  3.74342827E-01  5.52362497E-02  1.03781531E-01 -9.43353124E-03  3.78774222E-01
 -5.39986805E-02  1.08202056E-01  7.88404987E-03  3.86592828E-01 -1.19112378E-01
 -4.20766994E-03 -2.15875672E-03  3.74475604E-01 -5.49012561E-02 -1.03972104E-01
 -5.56317332E-03  3.71811094E-01  5.64944202E-02 -1.05833823E-01  9.22097446E-03
  3.80649904E-01  1.17962601E-01  7.29801902E-04 -5.01664101E-03  1.00938164E-01
  9.61228576E-02  1.01389798E-01  1.00892864E-01  9.33582378E-02  9.94509315E-02
  1.78701001E-01 -1.66832704E-01  1.03185325E-01 -1.19538030E-03 -3.28038498E-01
 -1.32416209E-01 -1.00159072E-01 -4.05227179E-03 -4.93092937E-01  2.24614200E-02
  4.28981964E-02  1.41987618E-05 -1.65022316E-01 -1.66277639E-01  1.01859585E-01
 -1.59279177E-03  3.26826766E-01 -1.26992635E-01 -9.78213140E-02  6.09495097E-03
  4.95713898E-01  2.30816780E-02  3.64008873E-02 -7.45566475E-03  7.40622471E-02
 -1.15418872E-01 -1.81315035E-01 -6.91740331E-02  1.16377293E-01  1.82875323E-01
 -4.71808269E-01 -6.30640887E-02  1.75178515E-02  1.13012171E-02 -3.79776856E-01
  1.18909064E-01  5.00823008E-02 -4.41586891E-03  8.13210436E-02 -1.25650859E-04
  2.14262079E-01  3.53484395E-03  4.76692460E-01 -6.74503508E-02  1.97425562E-02
 -9.05047153E-03  3.85631509E-01  1.23064076E-01  4.95638985E-02  6.56019989E-03
 -8.57371036E-02 -1.40373553E-03  2.14084962E-01 -4.05503993E-03 -1.80775838E-01
 -1.40690052E-01  3.67740309E-02  1.82192005E-01  1.39831622E-01 -3.41543113E-02
  3.58173955E-01 -1.73890647E-01 -2.93375598E-02  3.40663488E-03 -3.13730067E-01
 -2.10426419E-01 -2.20206743E-02  9.45520535E-03 -3.94399560E-02 -6.31994592E-03
  3.36340123E-01  1.20154192E-02  3.58386169E-01  1.77869367E-01  2.71281834E-02
  1.06990404E-03 -3.17664092E-01  2.14275046E-01  2.25905788E-02  1.51030128E-03
 -4.65174040E-02  1.19249594E-02 -3.36225611E-01  1.64610365E-02  2.19131846E-01
 -1.73373851E-01 -9.09199893E-03  2.19558885E-01 -1.78221818E-01 -2.34659318E-02
 -1.66110437E-01 -2.44269772E-01  1.90174320E-01  1.26355264E-02 -2.34104243E-01
  2.06672622E-01  1.97031657E-01  7.66092064E-03  3.81458631E-01  1.26804638E-01
  4.07297976E-02  1.60487396E-02 -1.64035583E-01  2.43919429E-01 -1.89762936E-01
  1.63852068E-02 -2.30423914E-01 -2.07224397E-01 -1.92708010E-01  1.99830946E-03
  3.82718197E-01 -1.27100315E-01 -3.49625520E-02 -2.30562714E-03 -8.55355669E-02
 -1.38572482E-01  2.31000564E-01 -8.37159715E-02 -1.29707784E-01  2.30391938E-01
 -3.71920757E-02  1.60628017E-01  2.89449840E-01  7.04029884E-03 -5.78515678E-02
 -1.68943713E-01  2.87578370E-01  2.75823976E-02 -3.45058509E-02 -3.27938619E-01
  5.54346315E-03 -1.01088001E-02 -3.71313812E-02 -1.65396363E-01 -2.85055536E-01
  5.19788335E-03 -5.68964802E-02  1.72223997E-01 -2.83650432E-01  2.01613738E-02
 -3.23869396E-02  3.28602808E-01 -1.03878014E-02  1.34025135E-02 -2.34872907E-01
 -2.42673437E-01 -2.28493372E-01 -2.33931919E-01 -2.40854220E-01 -2.29498643E-01
 -2.26097332E-01  1.31941339E-01  1.76455015E-01 -3.28466890E-02  2.28740770E-01
  5.99461681E-02 -1.91870860E-01 -6.53081699E-02 -2.32209448E-01 -1.87079142E-01
  2.13910149E-02 -5.63381332E-02  2.25944794E-01  1.39633194E-01  1.71173164E-01
 -2.31071725E-02 -2.34975162E-01  6.71679377E-02 -1.95120661E-01  7.45807886E-04
  2.35347434E-01 -1.87753032E-01  1.93306393E-02 -2.16272214E-02 -2.75326994E-01
