0.0	0.0
0.0035	0.0
0.007	0.0
0.0105	0.0
0.014	0.0
0.0175	0.0
0.021	0.0
0.0245	0.0
0.028	0.0
0.0315	0.0
0.035	0.0
0.0385	0.0
0.042	0.0
0.0455	0.0
0.049	0.0
0.0525	0.0
0.056	0.0
0.059500000000000004	0.0
0.063	0.0
0.0665	0.0
0.07	0.0
0.0735	0.0
0.077	0.0
0.0805	0.0
0.084	0.0
0.08750000000000001	0.0
0.091	0.0
0.0945	0.0
0.098	0.0
0.1015	0.0
0.105	0.0
0.1085	0.0
0.112	0.0
0.1155	0.0
0.11900000000000001	0.0
0.1225	0.0
0.126	0.0
0.1295	0.0
0.133	0.0
0.1365	0.0
0.14	0.0
0.14350000000000002	0.0
0.147	0.0
0.1505	0.0
0.154	0.0
0.1575	0.0
0.161	0.0
0.1645	0.0
0.168	0.0
0.1715	0.0
0.17500000000000002	0.0
0.1785	0.0
0.182	0.0
0.1855	0.0
0.189	0.0
0.1925	0.0
0.196	0.0
0.1995	0.0
0.203	0.0
0.20650000000000002	0.0
0.21	0.0
0.2135	0.0
0.217	0.0
0.2205	0.0
0.224	0.0
0.2275	0.0
0.231	0.0
0.23450000000000001	0.0
0.23800000000000002	0.0
0.2415	0.0
0.245	0.0
0.2485	0.0
0.252	0.0
0.2555	0.0
0.259	0.0
0.2625	0.0
0.266	0.0
0.2695	0.0
0.273	0.0
0.2765	0.0
0.28	0.0
0.28350000000000003	0.0
0.28700000000000003	0.0
0.2905	0.0
0.294	0.0
0.2975	0.0
0.301	0.0
0.3045	0.0
0.308	0.0
0.3115	0.0
0.315	0.0
0.3185	0.0
0.322	0.0
0.3255	0.0
0.329	0.0
0.3325	0.0
0.336	0.0
0.3395	0.0
0.343	0.0
0.34650000000000003	0.0
0.35000000000000003	0.0
0.3535	0.0
0.357	0.0
0.3605	0.0
0.364	0.0
0.3675	0.0
0.371	0.0
0.3745	0.0
0.378	0.0
0.3815	0.0
0.385	0.0
0.3885	0.0
0.392	0.0
0.3955	0.0
0.399	0.0
0.4025	0.0
0.406	0.0
0.40950000000000003	0.0
0.41300000000000003	0.0
0.4165	0.0
0.42	0.0
0.4235	0.0
0.427	0.0
0.4305	0.0
0.434	0.0
0.4375	0.0
0.441	0.0
0.4445	0.0
0.448	0.0
0.4515	0.0
0.455	0.0
0.4585	0.0
0.462	0.0
0.4655	0.0
0.46900000000000003	0.0
0.47250000000000003	0.0
0.47600000000000003	0.0
0.47950000000000004	0.0
0.483	0.0
0.4865	0.0
0.49	0.0
0.4935	0.0
0.497	0.0
0.5005000000000001	0.0
0.504	0.0
0.5075000000000001	0.0
0.511	0.0
0.5145	0.0
0.518	0.0
0.5215	0.0
0.525	0.0
0.5285	0.0
0.532	0.0
0.5355	2.01869047e-316
0.539	2.489964043946082e-308
0.5425	2.4038882395909362e-300
0.546	1.816491298270643e-292
0.5495	1.0743609700195026e-284
0.553	4.973532674830716e-277
0.5565	1.8020945790751723e-269
0.56	5.110790007011123e-262
0.5635	1.1344786980040098e-254
0.5670000000000001	1.9710720795713174e-247
0.5705	2.6804426441039185e-240
0.5740000000000001	2.8530434327062735e-233
0.5775	2.376884614426158e-226
0.581	1.5499071001062177e-219
0.5845	7.910448145644989e-213
0.588	3.160052953190206e-206
0.5915	9.880649286257887e-200
0.595	2.418101131777654e-193
0.5985	4.631922542675329e-187
0.602	6.944579727289226e-181
0.6055	8.149453762349299e-175
0.609	7.485294361989775e-169
0.6125	5.381298952697849e-163
0.616	3.028051150963685e-157
0.6195	1.3336354977977534e-151
0.623	4.5973645029050815e-146
0.6265000000000001	1.2404480527197073e-140
0.63	2.6196669260243728e-135
0.6335000000000001	4.330234585124379e-130
0.637	5.602406582377826e-125
0.6405	5.673299025837617e-120
0.644	4.496706870587892e-115
0.6475	2.7896603703573194e-110
0.651	1.3545839949537242e-105
0.6545	5.1482354269671926e-101
0.658	1.531470761128607e-96
0.6615	3.565799111607443e-92
0.665	6.498346835152175e-88
0.6685	9.269296062427076e-84
0.672	1.0348763743942828e-79
0.6755	9.043323001950584e-76
0.679	6.185366891170119e-72
0.6825	3.311316854861311e-68
0.686	1.3875027930464338e-64
0.6895	4.550559992482514e-61
0.6930000000000001	1.1681367157180376e-57
0.6965	2.3470392722885863e-54
0.7000000000000001	3.691007185174881e-51
0.7035	4.5432567092893924e-48
0.707	4.377110540548197e-45
0.7105	3.300696589004716e-42
0.714	1.9481462020508402e-39
0.7175	8.999851424432364e-37
0.721	3.254220566928715e-34
0.7245	9.209933260585729e-32
0.728	2.040158140798988e-29
0.7315	3.537276705521848e-27
0.735	4.800340979923839e-25
0.7385	5.098858886178788e-23
0.742	4.239081340951723e-21
0.7455	2.7584705978028204e-19
0.749	1.4049563138015102e-17
0.7525000000000001	5.600865368705883e-16
0.756	1.7476131277501805e-14
0.7595000000000001	4.268087509864829e-13
0.763	8.158666560768709e-12
0.7665000000000001	1.220683024173592e-10
0.77	1.4295010466660022e-09
0.7735	1.3102793673240153e-08
0.777	9.40028842180698e-08
0.7805	5.278570270681155e-07
0.784	2.3200069607293725e-06
0.7875	7.981051630007902e-06
0.791	2.148962339822083e-05
0.7945	4.528927212399868e-05
0.798	7.470673031432952e-05
0.8015	9.645438345873103e-05
0.805	9.74724913979705e-05
0.8085	7.709748707226171e-05
0.812	4.773142317348383e-05
0.8155	2.3146636181532166e-05
0.8190000000000001	9.041817926321449e-06
0.8225	5.763253199846734e-06
0.8260000000000001	2.956223270990768e-05
0.8295	0.00020785641208939467
0.833	0.001166579693199927
0.8365	0.005127217128335654
0.84	0.017638124254500002
0.8435	0.04749206772045505
0.847	0.1000892913945713
0.8505	0.16510187399334417
0.854	0.21316418737517684
0.8575	0.21541420325399616
0.861	0.1703853610745256
0.8645	0.10548436063677859
0.868	0.051114218217836634
0.8715	0.019386223821333776
0.875	0.005754963509639858
0.8785000000000001	0.0013371797094195237
0.882	0.00024318390808759788
0.8855000000000001	3.4616068455882254e-05
0.889	3.8567234679266155e-06
0.8925000000000001	3.363234209949496e-07
0.896	2.295586041040353e-08
0.8995	1.226387994714597e-09
0.903	5.128142180138663e-11
0.9065	1.6783791540729809e-12
0.91	4.299499946614836e-14
0.9135	8.620722608378478e-16
0.917	1.352904825542014e-17
0.9205	1.6618379512486922e-19
0.924	1.5977467819146605e-21
0.9275	1.2023338721535852e-23
0.931	7.081741417466574e-26
0.9345	3.2647723187251514e-28
0.9380000000000001	1.1780496268014956e-30
0.9415	3.327148035838659e-33
0.9450000000000001	7.354929511987083e-36
0.9485	1.2725731541406727e-38
0.9520000000000001	1.7233950908466404e-41
0.9555	1.8267738987673713e-44
0.9590000000000001	1.5155930211789577e-47
0.9625	9.92079838285431e-51
0.966	1.4375951792220125e-49
0.9695	2.0496757852093243e-46
0.973	2.287424124715948e-43
0.9765	1.998048729588373e-40
0.98	1.3660396541642515e-37
0.9835	7.31001703510052e-35
