0.0  1.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000  1.00000000
0.5  0.99998431 0.00000338 0.00000011 0.00000050 0.00000356 0.00000010 0.00000319 0.00000026 0.00000003 0.00000455  1.00000000
1.0  0.99996025 0.00000056 0.00000001 0.00000099 0.00000276 0.00000030 0.00000727 0.00000375 0.00000013 0.00002398  1.00000000
1.5  0.99995954 0.00000119 0.00000003 0.00000176 0.00000033 0.00000064 0.00000582 0.00000657 0.00000077 0.00002335  1.00000000
2.0  0.99995309 0.00000180 0.00000004 0.00000371 0.00001334 0.00000101 0.00000651 0.00001144 0.00000139 0.00000765  1.00000000
2.5  0.99994528 0.00000101 0.00000001 0.00000125 0.00000837 0.00000022 0.00002782 0.00001077 0.00000110 0.00000416  1.00000000
3.0  0.99991222 0.00000293 0.00000014 0.00000207 0.00000406 0.00000101 0.00004124 0.00001027 0.00000228 0.00002378  1.00000000
3.5  0.99977779 0.00000366 0.00000003 0.00000721 0.00000909 0.00000263 0.00005048 0.00009577 0.00000217 0.00005116  1.00000000
4.0  0.99975669 0.00000372 0.00000002 0.00000412 0.00001335 0.00000278 0.00005033 0.00011792 0.00000326 0.00004782  1.00000000
4.5  0.99972958 0.00000912 0.00000016 0.00000718 0.00001101 0.00000416 0.00008946 0.00012174 0.00000268 0.00002490  1.00000000
5.0  0.99975991 0.00000392 0.00000006 0.00001471 0.00001057 0.00000159 0.00004622 0.00013576 0.00000025 0.00002700  1.00000000
5.5  0.99976176 0.00001496 0.00000028 0.00001869 0.00000628 0.00001745 0.00004997 0.00010466 0.00000220 0.00002375  1.00000000
6.0  0.99972996 0.00000466 0.00000001 0.00002228 0.00000559 0.00001760 0.00008664 0.00010889 0.00000132 0.00002306  1.00000000
6.5  0.99972847 0.00001877 0.00000027 0.00002068 0.00000600 0.00000821 0.00010285 0.00009941 0.00000127 0.00001407  1.00000000
7.0  0.99977590 0.00000659 0.00000005 0.00002465 0.00000479 0.00001514 0.00006346 0.00009240 0.00000023 0.00001680  1.00000000
7.5  0.99982084 0.00001937 0.00000003 0.00002036 0.00000621 0.00002014 0.00002966 0.00007014 0.00000236 0.00001089  1.00000000
8.0  0.99976259 0.00000863 0.00000003 0.00001702 0.00000985 0.00000743 0.00007138 0.00010664 0.00000411 0.00001232  1.00000000
8.5  0.99966422 0.00001626 0.00000002 0.00001410 0.00001118 0.00000495 0.00013405 0.00013878 0.00000599 0.00001046  1.00000000
9.0  0.99971246 0.00001079 0.00000028 0.00001709 0.00000608 0.00001539 0.00011033 0.00011603 0.00000228 0.00000927  1.00000000
9.5  0.99982789 0.00001136 0.00000001 0.00001547 0.00000979 0.00000802 0.00001737 0.00008339 0.00000563 0.00002106  1.00000000
10.0  0.99980266 0.00001217 0.00000048 0.00001286 0.00001400 0.00000465 0.00001560 0.00011220 0.00000328 0.00002211  1.00000000
10.5  0.99967833 0.00000579 0.00000001 0.00004564 0.00002476 0.00000523 0.00007194 0.00013674 0.00000664 0.00002492  1.00000000
11.0  0.99965832 0.00001155 0.00000054 0.00004474 0.00003251 0.00001672 0.00009303 0.00011105 0.00000425 0.00002728  1.00000000
11.5  0.99973354 0.00000239 0.00000000 0.00004448 0.00003565 0.00001394 0.00005471 0.00007813 0.00000702 0.00003015  1.00000000
12.0  0.99972018 0.00000893 0.00000033 0.00009767 0.00002364 0.00001413 0.00000244 0.00010746 0.00000200 0.00002322  1.00000000
12.5  0.99971619 0.00000056 0.00000000 0.00009202 0.00001977 0.00000307 0.00003419 0.00010515 0.00001143 0.00001763  1.00000000
13.0  0.99960971 0.00000504 0.00000026 0.00009859 0.00001272 0.00002829 0.00006304 0.00011676 0.00000952 0.00005608  1.00000000
13.5  0.99956688 0.00000038 0.00000024 0.00015290 0.00000453 0.00003130 0.00009158 0.00008840 0.00001125 0.00005253  1.00000000
14.0  0.99970233 0.00000197 0.00000065 0.00014839 0.00000077 0.00000554 0.00001161 0.00009733 0.00000235 0.00002905  1.00000000
14.5  0.99971000 0.00000065 0.00000069 0.00013882 0.00001306 0.00000555 0.00001299 0.00008567 0.00001087 0.00002170  1.00000000
15.0  0.99953287 0.00000062 0.00000038 0.00016342 0.00002146 0.00003352 0.00001412 0.00016716 0.00001687 0.00004958  1.00000000
15.5  0.99956486 0.00000145 0.00000043 0.00011014 0.00002897 0.00002685 0.00003900 0.00015192 0.00001139 0.00006499  1.00000000
16.0  0.99968191 0.00000214 0.00000020 0.00011453 0.00003487 0.00000344 0.00001775 0.00008200 0.00000504 0.00005812  1.00000000
16.5  0.99960806 0.00000231 0.00000069 0.00014867 0.00003624 0.00000651 0.00001962 0.00013343 0.00000490 0.00003957  1.00000000
17.0  0.99953713 0.00000688 0.00000022 0.00010510 0.00002711 0.00002407 0.00001901 0.00020826 0.00003169 0.00004053  1.00000000
17.5  0.99955818 0.00000374 0.00000052 0.00010956 0.00001805 0.00000731 0.00000553 0.00019912 0.00005509 0.00004289  1.00000000
18.0  0.99960203 0.00001291 0.00000031 0.00011002 0.00001591 0.00000257 0.00005237 0.00014523 0.00002544 0.00003321  1.00000000
18.5  0.99960466 0.00000605 0.00000041 0.00009623 0.00000850 0.00000750 0.00002043 0.00018159 0.00002384 0.00005078  1.00000000
19.0  0.99944028 0.00001894 0.00000031 0.00013012 0.00001031 0.00000157 0.00004708 0.00025577 0.00002910 0.00006652  1.00000000
19.5  0.99947402 0.00001065 0.00000021 0.00012615 0.00000468 0.00000088 0.00006745 0.00019249 0.00006148 0.00006200  1.00000000
20.0  0.99957128 0.00002195 0.00000042 0.00011954 0.00000139 0.00000697 0.00004896 0.00017767 0.00002950 0.00002232  1.00000000
20.5  0.99956435 0.00001530 0.00000014 0.00014444 0.00000436 0.00000227 0.00001156 0.00019584 0.00003098 0.00003075  1.00000000
21.0  0.99951224 0.00002193 0.00000036 0.00012291 0.00000226 0.00000072 0.00001647 0.00022000 0.00003488 0.00006824  1.00000000
21.5  0.99949383 0.00002036 0.00000020 0.00012007 0.00000055 0.00000163 0.00003954 0.00018302 0.00006113 0.00007966  1.00000000
22.0  0.99951183 0.00001837 0.00000113 0.00016362 0.00000111 0.00000187 0.00004073 0.00018257 0.00003432 0.00004444  1.00000000
22.5  0.99956619 0.00002097 0.00000100 0.00015257 0.00000007 0.00000049 0.00002513 0.00018833 0.00003354 0.00001170  1.00000000
23.0  0.99957305 0.00001386 0.00000112 0.00015060 0.00000029 0.00000234 0.00001421 0.00019391 0.00003870 0.00001192  1.00000000
23.5  0.99954012 0.00001867 0.00000089 0.00017838 0.00000054 0.00000613 0.00002789 0.00016200 0.00005099 0.00001439  1.00000000
24.0  0.99957502 0.00000757 0.00000045 0.00016651 0.00000026 0.00001015 0.00003988 0.00015639 0.00002941 0.00001435  1.00000000
