0.0  1.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
0.5  0.53604742 -0.00913455 -0.00035280 0.00069901 0.00065471 -0.00103224 0.00052480 -0.00161134 0.00190633 0.00125467
1.0  -0.41099974 0.00208165 -0.00019644 0.00017687 -0.00007206 -0.00155889 0.00049485 -0.00300670 0.00259807 0.00029190
1.5  -0.98503554 0.00983866 0.00061011 -0.00075916 -0.00053213 -0.00086674 0.00015365 -0.00231350 0.00160062 0.00004227
2.0  -0.70382984 -0.00408968 -0.00036245 -0.00066688 -0.00020871 0.00064346 -0.00013179 0.00012520 0.00001255 0.00158105
2.5  0.17439463 0.00407158 -0.00023490 0.00039794 0.00004425 0.00151873 -0.00007021 0.00249337 -0.00130286 0.00090070
3.0  0.90397578 -0.00047205 0.00006049 0.00120148 0.00037407 0.00119702 0.00012465 0.00339456 -0.00159915 0.00002116
3.5  0.87176030 -0.00644008 0.00052280 0.00064708 0.00013619 -0.00005179 0.00020706 0.00209392 -0.00100123 -0.00192552
4.0  0.10598099 0.00690972 -0.00013963 -0.00299404 0.00156002 -0.00118851 -0.00003442 -0.00009513 -0.00082166 -0.00414056
4.5  -0.74565532 -0.00439444 -0.00035092 -0.00036698 0.00061266 -0.00143709 -0.00036224 -0.00185442 -0.00061564 -0.00557104
5.0  -0.97830760 -0.00546661 -0.00016785 0.00226896 -0.00125087 -0.00054530 -0.00045142 -0.00237690 -0.00026186 -0.00593240
5.5  -0.42577587 0.00433633 -0.00060880 0.00120391 -0.00143415 0.00127852 0.00036235 -0.00154559 -0.00003064 -0.00684587
6.0  0.44922270 -0.00464143 -0.00018219 0.00178520 0.00112698 0.00024789 0.00301941 -0.00008694 0.00057441 -0.00693342
6.5  0.97702284 0.00930457 0.00099919 -0.00040898 0.00260371 0.00053207 0.00271398 0.00103943 0.00110489 0.00650999
7.0  0.78578448 0.00753935 -0.00047958 -0.00247306 0.00084144 -0.00143793 0.00087163 0.00145006 0.00126028 -0.00587204
7.5  0.02490465 -0.00446781 -0.00011116 -0.00174556 -0.00281349 0.00112840 -0.00100263 0.00120254 0.00110750 0.00603099
8.0  -0.75831194 0.00117615 0.00074922 0.00229800 -0.00216874 0.00001028 -0.00166558 0.00088719 0.00033777 -0.00353286
8.5  -0.98211686 -0.01469962 -0.00019356 0.00322268 0.00154449 -0.00109142 -0.00116002 0.00152646 -0.00052508 0.00089406
9.0  -0.45050347 -0.00379867 0.00043247 -0.00004022 0.00312736 0.00191663 -0.00008433 0.00019049 -0.00130787 0.00506544
9.5  0.44810553 0.00634265 0.00007419 -0.00241888 -0.00129232 -0.00073072 0.00016860 -0.00174267 -0.00247066 -0.00772563
10.0  0.98741806 0.00306697 -0.00118790 0.00073696 -0.00434511 0.00229611 0.00017236 -0.00142299 -0.00413762 0.00927383
10.5  0.69418547 0.01455192 -0.00024229 0.00182074 -0.00109303 -0.00672430 0.00079811 -0.00078798 -0.00400245 -0.00962876
11.0  -0.20380190 -0.00465663 0.00030983 -0.00002112 0.00447949 0.00836360 0.00113322 0.00026358 -0.00142926 0.00888489
11.5  -0.92787478 -0.00917456 0.00008031 -0.00228312 0.00352581 -0.00403453 0.00144344 -0.00003814 0.00175773 -0.00705491
12.0  -0.81690570 -0.00249510 0.00077424 -0.00140742 -0.00199387 -0.00333882 -0.00205494 0.00003027 0.00442170 0.00464269
12.5  0.05548214 -0.00755332 0.00006112 0.00176600 -0.00441771 0.00831038 0.00451144 0.00107951 0.00504081 -0.00163217
13.0  0.88460607 0.01091772 -0.00058499 0.00337906 -0.00137435 -0.00782137 -0.00173487 0.00131491 0.00412294 -0.00110293
13.5  0.84327806 0.00661269 0.00040087 0.00110597 0.00323544 0.00158948 -0.00210280 -0.00344461 0.00228262 0.00357318
14.0  -0.06953231 -0.00542488 0.00012744 -0.00262977 0.00418443 0.00516953 0.00175208 0.00029194 -0.00005610 -0.00388887
14.5  -0.91703659 0.00258699 -0.00070479 -0.00395153 0.00029564 -0.00892287 -0.00148211 0.00039547 -0.00206455 0.00507509
15.0  -0.76935294 -0.00608321 -0.00016193 -0.00097881 -0.00397012 0.00720700 0.00037604 0.00019439 -0.00402722 -0.00791773
15.5  0.22650879 -0.00264729 0.00040866 0.00430262 -0.00313040 0.00064324 0.00183913 0.00278699 -0.00573596 0.00744798
16.0  0.97127902 0.00813201 0.00010630 0.00449357 0.00070372 -0.00746914 0.00011820 -0.00297819 -0.00584759 -0.00706958
16.5  0.65742620 -0.00543894 0.00051361 -0.00007267 0.00395487 0.00813483 -0.00426867 -0.00020191 -0.00430914 0.00797997
17.0  -0.35479087 0.00057338 0.00004696 -0.00316304 0.00231990 -0.00435397 0.00376473 -0.00119637 -0.00203097 -0.00692573
17.5  -0.98993421 0.00710575 -0.00085068 -0.00292615 -0.00151992 -0.00267453 0.00028432 0.00060887 0.00001055 0.00563171
18.0  -0.61030942 -0.00449498 -0.00016559 0.00064104 -0.00388600 0.00793449 -0.00553680 0.00243480 0.00123390 -0.00396813
18.5  0.37763244 0.00338233 0.00041390 0.00318405 -0.00194308 -0.00438848 0.00682583 -0.00045145 0.00243539 0.00176004
19.0  0.98838487 -0.00507315 -0.00007235 0.00226497 0.00232214 -0.00055204 -0.00382196 0.00035189 0.00414064 0.00060230
19.5  0.64819213 -0.01032572 0.00020532 -0.00119804 0.00361481 0.00306470 -0.00115427 -0.00266757 0.00552801 0.00311624
20.0  -0.28924853 0.00818541 0.00024052 -0.00295337 0.00149204 -0.00520993 0.00800355 0.00017494 0.00554435 -0.00436172
20.5  -0.95530432 0.00275007 -0.00041706 -0.00045754 -0.00235169 0.00118340 -0.00841589 0.00078123 0.00368263 0.00621825
