#  Overlap between R and R+dR : i_AO_R, j_AO_R+dR, S_ij
1 57 0.999964
1 58 0.248363
1 59 -0.00203514
1 60 5.02285e-06
1 61 -1.32958e-06
1 62 0.0
1 63 0.037057
1 64 -0.0303206
1 65 0.0534461
1 66 7.59383e-05
1 67 0.0
1 68 0.00180749
1 69 -0.00359992
1 70 0.00210496
1 71 1.28485e-05
1 72 0.0
1 73 0.000389796
1 74 -0.00104117
1 75 0.0
1 76 1.25646e-06
1 77 0.0
1 78 0.00180784
1 79 -0.00360063
1 80 -0.00210517
1 81 1.27987e-05
1 82 0.0
1 83 0.0370608
1 84 -0.030324
1 85 -0.0534514
1 86 7.24317e-05
1 87 0.00513554
1 88 9.33671e-05
1 89 9.34018e-05
1 90 0.00513559
1 91 0.0
1 92 0.0
1 93 0.0
1 94 0.0
1 95 0.0
1 96 0.0
1 97 0.0
1 98 0.0
1 99 0.0246456
1 100 0.042062
1 101 1.19549e-06
1 102 -5.66395e-05
1 103 0.0
1 104 0.000238564
1 105 0.000594317
1 106 -0.000305067
1 107 0.0
1 108 0.0
1 109 0.000238479
1 110 0.000594108
1 111 0.000304993
1 112 0.0
2 57 0.248363
2 58 0.999999
2 59 -0.00129829
2 60 3.20425e-06
2 61 0.0
2 62 0.037057
2 63 0.362116
2 64 -0.190495
2 65 0.335785
2 66 0.000477096
2 67 0.00180749
2 68 0.0605967
2 69 -0.0770549
2 70 0.0450558
2 71 0.000275018
2 72 0.000389796
2 73 0.025214
2 74 -0.0406712
2 75 0.0
2 76 4.90812e-05
2 77 0.00180784
2 78 0.0606034
2 79 -0.0770644
2 80 -0.045057
2 81 0.00027393
2 82 0.0370608
2 83 0.362138
2 84 -0.190504
2 85 -0.335797
2 86 0.000455037
2 87 0.0935692
2 88 0.00650968
2 89 0.0065112
2 90 0.0935699
2 91 0.0
2 92 0.000196345
2 93 -0.000415584
2 94 0.0
2 95 -6.19915e-06
2 96 0.00012434
2 97 0.000124354
2 98 0.0256597
2 99 0.294374
2 100 0.30826
2 101 8.76139e-06
2 102 -0.000415095
2 103 0.00150154
2 104 0.0370828
2 105 0.0443451
2 106 -0.0227627
2 107 -4.52629e-05
2 108 0.00150122
2 109 0.0370771
2 110 0.0443381
2 111 0.0227615
2 112 -4.95828e-05
3 57 0.00203514
3 58 0.00129829
3 59 0.999994
3 60 0.0
3 61 0.0
3 62 0.0303206
3 63 0.190495
3 64 0.07989
3 65 0.231245
3 66 0.000328562
3 67 0.00359992
3 68 0.0770549
3 69 -0.082799
3 70 0.0632347
3 71 0.000385981
3 72 0.00104117
3 73 0.0406712
3 74 -0.0609789
3 75 1.29083e-06
3 76 8.52932e-05
3 77 0.00360063
3 78 0.0770644
3 79 -0.0828109
3 80 -0.0632373
3 81 0.00038446
3 82 0.030324
3 83 0.190504
3 84 0.0798997
3 85 -0.231254
3 86 0.000313371
3 87 0.00832978
3 88 0.00829193
3 89 0.00829374
3 90 0.00833247
3 91 0.0
3 92 0.000467049
3 93 -0.000937017
3 94 0.0
3 95 -1.49108e-05
3 96 0.000256974
3 97 0.000257002
3 98 -0.0426854
3 99 -0.355447
3 100 -0.310084
3 101 -1.33869e-05
3 102 0.000634242
3 103 -0.00303256
3 104 -0.0556857
3 105 -0.0581992
3 106 0.0371541
3 107 7.38799e-05
3 108 -0.0030319
3 109 -0.0556767
3 110 -0.0581892
3 111 -0.0371517
3 112 8.09299e-05
4 57 -5.02285e-06
4 58 -3.20425e-06
4 59 0.0
4 60 0.999998
4 61 0.0
4 62 -0.0534461
4 63 -0.335785
4 64 0.231245
4 65 -0.196536
4 66 -0.000579154
4 67 -0.00210496
4 68 -0.0450558
4 69 0.0632347
4 70 -0.0116292
4 71 -0.000225692
4 72 0.0
4 73 0.0
4 74 1.29083e-06
4 75 0.0096993
4 76 0.0
4 77 0.00210517
4 78 0.045057
