#  MO coefficient (i_MO, j_AO, M_ij)    
MO:1   -1.43234269
6    26    0.197413346 
6    27    0.260896092 
6    28    0.186987464 
6    29    0.27302091 
6    30    0.203081877 
MO:7   -0.5884384
7    1    -0.225619179 
7    2    0.0312252065 
7    3    0.135230469 
7    4    0.00290955317 
7    5    0.232104017 
7    6    0.165239959 
7    7    -0.196406196 
7    8    0.0084290281 
7    9    -0.21785756 
7    10    -0.176417175 
7    11    -0.0284713053 
7    12    0.00493581968 
7    13    0.243996774 
7    14    0.0959689305 
7    15    0.208907767 
7    16    -0.00924209201 
7    17    -0.229145607 
7    18    0.11460011 
7    19    -0.106908087 
7    20    0.00105397016 
7    21    0.222694601 
7    22    -0.269012417 
7    23    -0.0401148317 
7    24    0.0102298597 
7    25    -0.213107522 
7    26    0.296431821 
7    27    -0.24269464 
7    28    0.28105345 
7    29    -0.225656368 
7    30    0.308650439 
MO:8   -0.563609348
8    1    -0.011622714 
8    2    0.350069982 
8    3    -0.203679596 
8    4    0.00416984739 
8    5    0.0151883186 
8    6    -0.347327947 
8    7    -0.222950483 
8    8    -0.0052430812 
8    9    -0.0248064707 
8    10    -0.00846995731 
8    11    0.411046311 
8    12    -0.00370481257 
8    13    0.0294723264 
8    14    0.362099573 
8    15    -0.177349848 
8    16    0.00336908463 
8    17    -0.0256308938 
8    18    -0.334195409 
8    19    -0.228642125 
8    20    -0.000189411303 
8    21    0.0259403768 
8    22    -0.0249380136 
8    23    0.403449249 
8    24    0.0020391318 
8    25    -0.0122757341 
8    26    0.0240936294 
8    27    -0.00832096314 
8    28    0.0313648228 
8    29    -0.029671076 
8    30    0.0273281965 
MO:9   -0.519988028
9    1    0.0118144 
9    2    0.0414470369 
9    3    0.212142173 
9    4    -0.0520864754 
9    5    -0.0227820624 
9    6    0.0219875797 
9    7    -0.293893782 
9    8    -0.0451770362 
9    9    -0.0509046458 
9    10    0.487711117 
9    11    0.0114949541 
9    12    -0.0531637285 
9    13    -0.020882715 
9    14    -0.0412403191 
9    15    0.226954708 
9    16    -0.0564224757 
9    17    0.0126331854 
9    18    0.102585673 
9    19    -0.260754434 
9    20    -0.0506424524 
9    21    0.0718346908 
9    22    0.386585811 
9    23    0.00362507453 
9    24    -0.0588954751 
9    25    -0.154951316 
9    26    0.196270224 
9    27    0.355278061 
9    28    0.129196976 
9    29    -0.209889463 
9    30    -0.268209075 
MO:10   -0.518970111
10    1    0.0319343836 
10    2    0.258025513 
10    3    0.362686149 
10    4    -0.0358724705 
10    5    0.0490609345 
10    6    -0.240663884 
10    7    0.234431626 
10    8    -0.0390555772 
10    9    -0.0100908077 
10    10    0.0430242533 
10    11    -0.0613425235 
10    12    -0.0335163639 
10    13    -0.0403224938 
10    14    0.248785142 
10    15    0.300101363 
10    16    -0.0425244385 
10    17    -0.0335472168 
10    18    -0.238573727 
10    19    0.32568945 
10    20    -0.0365811792 
10    21    0.0129621701 
10    22    0.0262154709 
10    23    -0.154413571 
10    24    -0.0342129294 
10    25    -0.333199979 
10    26    -0.226225993 
10    27    0.0294926713 
10    28    0.279988493 
10    29    0.295908084 
10    30    -0.0137003636 
MO:11   -0.489119649
11    1    -0.00218839644 
11    2    0.0311970795 
11    3    0.068690145 
11    4    0.416810974 
11    5    0.00180352427 
11    6    -0.0336695602 
11    7    -0.0227047068 
11    8    0.392006316 
11    9    -0.0037906408 
11    10    0.0769973816 
11    11    0.0100684365 
11    12    0.377303346 
11    13    -0.000168603896 
11    14    0.00745603415 
11    15    0.051533084 
11    16    0.390217234 
11    17    -0.00355253474 
11    18    -0.00196650152 
11    19    0.00749693214 
11    20    0.410993108 
11    21    0.00777079602 
11    22    0.0536816048 
11    23    -0.0228320232 
11    24    0.427155626 
11    25    -0.0531196713 
11    26    0.00762076697 
11    27    0.0535922193 
11    28    0.0194523569 
11    29    0.00635005762 
11    30    -0.0279997027 
MO:12   -0.435355929
12    1    0.00505148285 
12    2    -0.311976852 
12    3    0.166066042 
12    4    -0.00958823199 
12    5    -0.00185703048 
12    6    0.309735393 
12    7    -0.187998395 
12    8    0.0246441264 
12    9    -0.022152503 
12    10    -0.242440996 
12    11    0.167230041 
12    12    0.0277363226 
12    13    0.00428206168 
12    14    0.302744123 
12    15    -0.15189044 
12    16    0.0152293222 
12    17    0.0279099461 
12    18    -0.289946108 
12    19    0.0997245252 
12    20    -0.0104753262 
12    21    -0.00310975645 
12    22    0.333155328 
12    23    -0.14254526 
12    24    -0.0282143985 
12    25    0.0222770524 
12    26    0.300927155 
12    27    -0.243557788 
12    28    0.0178838018 
12    29    0.24477942 
12    30    -0.32011865 
MO:13   -0.43253931
13    1    0.029979942 
13    2    -0.125182147 
13    3    -0.232597824 
13    4    0.0326600183 
13    5    -0.00447737918 
13    6    0.143065427 
13    7    0.306464531 
13    8    0.0303426094 
13    9    -0.0100063722 
13    10    -0.105029371 
13    11    -0.320029696 
13    12    0.0202002216 
13    13    0.00604713015 
13    14    0.175632468 
13    15    0.345837395 
13    16    -0.0131475371 
13    17    -0.0190777757 
13    18    -0.179089646 
13    19    -0.282950676 
13    20    0.00142744253 
13    21    0.00599723568 
13    22    0.17502462 
13    23    0.29081959 
13    24    0.0132932004 
13    25    0.277120593 
13    26    -0.190757484 
13    27    -0.1177937 
13    28    0.374738228 
13    29    -0.157142765 
13    30    -0.167959876 
MO:14   -0.35413467
14    1    0.0124724966 
14    2    0.00568082521 
14    3    -0.0138579371 
14    4    -0.570050099 
14    5    -0.000666052889 
14    6    0.00839048197 
14    7    0.00720120616 
14    8    -0.300089447 
14    9    -0.000158056571 
14    10    0.00669127721 
14    11    -0.0123146568 
14    12    0.260302875 
14    13    0.0153295858 
14    14    0.00302944957 
14    15    0.0330680461 
14    16    0.578703512 
14    17    -0.00667332185 
14    18    -0.00569703413 
14    19    -0.00833219245 
14    20    0.339535748 
14    21    0.00333933964 
14    22    -0.00640747609 
14    23    0.0129766263 
14    24    -0.253921051 
14    25    0.000205772933 
14    26    -0.00792222118 
14    27    -0.00167315935 
14    28    0.00527947848 
14    29    -0.00872085299 
14    30    -0.000449354383 
MO:15   -0.352233211
15    1    0.000454711169 
15    2    0.0138286612 
15    3    -0.00327738243 
15    4    -0.028674146 
15    5    0.00404279976 
15    6    -0.0250490003 
15    7    0.00526251015 
15    8    0.495881719 
15    9    0.00558880589 
15    10    0.0180749611 
15    11    0.00269894091 
15    12    0.536878788 
15    13    0.000123319924 
15    14    -0.0114513015 
15    15    0.00376771914 
15    16    0.0410826961 
15    17    0.00428171333 
15    18    0.0151047982 
15    19    0.000447131615 
15    20    -0.463275015 
15    21    0.00139727799 
15    22    -0.0261285931 
15    23    0.00194389452 
15    24    -0.495874408 
15    25    -0.00639002175 
15    26    -0.0104100476 
15    27    0.00913674204 
15    28    -0.00615057038 
15    29    -0.00949946695 
15    30    0.0125385111 
MO:16   0.0195130672
16    1    0.0043425327 
16    2    0.00779187534 
16    3    -0.00143708255 
16    4    -0.0270644896 
16    5    -0.00849621161 
16    6    0.015118072 
16    7    -0.00588215243 
16    8    -0.503529649 
16    9    0.00812811605 
16    10    0.0110162264 
16    11    0.0025183211 
16    12    0.526517109 
16    13    -0.00552396581 
16    14    0.00710914973 
16    15    -0.00167058438 
16    16    -0.0321739122 
16    17    0.00872050693 
16    18    0.00716404432 
16    19    0.000317957396 
16    20    -0.465515843 
16    21    -0.00370742844 
16    22    0.0164120466 
16    23    -0.00303790577 
16    24    0.499407971 
16    25    -0.000508787894 
16    26    0.00168534937 
16    27    -0.0123144565 
16    28    0.000929198257 
16    29    -0.00249221289 
16    30    0.00896928315 
MO:17   0.0211994221
17    1    -0.0154365254 
17    2    -0.00208463542 
17    3    0.0109605789 
17    4    0.564042221 
17    5    0.00639726313 
17    6    0.00243641093 
17    7    0.00278543704 
17    8    -0.304910244 
17    9    -0.00743962643 
17    10    -0.00173082816 
17    11    -0.00299413328 
17    12    -0.2592154 
17    13    0.0197655543 
17    14    0.00748927815 
17    15    0.0274398288 
17    16    0.585545682 
17    17    -0.0013620749 
17    18    -0.00457201808 
17    19    0.00309119383 
17    20    -0.324193472 
17    21    0.00733785342 
17    22    -0.0046626592 
17    23    0.000316557735 
17    24    -0.266856476 
17    25    0.0132173384 
17    26    -0.00218144975 
17    27    0.00326598898 
17    28    -0.0211175189 
17    29    -0.0057572704 
17    30    -0.00737141982 
MO:18   0.108983857
18    1    0.0141882065 
18    2    -0.00383210483 
18    3    -0.00663213952 
18    4    -0.418340272 
18    5    0.00453494992 
18    6    0.0055652276 
18    7    0.0130637884 
18    8    0.397465153 
18    9    -0.0130612227 
18    10    -0.00672927056 
18    11    -0.000763316585 
18    12    -0.38827757 
18    13    0.0212585973 
18    14    0.019371805 
18    15    0.0324102038 
18    16    0.396704902 
18    17    0.00467233217 
18    18    -0.00487837126 
18    19    0.00644653803 
18    20    -0.417448776 
18    21    -0.00688183733 
18    22    0.0171923735 
18    23    0.0102227941 
18    24    0.423738992 
18    25    -0.00976988158 
18    26    -9.49604262e-05 
18    27    0.0100000454 
18    28    -0.0381993225 
18    29    -0.0121069554 
18    30    0.0121776094 
MO:19   0.141853929
19    1    0.148461331 
19    2    -0.0701728035 
19    3    -0.109507332 
19    4    0.00285889904 
19    5    -0.228400175 
19    6    -0.142606457 
19    7    -0.102198422 
19    8    0.00763553275 
19    9    0.17790432 
19    10    -0.158638551 
19    11    -0.111274864 
19    12    -0.0199545739 
19    13    -0.3049124 
19    14    -0.230694804 
19    15    -0.293471099 
19    16    0.0535417732 
19    17    0.13081023 
19    18    -0.0600668752 
19    19    -0.151480661 
19    20    -0.0206445584 
19    21    -0.168719052 
19    22    -0.0893657242 
19    23    -0.133115289 
19    24    0.00840308545 
19    25    -0.272815877 
19    26    0.177173126 
19    27    0.00247993316 
19    28    0.604573271 
19    29    -0.0188910528 
19    30    0.0567765219 
MO:20   0.143670456
20    1    -0.0967397831 
20    2    0.0905997861 
20    3    -0.192712895 
20    4    -0.00346054921 
20    5    0.121347506 
20    6    0.13171494 
20    7    -0.266278227 
20    8    0.00876483203 
20    9    -0.149025113 
20    10    0.0893994249 
20    11    -0.246513989 
20    12    -0.005289898 
20    13    0.145674799 
20    14    0.0142618827 
20    15    -0.284043169 
20    16    0.0159928458 
20    17    -0.251719032 
20    18    0.104153897 
20    19    -0.284660438 
20    20    -0.0124685206 
20    21    0.0989016144 
20    22    0.131883563 
20    23    -0.16070379 
20    24    0.00231207109 
20    25    -0.0325393857 
20    26    -0.396411663 
20    27    0.0544947805 
20    28    0.110415938 
20    29    0.514856014 
20    30    0.0450188824 
MO:21   0.150010434
21    1    -0.185662309 
21    2    -0.240940147 
21    3    0.108633469 
21    4    -0.0159116894 
21    5    0.18513124 
21    6    -0.227800772 
21    7    0.158909445 
21    8    -0.0121235751 
21    9    -0.31515016 
21    10    -0.260793927 
21    11    0.0601568201 
21    12    0.0185135119 
21    13    0.109886288 
21    14    -0.220662866 
21    15    -0.0928812935 
21    16    -0.000737356053 
21    17    -0.138983575 
21    18    -0.199703835 
21    19    -0.061121605 
21    20    -0.0121274075 
21    21    0.0681834886 
21    22    -0.24262253 
21    23    0.00716505345 
21    24    0.020829436 
21    25    0.131266851 
21    26    0.0867532654 
21    27    0.535137072 
21    28    0.0841666245 
21    29    0.0686091487 
21    30    -0.305232396 
MO:22   0.150998589
22    1    -0.173531322 
22    2    0.23721213 
22    3    0.190909796 
22    4    -0.0105034242 
22    5    -0.172667571 
22    6    -0.0325175038 
22    7    0.260584848 
22    8    0.0040725915 
22    9    -0.0474519668 
22    10    -0.0485408896 
22    11    0.0892406013 
22    12    -0.00400032072 
22    13    -0.149597249 
22    14    -0.0249230954 
22    15    -0.0400113148 
22    16    0.0130803381 
22    17    -0.173651559 
22    18    0.22723181 
22    19    -0.0326420533 
22    20    -0.00362532156 
22    21    -0.0467403671 
22    22    0.31205702 
22    23    0.0879558086 
22    24    -0.00948139783 
22    25    0.429448874 
22    26    0.364883207 
22    27    0.0854998115 
22    28    0.154697057 
22    29    0.281447705 
22    30    0.350184412 
MO:23   0.164635089
23    1    -0.307070014 
23    2    -0.0887715755 
23    3    0.085232247 
23    4    -0.0168797371 
23    5    0.389536786 
23    6    0.0105121567 
23    7    -0.110232854 
23    8    0.0028720952 
23    9    -0.0349263285 
23    10    0.0185463924 
23    11    0.301463354 
23    12    -0.00810523569 
23    13    -0.334365369 
23    14    0.103082419 
23    15    -0.094362636 
23    16    0.0204670048 
23    17    0.296035495 
23    18    0.141842104 
23    19    0.0975486601 
23    20    0.000926365752 
23    21    -0.0125012795 
23    22    0.0828300095 
23    23    -0.188962066 
23    24    0.00238734462 
23    25    0.266881555 
23    26    -0.374716731 
23    27    0.00120784994 
23    28    0.261899565 
23    29    -0.23475343 
23    30    0.0816547328 
MO:24   0.170112527
24    1    -0.241688759 
24    2    0.109083105 
24    3    -0.13099832 
24    4    -0.0167149222 
24    5    -0.085078983 
24    6    -0.214619336 
24    7    -0.166818972 
24    8    0.00772215102 
24    9    0.360912028 
24    10    -0.0548598939 
24    11    0.0337598238 
24    12    -0.0117653188 
24    13    -0.153909596 
24    14    -0.196815373 
24    15    0.153234864 
24    16    0.00982981798 
24    17    -0.211176533 
24    18    0.16970946 
24    19    0.174729173 
24    20    -0.0129132731 
24    21    0.479775767 
24    22    -0.0721460128 
24    23    0.0195968885 
24    24    0.0172494632 
24    25    0.138249755 
24    26    0.0273611085 
24    27    -0.233222309 
24    28    0.0748936395 
24    29    0.104614839 
24    30    -0.423720725 
MO:25   0.187241658
25    1    0.0772139764 
25    2    0.308774429 
25    3    0.362347442 
25    4    -0.0076693692 
25    5    -0.128103354 
25    6    0.22899587 
25    7    -0.189149363 
25    8    0.0131676768 
25    9    -0.0350798339 
25    10    0.126458041 
25    11    -0.203309603 
25    12    -0.00561932572 
25    13    0.18339129 
25    14    -0.213067063 
25    15    -0.323894891 
25    16    0.00980514982 
25    17    -0.0796276051 
25    18    -0.29112211 
25    19    0.272719673 
25    20    -0.00791993181 
25    21    -0.00222098526 
25    22    -0.0991506454 
25    23    0.150063611 
25    24    0.00744988627 
25    25    0.322781934 
25    26    -0.130775913 
25    27    -0.0697942539 
25    28    0.172791317 
25    29    -0.245314998 
25    30    -0.0760199858 
MO:26   0.188667722
26    1    -0.00555669507 
26    2    -0.0820382585 
26    3    0.211248718 
26    4    -0.0106910494 
26    5    0.119408893 
26    6    -0.0721859198 
26    7    0.277285138 
26    8    0.00311105732 
26    9    -0.0223437196 
26    10    0.503987952 
26    11    0.0720755617 
26    12    -0.0146492651 
26    13    0.0133886904 
26    14    0.0598764886 
26    15    -0.144965775 
26    16    0.0117930321 
26    17    0.0745510677 
26    18    0.0726153099 
26    19    -0.32344496 
26    20    -0.0058686459 
26    21    -0.120728978 
26    22    -0.396169896 
26    23    -0.0411648069 
26    24    0.0152970435 
26    25    0.113914568 
26    26    0.133114368 
26    27    -0.388410497 
26    28    0.0652972007 
26    29    0.192591035 
26    30    -0.235480512 
MO:27   0.204462939
27    1    0.327398762 
27    2    0.0720614328 
27    3    -0.0700507523 
27    4    0.0141166115 
27    5    0.1002941 
27    6    0.480321811 
27    7    0.194118119 
27    8    0.00396539825 
27    9    -0.122684406 
27    10    0.00856429371 
27    11    0.455424753 
27    12    -0.00345459775 
27    13    -0.181300404 
27    14    -0.181866424 
27    15    -0.0136285334 
27    16    0.00888215508 
27    17    -0.179276102 
27    18    0.181383294 
27    19    0.108720054 
27    20    -0.00440948211 
27    21    0.105223479 
27    22    -0.0726824632 
27    23    0.320152089 
27    24    -0.000268437896 
27    25    -0.223517916 
27    26    -0.106940538 
27    27    0.06255764 
27    28    0.170387479 
27    29    0.110431954 
27    30    -0.114098254 
MO:28   0.206909422
28    1    -0.0182767485 
28    2    0.277158564 
28    3    -0.243940894 
28    4    0.00353382047 
28    5    -0.152457813 
28    6    0.106514902 
28    7    0.21310561 
28    8    0.00333802621 
28    9    -0.267075021 
28    10    0.011079871 
28    11    -0.208444716 
28    12    0.00185587602 
28    13    -0.0357967486 
28    14    0.433958627 
28    15    -0.281872576 
28    16    0.00760025142 
28    17    0.228844357 
28    18    0.255749582 
28    19    0.175588813 
28    20    0.00609582489 
28    21    0.265901808 
28    22    -0.10097937 
28    23    -0.167581867 
28    24    0.000624402067 
28    25    -0.0345354883 
28    26    0.179651999 
28    27    0.166881945 
28    28    0.0402507535 
28    29    -0.150915412 
28    30    -0.236550293 
MO:29   0.211337958
29    1    0.100741896 
29    2    -0.397487483 
29    3    0.224162932 
29    4    -0.000480104806 
29    5    0.0592064872 
29    6    -0.254946045 
29    7    -0.160590511 
29    8    -0.00648602215 
29    9    -0.0154154844 
29    10    0.00789077805 
29    11    -0.26106615 
29    12    0.00164983751 
29    13    -0.0514566776 
29    14    0.261123645 
29    15    -0.190857383 
29    16    0.00747605779 
29    17    -0.0781434665 
29    18    0.37969372 
29    19    0.232672154 
29    20    -5.32476179e-06 
29    21    -0.0187872665 
29    22    0.00995710279 
29    23    0.542576469 
29    24    6.83278661e-05 
29    25    -0.0714389423 
29    26    -0.0431753148 
29    27    0.00943592903 
29    28    0.0521305208 
29    29    0.0441988975 
29    30    0.0227622264 
MO:30   0.224895443
30    1    -0.144264395 
30    2    -0.205845182 
30    3    -0.318833891 
30    4    0.000631875982 
30    5    0.165505259 
30    6    -0.170525321 
30    7    0.280225801 
30    8    -0.00647950259 
30    9    -0.105356852 
30    10    0.362726271 
30    11    0.0276031694 
30    12    -0.00353558454 
30    13    0.163363231 
30    14    -0.19740268 
30    15    -0.246407432 
30    16    0.00329336166 
30    17    -0.158893137 
30    18    -0.210118865 
30    19    0.30225842 
30    20    -0.00347326681 
30    21    0.150806375 
30    22    0.353666727 
30    23    0.000963861902 
30    24    -0.00684369168 
30    25    -0.163548767 
30    26    0.112917133 
30    27    -0.175463324 
30    28    0.101579928 
30    29    -0.144100628 
30    30    0.142422129 
