0.0  1.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000  1.00000000
0.5  0.99998851 0.00000336 0.00000004 0.00000043 0.00000004 0.00000131 0.00000369 0.00000005 0.00000251 0.00000005  1.00000000
1.0  0.99998402 0.00000040 0.00000014 0.00000120 0.00000115 0.00000193 0.00000578 0.00000009 0.00000510 0.00000019  1.00000000
1.5  0.99998779 0.00000144 0.00000001 0.00000159 0.00000068 0.00000031 0.00000107 0.00000004 0.00000297 0.00000409  1.00000000
2.0  0.99997233 0.00000134 0.00000029 0.00000214 0.00000134 0.00000349 0.00000124 0.00000010 0.00000006 0.00001767  1.00000000
2.5  0.99995864 0.00000084 0.00000000 0.00000455 0.00000314 0.00000656 0.00000530 0.00000046 0.00000155 0.00001895  1.00000000
3.0  0.99994400 0.00000226 0.00000024 0.00000892 0.00000148 0.00000514 0.00000347 0.00000074 0.00000364 0.00003011  1.00000000
3.5  0.99994884 0.00000243 0.00000002 0.00000915 0.00000457 0.00000118 0.00000012 0.00000058 0.00000229 0.00003081  1.00000000
4.0  0.99995053 0.00000291 0.00000017 0.00000553 0.00000476 0.00000051 0.00000192 0.00000075 0.00000041 0.00003251  1.00000000
4.5  0.99994988 0.00000633 0.00000006 0.00000449 0.00000270 0.00000189 0.00000358 0.00000288 0.00000073 0.00002746  1.00000000
5.0  0.99994319 0.00000328 0.00000011 0.00000615 0.00000819 0.00000224 0.00000299 0.00000380 0.00000090 0.00002916  1.00000000
5.5  0.99995008 0.00001210 0.00000049 0.00000511 0.00000818 0.00000153 0.00000150 0.00000224 0.00000067 0.00001810  1.00000000
6.0  0.99995093 0.00000410 0.00000001 0.00000221 0.00001764 0.00000092 0.00000161 0.00000017 0.00000367 0.00001874  1.00000000
6.5  0.99992418 0.00001785 0.00000069 0.00000050 0.00001616 0.00000457 0.00000110 0.00000110 0.00000558 0.00002826  1.00000000
7.0  0.99993338 0.00000590 0.00000004 0.00000051 0.00001608 0.00001091 0.00000133 0.00000288 0.00000235 0.00002662  1.00000000
7.5  0.99991257 0.00002236 0.00000029 0.00000054 0.00001504 0.00001069 0.00000005 0.00000222 0.00000120 0.00003504  1.00000000
8.0  0.99992599 0.00000939 0.00000061 0.00000001 0.00001406 0.00000434 0.00000047 0.00000124 0.00000146 0.00004243  1.00000000
8.5  0.99991687 0.00002389 0.00000020 0.00000047 0.00001381 0.00000110 0.00000083 0.00000170 0.00000299 0.00003815  1.00000000
9.0  0.99990136 0.00001429 0.00000025 0.00000034 0.00001105 0.00000499 0.00000024 0.00000195 0.00000486 0.00006065  1.00000000
9.5  0.99990211 0.00002154 0.00000009 0.00000098 0.00000135 0.00000915 0.00000006 0.00000180 0.00000294 0.00005996  1.00000000
10.0  0.99991545 0.00001914 0.00000022 0.00000128 0.00000173 0.00000828 0.00000084 0.00000168 0.00000011 0.00005126  1.00000000
10.5  0.99991623 0.00001640 0.00000041 0.00000241 0.00000124 0.00000352 0.00000091 0.00000170 0.00000172 0.00005547  1.00000000
11.0  0.99991053 0.00002192 0.00000002 0.00000554 0.00000094 0.00000128 0.00000015 0.00000222 0.00000496 0.00005244  1.00000000
11.5  0.99991712 0.00001023 0.00000083 0.00000554 0.00000513 0.00000392 0.00000046 0.00000228 0.00000364 0.00005085  1.00000000
12.0  0.99990409 0.00002076 0.00000001 0.00000245 0.00001513 0.00000608 0.00000131 0.00000089 0.00000045 0.00004884  1.00000000
12.5  0.99990908 0.00000501 0.00000109 0.00000872 0.00001449 0.00000579 0.00000067 0.00000083 0.00000080 0.00005352  1.00000000
13.0  0.99988229 0.00001540 0.00000001 0.00000785 0.00003305 0.00000282 0.00000010 0.00000296 0.00000300 0.00005252  1.00000000
13.5  0.99990492 0.00000177 0.00000103 0.00000526 0.00002527 0.00000210 0.00000143 0.00000352 0.00000264 0.00005206  1.00000000
