#  MO coefficient (i_MO, j_AO, M_ij)    
MO:1   -1.44642378
7    24    -0.039654645 
7    25    0.295660281 
7    26    -0.216805587 
7    27    0.258129418 
7    28    -0.199923649 
7    29    0.306777016 
7    30    -0.189597134 
MO:8   -0.563901619
8    1    -0.101720249 
8    2    0.346597921 
8    3    -0.159233762 
8    4    -0.0241967341 
8    5    0.0905420825 
8    6    -0.267646391 
8    7    -0.268396907 
8    8    -0.0219475046 
8    9    -0.0832408828 
8    10    -0.108921107 
8    11    0.389383561 
8    12    -0.00171033045 
8    13    0.0814799449 
8    14    0.319540502 
8    15    -0.185426468 
8    16    0.0407095069 
8    17    -0.0779118799 
8    18    -0.269633609 
8    19    -0.265472918 
8    20    0.0334392173 
8    21    0.08889607 
8    22    -0.102276091 
8    23    0.391690048 
8    24    0.00697579445 
8    25    -0.0547380221 
8    26    0.104328006 
8    27    -0.134517168 
8    28    0.0251296538 
8    29    -0.105051942 
8    30    0.100936299 
MO:9   -0.521015298
9    1    0.0231934818 
9    2    0.283762574 
9    3    0.225292902 
9    4    0.042084287 
9    5    0.0478245357 
9    6    -0.281734162 
9    7    0.351566565 
9    8    0.0543976492 
9    9    0.00671789311 
9    10    -0.0776351548 
9    11    -0.118168928 
9    12    0.068282951 
9    13    -0.0255153147 
9    14    0.240995822 
9    15    0.282250749 
9    16    0.110953809 
9    17    -0.0728107353 
9    18    -0.244581153 
9    19    0.284833429 
9    20    0.0710918536 
9    21    0.000661199033 
9    22    -0.0932788291 
9    23    -0.0426576158 
9    24    0.0705378669 
9    25    -0.247111134 
9    26    -0.321581073 
9    27    -0.0556069311 
9    28    0.28260708 
9    29    0.250157671 
9    30    0.0772669624 
MO:10   -0.519994804
10    1    0.0509216537 
10    2    0.0246659011 
10    3    0.252423407 
10    4    -0.0032859761 
10    5    -0.0175510301 
10    6    0.0203607749 
10    7    -0.190189872 
10    8    0.0165228498 
10    9    -0.0428628244 
10    10    0.394316305 
10    11    0.00795679361 
10    12    0.0664279086 
10    13    -0.0204993689 
10    14    0.166712341 
10    15    0.279889476 
10    16    0.0653003553 
10    17    0.00541903335 
10    18    -0.108120896 
10    19    -0.227324246 
10    20    0.0286709502 
10    21    0.0499893749 
10    22    0.482314247 
10    23    0.0441998854 
10    24    -0.0503126385 
10    25    -0.153530811 
10    26    0.1288518 
10    27    0.283616273 
10    28    0.243655566 
10    29    -0.107587209 
10    30    -0.357636491 
MO:11   -0.49363308
11    1    -0.00637397049 
11    2    -0.0255234415 
11    3    -0.0836180313 
11    4    0.403434192 
11    5    -0.0400814066 
11    6    0.0254508645 
11    7    -0.0216725815 
11    8    0.40950478 
11    9    0.0281123161 
11    10    -0.0414903248 
11    11    -0.0103920637 
11    12    0.414720145 
11    13    -0.0355807924 
11    14    -0.0975748111 
11    15    -0.0598512807 
11    16    0.395463689 
11    17    0.0107953338 
11    18    0.0582653665 
11    19    -0.0548533531 
11    20    0.38200344 
11    21    -0.0124541573 
11    22    0.0430987578 
11    23    0.0475850213 
11    24    0.381205738 
11    25    0.0817365495 
11    26    0.0147643364 
11    27    -0.00379517807 
11    28    -0.0421209668 
11    29    -0.05410426 
11    30    -0.0104508722 
MO:12   -0.440124709
12    1    0.00917584805 
12    2    -0.148895009 
12    3    0.313362431 
12    4    0.054184646 
12    5    0.0395501282 
12    6    0.136077467 
12    7    -0.247724875 
12    8    0.0395089505 
12    9    -0.0209865034 
12    10    -0.18341711 
12    11    0.283573866 
12    12    0.0173564869 
12    13    -0.00686603139 
12    14    0.180693982 
12    15    -0.263401088 
12    16    0.0287419435 
12    17    0.0010398945 
12    18    -0.16530255 
12    19    0.326869507 
12    20    0.0133655459 
12    21    -0.0244505085 
12    22    0.144094908 
12    23    -0.31695958 
12    24    0.0244003691 
12    25    -0.194456072 
12    26    0.294719541 
12    27    -0.193376556 
12    28    -0.14357143 
12    29    0.346007142 
12    30    -0.129358704 
MO:13   -0.425625685
13    1    -0.00302493615 
13    2    0.312020327 
13    3    0.186756806 
13    4    0.0300869685 
13    5    -0.00201021705 
13    6    -0.312260839 
13    7    -0.199278456 
13    8    0.0132976027 
13    9    0.0060116953 
13    10    0.36230853 
13    11    0.164999672 
13    12    0.0316664349 
13    13    -0.0311200792 
13    14    -0.261836484 
13    15    -0.114629837 
13    16    -0.0582778578 
13    17    0.0270975491 
13    18    0.285249901 
13    19    0.138514475 
13    20    -0.00917618326 
13    21    0.00745300939 
13    22    -0.190608956 
13    23    -0.156522681 
13    24    0.0775792556 
13    25    -0.297958047 
13    26    0.000103152901 
13    27    0.350451364 
13    28    -0.244050848 
13    29    -0.00881798203 
13    30    0.210584087 
MO:14   -0.358579011
14    1    -0.00134480431 
14    2    0.0235108291 
14    3    -0.00728369364 
14    4    0.529072877 
14    5    -0.00282997082 
14    6    0.0115138332 
14    7    0.0195948967 
14    8    0.0994919187 
14    9    -0.0287406069 
14    10    0.0343782968 
14    11    -0.01445025 
14    12    -0.450153414 
14    13    0.0379813252 
14    14    0.0870654572 
14    15    0.0420489536 
14    16    -0.526106956 
14    17    -0.0020175966 
14    18    -0.0339667455 
14    19    -0.0176484866 
14    20    -0.0575922381 
14    21    0.0105014257 
14    22    0.077951342 
14    23    0.0370516052 
14    24    0.450456846 
14    25    0.0207049617 
14    26    -0.0111111221 
14    27    -0.0048168801 
14    28    0.0107943264 
14    29    0.000621872369 
14    30    -0.0258338804 
MO:15   -0.352141265
15    1    0.00944009457 
15    2    -0.0230891136 
15    3    0.0017884577 
15    4    -0.213100257 
15    5    0.0152636484 
15    6    0.0257422908 
15    7    0.0081807732 
15    8    -0.564728679 
15    9    -0.00966251161 
15    10    0.0335821885 
15    11    0.00736362848 
15    12    -0.32703242 
15    13    -0.0229803587 
15    14    -0.0283324429 
15    15    -0.0223559204 
15    16    0.21269409 
15    17    -0.00835456832 
15    18    0.0250206271 
15    19    0.0278525389 
15    20    0.579666384 
15    21    -0.00214683696 
15    22    0.0481439458 
15    23    -0.000799403625 
15    24    0.371712588 
15    25    0.00815314577 
15    26    -0.00557544697 
15    27    0.0172894601 
15    28    -0.0105287065 
15    29    0.014406949 
15    30    -0.00969127558 
MO:16   0.0166497637
16    1    0.0175428516 
16    2    -0.00818499226 
16    3    0.00314437763 
16    4    -0.281696203 
16    5    -0.0213627378 
16    6    -0.0171559465 
16    7    -0.00212058005 
16    8    0.561257405 
16    9    -0.0153556476 
16    10    0.0212571268 
16    11    -0.0220149448 
16    12    -0.264924418 
16    13    0.0409683701 
16    14    0.0253351059 
16    15    0.0104435881 
16    16    -0.276170179 
16    17    -0.0269163851 
16    18    0.0132452178 
16    19    0.0230866471 
16    20    0.595399656 
16    21    0.00541227196 
16    22    -0.0337590559 
16    23    0.0133213431 
16    24    -0.308068952 
16    25    -0.0180589609 
16    26    0.0132707481 
16    27    0.00192585466 
16    28    -0.0391490427 
16    29    0.0105182172 
16    30    -0.0102552667 
MO:17   0.0231010041
17    1    -0.00682755429 
17    2    0.0269541938 
17    3    0.00112623476 
17    4    0.505137502 
17    5    0.00997927939 
17    6    -0.00649541461 
17    7    0.000573414559 
17    8    -0.0224602704 
17    9    -0.023035435 
17    10    0.0310127072 
17    11    0.0195260011 
17    12    -0.499891553 
17    13    -0.0371869603 
17    14    -0.0602261703 
17    15    -0.045071233 
17    16    0.486075456 
17    17    0.0136432608 
17    18    0.00579432065 
17    19    -0.00726436022 
17    20    0.0158251733 
17    21    -0.0111294962 
17    22    -0.0624702965 
17    23    -0.0318607127 
17    24    -0.49023861 
17    25    -0.00574357021 
17    26    -0.00968998389 
17    27    0.0287446645 
17    28    0.0378665801 
17    29    -0.00732418467 
17    30    0.000250360846 
MO:18   0.10754198
18    1    -0.028005165 
18    2    0.00311267574 
18    3    0.0127830315 
18    4    0.406796008 
18    5    0.0555321918 
18    6    0.0124719393 
18    7    0.00647491403 
18    8    -0.416927369 
18    9    -0.00483760596 
18    10    -0.00140153512 
18    11    0.00787868014 
18    12    0.421715718 
18    13    0.0800952902 
18    14    0.0374871274 
18    15    0.0715336772 
18    16    -0.387558217 
18    17    -0.0413563874 
18    18    -0.00110871571 
18    19    0.0322680639 
18    20    0.375658583 
18    21    0.0422727353 
18    22    -0.0403749006 
18    23    0.0162231535 
18    24    -0.386782754 
18    25    0.0279384013 
18    26    -0.0450151284 
18    27    -0.0144828615 
18    28    -0.113178617 
18    29    0.00511718404 
18    30    -0.048720526 
MO:19   0.135287687
19    1    -0.062347713 
19    2    -0.16073927 
19    3    -0.0122144503 
19    4    0.00970216605 
19    5    -0.0211097229 
19    6    -0.182479404 
19    7    -0.00660417434 
19    8    -0.0186220826 
19    9    -0.208285416 
19    10    -0.480226714 
19    11    -0.060572189 
19    12    0.00234980642 
19    13    0.054957204 
19    14    -0.253246565 
19    15    -0.119160096 
19    16    -0.0580492806 
19    17    -0.182153391 
19    18    -0.203973682 
19    19    -0.08295778 
19    20    0.0120682593 
19    21    0.0239039881 
19    22    -0.0970861167 
19    23    -0.00301885263 
19    24    0.0137614079 
19    25    -0.0295430517 
19    26    0.11519224 
19    27    0.62842506 
19    28    0.192725885 
19    29    0.127738182 
19    30    -0.137734583 
MO:20   0.14669288
20    1    -0.126314171 
20    2    0.220316834 
20    3    0.350533137 
20    4    -0.0332050434 
20    5    -0.0527711485 
20    6    0.0784739971 
20    7    0.314799383 
20    8    0.0283955573 
20    9    -0.171782238 
20    10    -0.0181347938 
20    11    0.170961662 
20    12    -0.024403141 
20    13    0.12299178 
20    14    0.0302841564 
20    15    0.163357131 
20    16    0.0744643236 
20    17    -0.16665927 
20    18    0.0737552637 
20    19    0.224949327 
20    20    -0.050388014 
20    21    0.0961288452 
20    22    0.0882238743 
20    23    0.242785714 
20    24    -0.000129151589 
20    25    0.513022426 
20    26    0.257621765 
20    27    0.149689946 
20    28    -0.28230915 
20    29    -0.00807035359 
20    30    0.0262328057 
MO:21   0.148115729
21    1    0.279029108 
21    2    -0.098106139 
21    3    0.104353628 
21    4    0.0392755104 
21    5    -0.285255694 
21    6    -0.12176334 
21    7    0.174301596 
21    8    -0.0468479063 
21    9    0.2097208 
21    10    -0.0967897098 
21    11    0.0976436989 
21    12    0.00571913116 
21    13    -0.181710772 
21    14    -0.11207642 
21    15    0.1133528 
21    16    -0.0563296974 
21    17    0.212270619 
21    18    -0.153646909 
21    19    0.193292785 
21    20    0.033878501 
21    21    -0.188559654 
21    22    -0.173066961 
21    23    0.179343824 
21    24    -0.00582119908 
21    25    -0.180772019 
21    26    0.458580455 
21    27    -0.068946355 
21    28    0.114741462 
21    29    -0.425249888 
21    30    0.0134402866 
MO:22   0.156130384
22    1    -0.0468073819 
22    2    0.264236946 
22    3    0.0682073278 
22    4    0.0258593868 
22    5    -0.27504419 
22    6    -0.00215486865 
22    7    0.0425501942 
22    8    -0.0509240362 
22    9    0.100933824 
22    10    -0.0163859589 
22    11    -0.0565139332 
22    12    0.0415901155 
22    13    -0.253756243 
22    14    -0.0377747229 
22    15    -0.176995633 
22    16    -0.103909764 
22    17    -0.0427997029 
22    18    0.174497164 
22    19    -0.267947557 
22    20    0.0609766022 
22    21    -0.177864732 
22    22    0.214700143 
22    23    -0.119461578 
22    24    -0.0687643092 
22    25    0.195183418 
22    26    0.261540085 
22    27    -0.064187378 
22    28    0.394255148 
22    29    0.330051552 
22    30    0.373855588 
MO:23   0.166723232
23    1    -0.146817366 
23    2    0.103427481 
23    3    -0.0521331762 
23    4    -0.0100944108 
23    5    -0.149060075 
23    6    -0.190878052 
23    7    -0.215478403 
23    8    -0.00710476845 
23    9    0.378714376 
23    10    0.0164795721 
23    11    -0.0506429653 
23    12    -0.0389209882 
23    13    -0.0843055582 
23    14    -0.342668874 
23    15    0.066612597 
23    16    -0.022433218 
23    17    -0.309217227 
23    18    0.0496212101 
23    19    0.191497712 
23    20    -0.0285745071 
23    21    0.420398321 
23    22    -0.0394341898 
23    23    0.100609453 
23    24    0.00658367087 
23    25    0.103363062 
23    26    0.0475636097 
23    27    -0.261440727 
23    28    0.141627796 
23    29    0.111514916 
23    30    -0.380440519 
MO:24   0.169981159
24    1    0.388314925 
24    2    0.0545497512 
24    3    -0.0796831571 
24    4    0.0158680017 
24    5    -0.2368741 
24    6    0.165180885 
24    7    0.109076221 
24    8    -0.0198008625 
24    9    -0.0618080073 
24    10    0.151308097 
24    11    -0.208500385 
24    12    0.0032122386 
24    13    0.342209653 
24    14    -0.0915871255 
24    15    0.00413309141 
24    16    0.0606672719 
24    17    -0.32109256 
24    18    -0.0531552532 
24    19    -0.192527703 
24    20    -0.0369648982 
24    21    -0.0579657624 
24    22    -0.0846945318 
24    23    0.251346485 
24    24    0.0128265121 
24    25    -0.318529067 
24    26    0.181705519 
24    27    -0.0903721836 
24    28    -0.236758247 
24    29    0.356992184 
24    30    -0.0136328801 
MO:25   0.187478312
25    1    0.205664478 
25    2    0.210234259 
25    3    0.291655669 
25    4    -0.00655414873 
25    5    -0.0242661664 
25    6    0.38232542 
25    7    -0.272681367 
25    8    0.00258330504 
25    9    -0.0618257683 
25    10    0.050928029 
25    11    -0.0949076501 
25    12    0.0222194558 
25    13    0.100281181 
25    14    -0.254063128 
25    15    -0.314762254 
25    16    -0.0472872276 
25    17    -0.0712903745 
25    18    -0.281280856 
25    19    0.215604584 
25    20    0.0102785636 
25    21    -0.115567719 
25    22    -0.0128364811 
25    23    0.172575595 
25    24    -0.00631662509 
25    25    0.13787994 
25    26    -0.328456912 
25    27    -0.00409781036 
25    28    0.245632935 
25    29    -0.213718522 
25    30    0.0915610495 
MO:26   0.189947413
26    1    0.0489978347 
26    2    0.129120516 
26    3    -0.253513156 
26    4    0.00657832108 
26    5    -0.194132167 
26    6    0.0725851881 
26    7    -0.274085903 
26    8    -0.0167568806 
26    9    0.150410098 
26    10    -0.365050656 
26    11    -0.129481983 
26    12    -0.0411896529 
26    13    0.00282326639 
26    14    0.093742686 
26    15    0.238453098 
26    16    0.0331320089 
26    17    -0.0639361135 
26    18    0.0690681285 
26    19    0.277389616 
26    20    -0.0159154025 
26    21    0.0818253694 
26    22    0.472960407 
26    23    0.0734023164 
26    24    -0.0594487752 
26    25    -0.169790213 
26    26    -0.0751243602 
26    27    0.166877262 
26    28    -0.208092427 
26    29    -0.110476598 
26    30    0.337581153 
MO:27   0.204848866
27    1    0.20136515 
27    2    -0.118655018 
27    3    -0.0325976048 
27    4    0.0162645869 
27    5    0.0970110567 
27    6    0.168687612 
27    7    0.0813058821 
27    8    0.00306451381 
27    9    -0.141238041 
27    10    -0.0469109732 
27    11    0.14629472 
27    12    0.0239575118 
27    13    -0.293480697 
27    14    0.218466441 
27    15    -0.198996794 
27    16    -0.0276894632 
27    17    -0.0524091853 
27    18    0.541702022 
27    19    0.205754864 
27    20    -0.0153986845 
27    21    0.153747821 
27    22    -0.0397051481 
27    23    0.429261081 
27    24    -0.0190904359 
27    25    -0.176597921 
27    26    -0.076731561 
27    27    0.110430197 
27    28    0.245900794 
27    29    0.102970623 
27    30    -0.110749384 
MO:28   0.208614008
28    1    -0.00166036312 
28    2    0.415112607 
28    3    -0.196691782 
28    4    -0.0124479744 
28    5    -0.280651473 
28    6    0.125608991 
28    7    0.072624882 
28    8    -0.0247471831 
28    9    -0.167589425 
28    10    -0.0168091689 
28    11    -0.328795718 
28    12    0.02498301 
28    13    0.0813366973 
28    14    0.305205956 
28    15    -0.264811973 
28    16    0.015915402 
28    17    0.208444473 
28    18    0.0464827436 
28    19    0.111701588 
28    20    0.00801749014 
28    21    0.249448035 
28    22    -0.152448587 
28    23    -0.290725731 
28    24    0.0115484522 
28    25    0.00682784076 
28    26    0.167059732 
28    27    0.0866191606 
28    28    0.0212659191 
28    29    -0.176343757 
28    30    -0.293058266 
MO:29   0.211898383
29    1    0.0616453304 
29    2    0.273810032 
29    3    -0.33237405 
29    4    -0.0203216244 
29    5    0.0743657382 
29    6    0.402611279 
29    7    0.287344711 
29    8    0.0272462816 
29    9    -0.0471021832 
29    10    -0.00187670031 
29    11    0.530924293 
29    12    0.0116245486 
29    13    -0.126553233 
29    14    -0.304382106 
29    15    0.159483456 
29    16    -0.0465551271 
29    17    -0.0508722468 
29    18    -0.152138637 
29    19    -0.0381203461 
29    20    0.0137235439 
29    21    0.132947353 
29    22    0.0678571944 
29    23    -0.236038648 
29    24    -0.00269684125 
29    25    -0.151617908 
29    26    -0.027389299 
29    27    0.0404523065 
29    28    0.0757857398 
29    29    0.000209923248 
29    30    -0.0490687801 
MO:30   0.224930087
30    1    -0.166368998 
30    2    -0.189780952 
30    3    -0.251999001 
30    4    0.0106616538 
30    5    0.126556089 
30    6    -0.228048991 
30    7    0.28512929 
30    8    -0.00172630546 
30    9    -0.191531236 
30    10    0.313597459 
30    11    -0.0859062016 
30    12    0.0387009896 
30    13    0.165309957 
30    14    -0.11933051 
30    15    -0.356255949 
30    16    -0.0127200361 
30    17    -0.13656064 
30    18    -0.139871248 
30    19    0.305424866 
30    20    -0.00639885627 
30    21    0.107295961 
30    22    0.379371907 
30    23    0.0369723625 
30    24    -0.0409297024 
30    25    -0.102667041 
30    26    0.161161737 
30    27    -0.0902774381 
30    28    0.143595044 
30    29    -0.134472427 
30    30    0.193464934 
