# Step 0-1 0-2 0-3 0-4 0-5 0-6 0-7 0-8 0-9 1-2 1-3 1-4 1-5 1-6 1-7 1-8 1-9 2-3 2-4 2-5 2-6 2-7 2-8 2-9 3-4 3-5 3-6 3-7 3-8 3-9 4-5 4-6 4-7 4-8 4-9 5-6 5-7 5-8 5-9 6-7 6-8 6-9 7-8 7-9 8-9
0.0  0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
0.5  0.00076943 -0.00002019 -0.00092621 -0.00249779 -0.00033889 -0.00196178 0.00000466 -0.00029515 0.00239763 -0.00000051 -0.00000430 -0.00001142 -0.00000147 -0.00000839 0.00000002 -0.00000121 0.00000939 -0.00000050 -0.00000134 -0.00000018 -0.00000107 0.00000000 -0.00000016 0.00000133 -0.00000021 -0.00000012 -0.00000086 0.00000000 -0.00000020 0.00000209 -0.00000025 -0.00000188 0.00000001 -0.00000046 0.00000509 -0.00000006 0.00000000 -0.00000003 0.00000045 0.00000000 -0.00000014 0.00000219 0.00000000 -0.00000000 0.00000016
1.0  -0.00050768 0.00001080 0.00161619 0.00119786 -0.00081630 0.00068034 0.00068443 0.00003424 0.00107130 -0.00000013 0.00000223 0.00000280 -0.00000087 0.00000189 0.00000095 0.00000020 0.00000037 -0.00000048 -0.00000038 0.00000024 -0.00000022 -0.00000020 -0.00000001 -0.00000029 -0.00000365 -0.00000081 -0.00000302 -0.00000003 -0.00000049 0.00000352 -0.00000245 -0.00000070 0.00000153 -0.00000029 0.00000503 0.00000187 0.00000036 0.00000027 -0.00000124 0.00000127 -0.00000014 0.00000348 -0.00000021 0.00000151 0.00000040
1.5  0.00151877 -0.00003607 -0.00034348 0.00096714 -0.00043783 0.00237980 -0.00035736 0.00046028 -0.00160235 -0.00000129 0.00000078 0.00000773 -0.00000367 0.00001362 -0.00000069 0.00000237 -0.00000556 -0.00000031 0.00000064 -0.00000029 0.00000170 -0.00000029 0.00000034 -0.00000123 -0.00000225 0.00000105 -0.00000431 0.00000034 -0.00000077 0.00000208 -0.00000011 -0.00000344 0.00000138 -0.00000084 0.00000462 0.00000182 -0.00000067 0.00000043 -0.00000227 0.00000213 -0.00000042 0.00000566 -0.00000035 0.00000059 0.00000081
2.0  -0.00094526 0.00006896 -0.00036539 -0.00304841 0.00078443 -0.00301535 -0.00085511 0.00029121 -0.00248095 0.00000021 -0.00000037 -0.00000841 0.00000249 -0.00001075 -0.00000219 0.00000044 -0.00000649 -0.00000005 -0.00000006 -0.00000001 0.00000012 -0.00000003 0.00000003 -0.00000008 -0.00000205 0.00000065 -0.00000297 -0.00000051 0.00000006 -0.00000153 0.00000106 -0.00000784 0.00000055 -0.00000116 0.00000116 0.00000097 -0.00000044 0.00000040 -0.00000116 0.00000274 -0.00000189 0.00000753 -0.00000027 -0.00000012 0.00000083
2.5  0.00211633 -0.00015705 0.00166269 -0.00021885 0.00010097 -0.00261438 -0.00045180 0.00006884 0.00389193 -0.00000185 0.00001090 -0.00000896 0.00000149 -0.00002161 -0.00000526 0.00000083 0.00001324 0.00000064 0.00000047 -0.00000002 -0.00000068 -0.00000000 -0.00000000 0.00000242 -0.00000591 0.00000065 -0.00000351 -0.00000180 0.00000030 -0.00000965 0.00000027 -0.00000883 -0.00000137 0.00000021 0.00001511 0.00000081 0.00000007 -0.00000001 -0.00000210 0.00000188 -0.00000032 0.00002338 -0.00000001 0.00000684 -0.00000109
3.0  -0.00113556 0.00009126 -0.00181559 0.00268152 -0.00045314 0.00291816 0.00102207 0.00066010 0.00555377 0.00000081 -0.00000931 0.00001073 -0.00000162 0.00001560 0.00000554 0.00000288 0.00002273 -0.00000054 0.00000104 -0.00000019 0.00000082 0.00000028 0.00000024 0.00000211 -0.00000482 0.00000113 0.00000102 0.00000047 -0.00000081 -0.00000918 -0.00000047 -0.00000925 -0.00000341 -0.00000056 -0.00000119 0.00000207 0.00000075 0.00000021 0.00000117 -0.00000019 0.00000167 0.00001788 0.00000063 0.00000662 0.00000086
3.5  0.00243897 0.00002899 0.00062239 -0.00363003 0.00110628 0.00197407 -0.00193222 0.00081623 0.00216036 0.00000006 -0.00000111 -0.00001735 0.00000626 0.00001763 -0.00000741 0.00000739 0.00002424 -0.00000003 -0.00000011 0.00000004 0.00000016 -0.00000004 0.00000007 0.00000023 -0.00000608 0.00000210 0.00000540 -0.00000277 0.00000226 0.00000717 -0.00000144 -0.00001221 -0.00000272 -0.00000519 -0.00002071 0.00000294 0.00000160 0.00000126 0.00000545 0.00000798 0.00000008 0.00000400 -0.00000338 -0.00001264 0.00000157
4.0  -0.00108753 -0.00011716 0.00236362 0.00134030 0.00015273 -0.00237371 -0.00258976 -0.00259448 0.00115738 -0.00000063 0.00001208 0.00001184 0.00000054 -0.00001666 -0.00001354 -0.00001517 0.00000482 -0.00000007 0.00000050 -0.00000003 -0.00000042 0.00000004 -0.00000013 -0.00000015 -0.00001085 0.00000053 0.00000985 0.00000068 0.00000416 0.00000236 0.00000100 -0.00000531 -0.00001150 -0.00000955 0.00000665 0.00000117 0.00000063 0.00000085 -0.00000011 0.00001011 0.00000664 -0.00000720 -0.00000381 -0.00000292 -0.00000463
4.5  0.00231916 0.00008964 -0.00075981 0.00496165 -0.00033552 -0.00004502 0.00078972 -0.00170103 0.00331164 0.00000015 0.00000255 0.00003374 0.00000169 -0.00000421 -0.00000154 -0.00001523 0.00001740 0.00000015 0.00000099 0.00000009 -0.00000016 -0.00000011 -0.00000048 0.00000046 -0.00001652 -0.00000018 0.00000143 -0.00000037 0.00000686 -0.00000935 0.00000849 -0.00000835 -0.00001478 -0.00000783 -0.00001095 0.00000064 -0.00000035 0.00000344 -0.00000493 0.00000146 -0.00000279 0.00000568 -0.00000631 0.00000812 0.00000898
