#  State, CI vector, i_occ, j_vir,  |Coeff^2|)    
S1  0.7164182233033257    15   17  0.5132550706810939    
S1  0.6919590788574153    14   16  0.47880736681320263    
S1  0.059455485968771565    15   16  0.0035349548117827923    
S1  -0.05903548045808421    14   17  0.003485187952916843    
S1  0.011142499136470384    8   18  0.00012415528700624324    
S1  -0.010228369495562613    12   17  0.00010461954253775578    
S1  -0.007757748844460533    11   29  6.0182667133728734e-05    
S1  0.006077726801711118    12   16  3.693876307623765e-05    
S1  -0.005781252323578868    15   24  3.342287842888606e-05    
S1  -0.005657721291023764    14   18  3.200981020690361e-05    
S1  0.005497130948702129    15   20  3.0218448667178772e-05    
S1  -0.005435365432424577    3   24  2.954319738399601e-05    
S1  0.005373599916147025    2   23  2.8875576058815314e-05    
S1  0.005126537851036817    7   29  2.6281390338113186e-05    
S1  -0.004669473030582932    5   28  2.1803978383341355e-05    
S1  0.004508882688261297    4   27  2.0330023096502423e-05    
S1  -0.004385351655706193    13   16  1.923130914420505e-05    
S1  0.00429887993291762    14   21  1.8480368677641804e-05    
S1  0.00396534614501884    14   22  1.572397004981577e-05    
S1  0.0036688716668865896    4   28  1.3460619308083183e-05    
S2  -0.7350429206790996    15   16  0.5402880952404611    
S2  0.6556671063121217    14   17  0.42989935429971105    
S2  -0.13220573214239495    11   18  0.01747835561130668    
S2  0.05984542211866962    14   16  0.0035814745485617506    
S2  0.05576567892495101    15   17  0.0031098109459607253    
S2  -0.022603982559792304    12   18  0.0005109400275633947    
S2  0.02157026384516765    13   18  0.0004652762823501467    
S2  -0.01935121433777341    13   28  0.0003744694963464471    
S2  -0.01641545318823941    12   19  0.00026946710337527943    
S2  0.014995812820154893    12   21  0.00022487440213712182    
S2  -0.014099923267480196    13   19  0.0001988078361488294    
S2  -0.01347969203870541    12   16  0.000181702097458338    
S2  -0.013438343290120423    11   21  0.00018058907038312458    
S2  0.012694065815590676    3   23  0.00016113930693054777    
S2  -0.012184097916375852    10   23  0.00014845224203583436    
S2  0.012128966251595869    9   26  0.00014711182233235155    
S2  0.012073834586815888    8   29  0.0001457774816297916    
S2  -0.011839525011500969    9   18  0.000140174352497957    
S2  -0.011839525011500969    12   23  0.000140174352497957    
S2  0.011798176262915981    2   24  0.0001391969631308341    
S3  -0.5128999285747973    14   16  0.26306633673203217    
S3  0.48529913576875394    15   17  0.23551525117789948    
S3  0.4611867989288341    14   17  0.21269326350622483    
S3  0.3721988712744751    15   16  0.13853199977799327    
S3  0.2065779641791118    12   16  0.0426744552843864    
S3  0.10951490697354055    13   20  0.01199351484942324    
S3  -0.08856802091769597    12   21  0.007844294329277432    
S3  0.08126810380340009    13   17  0.006604504695800212    
S3  0.07950772556123582    12   27  0.006321478423920792    
S3  0.07853871001509036    13   28  0.006168328970834454    
S3  0.07020517631823932    12   17  0.004928766781875071    
S3  0.0659253576560968    8   23  0.004346152782084282    
S3  -0.06358357008624527    13   16  0.0040428703849124635    
S3  -0.06311521257227497    13   30  0.003983530058043456    
S3  -0.06027276697024824    13   19  0.0036328064382498476    
S3  -0.05667125919040758    9   18  0.0032116316182263555    
S3  -0.05176158042327053    8   25  0.0026792612079147033    
S3  -0.05061491202699839    10   29  0.002561869319500786    
S3  0.04882223326662927    7   24  0.0023836104611411613    
S3  -0.04861227989829776    9   25  0.0023631537569104443    
S4  0.5408439195833143    14   17  0.2925121453502426    
S4  0.45864741851203816    15   16  0.2103574545077567    
S4  0.43886656042266975    14   16  0.19260385785722484    
S4  -0.40239408700359697    15   17  0.16192100125545836    
S4  -0.17762337165776365    12   17  0.03155006215907204    
S4  0.11135830576067224    13   16  0.012400672261887367    
S4  0.10076430572098594    12   19  0.01015344530743232    
S4  -0.08635323085784011    13   21  0.007456880479587429    
S4  0.07991596060471774    13   27  0.006386560759374799    
S4  -0.07639001860677633    12   28  0.005835434942743634    
S4  0.07328460180124995    13   17  0.005370632861167767    
S4  -0.06608715139260811    8   24  0.004367511579189504    
S4  -0.06419478802674047    12   30  0.0041209708097981424    
S4  0.06293321244949539    12   16  0.0039605892292133215    
S4  0.057531081131548464    10   18  0.0033098252961648116    
S4  0.053746354399813207    8   26  0.0028886706112703203    
S4  -0.05104528874083974    9   29  0.0026056215026357002    
S4  -0.05034980476876873    10   25  0.002535102840253126    
S4  0.04870005209083284    12   21  0.0023716950736498324    
S4  0.04823100476083147    7   23  0.0023262298202393478    
S5  -0.8739186890499481    13   16  0.7637338750707798    
S5  0.3559319434459376    13   17  0.12668754836520213    
S5  -0.18926438781684995    12   16  0.03582100849568698    
S5  -0.10644706859645353    8   18  0.011330978412778083    
S5  -0.10388599995150362    9   18  0.010792300985923809    
S5  0.08239283270465889    7   18  0.006788578881097907    
S5  -0.07751123777367705    10   18  0.0060079919812075    
S5  0.07435588800669457    15   19  0.005528798081264105    
S5  -0.07400214924357994    12   17  0.005476318092669079    
S5  -0.06490398825627174    14   20  0.004212527691570259    
S5  0.04353816696414828    14   16  0.0018955719825980526    
S5  0.04032621899506747    5   16  0.0016262039384381405    
S5  0.036972775520740804    14   18  0.0013669861297070905    
S5  -0.0356427177714298    15   17  0.0012704033301337977    
S5  0.03510503485149557    13   18  0.0012323634719247185    
S5  0.03159594632139847    4   16  0.0009983038239446936    
S5  -0.03122805800775926    6   16  0.0009751916069359773    
S5  0.0310016651993659    14   19  0.0009611032451335747    
S5  0.030124393066841625    15   20  0.0009074790576455758    
S5  -0.027167137007203346    15   22  0.0007380533331681576    
