#  MO coefficient (i_MO, j_AO, M_ij)    
MO:1   -1.43413862
4    8    0.00480830179 
4    9    -0.281120413 
4    10    -0.098855164 
4    11    -0.232926703 
4    12    0.000209966547 
4    13    -0.0894240324 
4    14    -0.302490726 
4    15    0.135859349 
4    16    0.00640385545 
4    17    0.379772008 
4    18    0.0290273433 
4    19    0.145056747 
4    20    0.00278885203 
4    21    -0.284621231 
4    22    0.0847146647 
4    23    0.222449564 
4    24    0.00454796719 
4    25    -0.0416944689 
4    26    0.214464525 
4    27    -0.176240438 
4    28    -0.0677690047 
4    29    0.220955164 
4    30    -0.159522987 
MO:5   -0.846586
5    1    0.37993472 
5    2    0.00906082218 
5    3    -0.153100048 
5    4    0.0078598451 
5    5    -0.111711759 
5    6    -0.286484391 
5    7    -0.140331676 
5    8    0.0125151709 
5    9    -0.257252534 
5    10    -0.0773263966 
5    11    0.248606038 
5    12    -0.00160022065 
5    13    0.380915658 
5    14    0.00321500346 
5    15    0.129462489 
5    16    0.0177967632 
5    17    -0.12381631 
5    18    0.291870816 
5    19    0.129769996 
5    20    0.0117775085 
5    21    -0.276243381 
5    22    0.0781408278 
5    23    -0.248169663 
5    24    0.00554978265 
5    25    0.235522531 
5    26    -0.0462685472 
5    27    -0.149291363 
5    28    0.220406196 
5    29    -0.0674839412 
5    30    -0.16415744 
MO:6   -0.656073257
6    1    0.0284957814 
6    2    -0.15314308 
6    3    -0.291845813 
6    4    0.00689349493 
6    5    0.0522644486 
6    6    0.164038848 
6    7    -0.291280486 
6    8    0.0233882139 
6    9    0.0331425832 
6    10    0.336623545 
6    11    -0.00103493459 
6    12    0.00302494685 
6    13    0.0397773673 
6    14    0.171389162 
6    15    0.27767614 
6    16    0.0351003068 
6    17    0.0447759109 
6    18    -0.172696641 
6    19    0.276161056 
6    20    0.00754807506 
6    21    0.0499420209 
6    22    -0.329348662 
6    23    0.0183320204 
6    24    -0.00403765844 
6    25    0.231032698 
6    26    0.240599932 
6    27    0.237633082 
6    28    0.231767417 
6    29    0.233364693 
6    30    0.237462137 
MO:7   -0.598227933
7    1    -0.226167235 
7    2    0.13754012 
7    3    0.17322099 
7    4    0.0187198796 
7    5    0.240941636 
7    6    0.0536015986 
7    7    -0.183826704 
7    8    0.048124838 
7    9    -0.231690162 
7    10    -0.201779125 
7    11    0.0262768089 
7    12    0.0513597265 
7    13    0.233005316 
7    14    0.1375959 
7    15    0.156975122 
7    16    0.0685234272 
7    17    -0.229258783 
7    18    0.0692975474 
7    19    -0.191933732 
7    20    0.0252327987 
7    21    0.229981699 
7    22    -0.189591125 
7    23    0.0427558201 
7    24    0.00601499842 
7    25    -0.272646643 
7    26    0.256753099 
7    27    -0.263484603 
7    28    0.273310318 
7    29    -0.260825656 
7    30    0.253590326 
MO:8   -0.564162467
8    1    0.0165688865 
8    2    0.336561414 
8    3    -0.215904772 
8    4    0.0223116427 
8    5    -0.0268201986 
8    6    -0.349420523 
8    7    -0.200815131 
8    8    0.0181822171 
8    9    0.019089148 
8    10    0.0217474233 
8    11    0.409192616 
8    12    -0.0146614296 
8    13    -0.028419232 
8    14    0.318204072 
8    15    -0.241825309 
8    16    -0.0348768089 
8    17    0.0287093012 
8    18    -0.343953759 
8    19    -0.219587914 
8    20    -0.0221758123 
8    21    -0.0175222124 
8    22    0.0396925685 
8    23    0.414153385 
8    24    0.0018509342 
8    25    0.0363056542 
8    26    0.0033117933 
8    27    0.0321517014 
8    28    -0.0363659883 
8    29    -0.00224228599 
8    30    -0.0261015534 
MO:9   -0.525039808
9    1    0.0592025242 
9    2    0.142604915 
9    3    0.37320994 
9    4    0.0528910263 
9    5    0.00264553912 
9    6    -0.107660156 
9    7    -0.00842182537 
9    8    0.055835977 
9    9    -0.0481642784 
9    10    0.3415464 
9    11    -0.0650666507 
9    12    0.056930924 
9    13    -0.0536959339 
9    14    0.191552506 
9    15    0.352690732 
9    16    0.122669801 
9    17    0.0119758797 
9    18    -0.159675571 
9    19    -0.00369542082 
9    20    0.0725618648 
9    21    0.0226186895 
9    22    0.39544704 
9    23    -0.0633148804 
9    24    0.0729523473 
9    25    -0.276690459 
9    26    -0.0326614122 
9    27    0.242442797 
9    28    0.295391421 
9    29    0.0655276085 
9    30    -0.297883327 
MO:10   -0.518084871
10    1    0.034392129 
10    2    0.195677897 
10    3    0.0587319202 
10    4    -0.0127470603 
10    5    0.0402906116 
10    6    -0.235413577 
10    7    0.404226755 
10    8    -0.0460501323 
10    9    0.0327085337 
10    10    -0.270925947 
10    11    -0.0868574134 
10    12    0.0134692119 
10    13    -0.0191004253 
10    14    0.21236371 
10    15    0.108208808 
10    16    0.0272861746 
10    17    -0.0564991859 
10    18    -0.238590771 
10    19    0.369577072 
10    20    0.00214292547 
10    21    -0.0339720721 
10    22    -0.260965907 
10    23    -0.0481744052 
10    24    -0.0166451498 
10    25    -0.0973819843 
10    26    -0.345819271 
10    27    -0.197132816 
10    28    0.150820096 
10    29    0.315766365 
10    30    0.187840685 
MO:11   -0.488288916
11    1    -2.13361985e-05 
11    2    -0.0791251698 
11    3    -0.0985480324 
11    4    0.398741273 
11    5    -0.0127916139 
11    6    0.0452099385 
11    7    0.0873109633 
11    8    0.39382453 
11    9    0.00862866039 
11    10    -0.0664005182 
11    11    -0.0143804475 
11    12    0.409501484 
11    13    -0.0220815381 
11    14    -0.0152174697 
11    15    -0.0981983294 
11    16    0.390182259 
11    17    0.0200781564 
11    18    -0.0253333678 
11    19    -0.0321109292 
11    20    0.386167107 
11    21    -0.0236779103 
11    22    -0.0283665577 
11    23    0.0445832016 
11    24    0.392229133 
11    25    0.110416278 
11    26    -0.0325805684 
11    27    -0.052725075 
11    28    -0.0253115682 
11    29    -0.00446940899 
11    30    -0.00517614661 
MO:12   -0.440960879
12    1    -0.0117956859 
12    2    0.0212992286 
12    3    0.326279188 
12    4    0.0936560772 
12    5    0.0258553219 
12    6    -0.0574567206 
12    7    -0.28897644 
12    8    0.125262684 
12    9    0.0123505748 
12    10    0.0019363152 
12    11    0.339198467 
12    12    0.0287977682 
12    13    -0.0216654659 
12    14    -0.00971377823 
12    15    -0.31886623 
12    16    -0.0712159277 
12    17    -0.00375736337 
12    18    0.0233941084 
12    19    0.357210922 
12    20    0.00543637959 
12    21    -0.00165108931 
12    22    -0.0585325009 
12    23    -0.348741021 
12    24    0.0588698387 
12    25    -0.289195627 
12    26    0.241583862 
12    27    0.0141969071 
12    28    -0.28015305 
12    29    0.280361005 
12    30    0.0408120813 
MO:13   -0.434804504
13    1    -0.00911274923 
13    2    -0.352563873 
13    3    0.0098977439 
13    4    -0.0721059804 
13    5    0.0122709047 
13    6    0.355276286 
13    7    -0.0321642771 
13    8    -0.0248444452 
13    9    -0.00452925417 
13    10    -0.340808396 
13    11    0.0357615901 
13    12    0.00650029561 
13    13    0.0114500087 
13    14    0.330079393 
13    15    -0.072799795 
13    16    -0.0208730857 
13    17    0.0132148299 
13    18    -0.331193444 
13    19    0.0171011253 
13    20    -0.0587120621 
13    21    -0.0183998088 
13    22    0.299937185 
13    23    -0.0275283794 
13    24    -0.0534893479 
13    25    0.144071378 
13    26    0.191323782 
13    27    -0.330879736 
13    28    0.117370048 
13    29    0.179467848 
13    30    -0.299388621 
MO:14   -0.355676957
14    1    -0.0117262232 
14    2    -0.0283424926 
14    3    0.00119837104 
14    4    0.452795006 
14    5    0.00671908079 
14    6    0.0197419402 
14    7    0.00720872829 
14    8    -0.133142951 
14    9    0.0195939021 
14    10    -0.0434139444 
14    11    -0.0350003759 
14    12    -0.529122031 
14    13    0.0211129192 
14    14    0.0328751368 
14    15    0.0870422578 
14    16    -0.41114197 
14    17    -0.0112256797 
14    18    -0.0215439943 
14    19    -0.0151732034 
14    20    0.0807939125 
14    21    0.0118400093 
14    22    -0.00313124817 
14    23    0.016409489 
14    24    0.551171187 
14    25    0.0131737605 
14    26    -0.00155743137 
14    27    -0.0335923832 
14    28    0.0304049004 
14    29    -0.0145079709 
14    30    -0.0148241925 
MO:15   -0.350293138
15    1    -7.50297604e-05 
15    2    0.0119149698 
15    3    0.0122118539 
15    4    -0.34349057 
15    5    -0.0188284279 
15    6    -0.00141976132 
15    7    -0.0920317151 
15    8    -0.548295501 
15    9    0.0163013525 
15    10    -0.0184641365 
15    11    0.0353938775 
15    12    -0.208537394 
15    13    -0.0109626195 
15    14    -0.0107054712 
15    15    -0.0949318615 
15    16    0.386707185 
15    17    0.00750931433 
15    18    -0.00833751942 
15    19    0.0168474216 
15    20    0.576587754 
15    21    -0.00201152128 
15    22    -0.014008194 
15    23    -0.0313789029 
15    24    0.175353608 
15    25    -0.0276768212 
15    26    0.0379299502 
15    27    -0.00690358555 
15    28    -0.0228450215 
15    29    0.0231589899 
15    30    0.00497291777 
MO:16   0.0175962953
16    1    0.00121943594 
16    2    0.00470934245 
16    3    -0.00583088814 
16    4    -0.385191627 
16    5    0.0223753822 
16    6    0.00458434378 
16    7    0.0634526253 
16    8    0.540930069 
16    9    0.00346950924 
16    10    -0.00296877278 
16    11    0.0146732463 
16    12    -0.165189037 
16    13    0.0120010334 
16    14    0.0177107103 
16    15    0.0832554502 
16    16    -0.420197869 
16    17    0.0020776688 
16    18    -0.0182666402 
16    19    -0.00223781447 
16    20    0.57047093 
16    21    0.0010081538 
16    22    0.0075858402 
16    23    0.0171829525 
16    24    -0.124712114 
16    25    0.013222339 
16    26    -0.00426754063 
16    27    -0.00701141573 
16    28    -0.0255294904 
16    29    -0.0188439967 
16    30    -0.00120581124 
MO:17   0.0201515532
17    1    0.0111311414 
17    2    0.0210617933 
17    3    -0.0104694947 
17    4    -0.422195809 
17    5    0.0126422861 
17    6    0.0211670675 
17    7    0.00430002628 
17    8    -0.180334767 
17    9    -0.039125777 
17    10    0.0317343694 
17    11    0.0106753726 
17    12    0.549406269 
17    13    0.0326391685 
17    14    0.0239864646 
17    15    0.0512465862 
17    16    -0.382404214 
17    17    -0.00322593903 
17    18    -0.000224452912 
17    19    0.00394041875 
17    20    -0.126617407 
17    21    0.00996561413 
17    22    -0.0187123451 
17    23    0.0096735142 
17    24    0.560221686 
17    25    -0.00726245994 
17    26    -0.0162285162 
17    27    0.00989701691 
17    28    -0.0433141614 
17    29    -0.0112696238 
17    30    -0.00781762515 
MO:18   0.105783189
18    1    -0.00193699046 
18    2    0.0114708834 
18    3    0.0106659729 
18    4    0.414028433 
18    5    0.0219651736 
18    6    0.0462699167 
18    7    -0.0197595196 
18    8    -0.409858134 
18    9    -0.0349206862 
18    10    0.041940441 
18    11    0.0084463743 
18    12    0.397223522 
18    13    0.0635567102 
18    14    0.0612100323 
18    15    0.0747477867 
18    16    -0.379785749 
18    17    -0.00870077103 
18    18    -0.00176350712 
18    19    0.0213464912 
18    20    0.394085832 
18    21    0.020865703 
18    22    0.0378866906 
18    23    0.0183420352 
18    24    -0.408916054 
18    25    0.0144896537 
18    26    -0.0389468945 
18    27    -0.0139312366 
18    28    -0.107510038 
18    29    -0.0121723011 
18    30    0.00135036529 
MO:19   0.146619339
19    1    0.0568880716 
19    2    -0.161660216 
19    3    0.116816733 
19    4    0.0199674624 
19    5    -0.238694243 
19    6    -0.300750566 
19    7    0.214303447 
19    8    -0.05378544 
19    9    0.149955362 
19    10    -0.289442975 
19    11    0.110681737 
19    12    0.0664193742 
19    13    -0.165452798 
19    14    -0.21824418 
19    15    0.178142034 
19    16    -0.0308827431 
19    17    0.0985479284 
19    18    -0.174352132 
19    19    0.147728734 
19    20    0.0198963198 
19    21    -0.0782981175 
19    22    -0.15970324 
19    23    0.113573216 
19    24    -0.0265750801 
19    25    -0.0271715373 
19    26    0.526199417 
19    27    0.164782704 
19    28    0.124791525 
19    29    -0.30446451 
19    30    -0.095399313 
MO:20   0.148095798
20    1    0.220236054 
20    2    0.191733918 
20    3    0.0846217041 
20    4    0.0115371614 
20    5    -0.272945396 
20    6    0.174056261 
20    7    0.0561337009 
20    8    -0.00555982097 
20    9    0.140519096 
20    10    0.122066019 
20    11    -0.036698385 
20    12    0.0264984394 
20    13    -0.226302492 
20    14    0.132064988 
20    15    -0.0909630956 
20    16    -0.0492064673 
20    17    0.176537952 
20    18    0.159281163 
20    19    -0.0891142201 
20    20    0.0143594196 
20    21    -0.344480697 
20    22    0.242244834 
20    23    -0.00551445686 
20    24    0.00900697287 
20    25    -0.0308143832 
20    26    0.203980823 
20    27    -0.252790726 
20    28    0.211226282 
20    29    -0.000640904213 
20    30    0.538699208 
MO:21   0.14980426
21    1    0.0428428316 
21    2    -0.213318215 
21    3    -0.241230483 
21    4    0.0217965672 
21    5    0.0661170278 
21    6    -0.136870916 
21    7    -0.20806211 
21    8    -0.0102495174 
21    9    0.000337503642 
21    10    -0.0964311603 
21    11    -0.152202804 
21    12    0.0579863105 
21    13    -0.175783576 
21    14    -0.0601826901 
21    15    -0.284429438 
21    16    -0.125719472 
21    17    0.220493022 
21    18    -0.0947920673 
21    19    -0.282124041 
21    20    0.0470971017 
21    21    -0.123648239 
21    22    -0.200938093 
21    23    -0.320436285 
21    24    -0.0380142472 
21    25    -0.356927541 
21    26    -0.169371879 
21    27    0.0964953511 
21    28    0.435108949 
21    29    0.0106278699 
21    30    -0.080034773 
MO:22   0.158299913
22    1    -0.239921116 
22    2    0.0859814326 
22    3    0.0638736704 
22    4    0.00590547532 
22    5    -0.081279197 
22    6    -0.140630932 
22    7    0.0882157158 
22    8    -0.0238098822 
22    9    -0.167764625 
22    10    -0.216795368 
22    11    -0.0823224079 
22    12    0.0326704091 
22    13    -0.0470921196 
22    14    -0.130637298 
22    15    -0.165550885 
22    16    -0.0749874101 
22    17    -0.309557777 
22    18    0.149624564 
22    19    -0.212792969 
22    20    0.0352612682 
22    21    0.059211938 
22    22    0.17193495 
22    23    -0.0143431821 
22    24    -0.00552491469 
22    25    0.294012451 
22    26    0.191872275 
22    27    0.350105375 
22    28    0.24196165 
22    29    0.496143639 
22    30    0.110981293 
MO:23   0.169011442
23    1    -0.201813566 
23    2    -0.187274961 
23    3    0.258248767 
23    4    -0.0101980379 
23    5    0.375177335 
23    6    -0.00451604529 
23    7    0.167134622 
23    8    -0.0315695781 
23    9    -0.321404794 
23    10    -0.0250793862 
23    11    0.262035757 
23    12    -0.034753936 
23    13    -0.0916215762 
23    14    0.193736987 
23    15    -0.0528483013 
23    16    0.01503143 
23    17    0.308076067 
23    18    -0.0281796303 
23    19    0.00763389339 
23    20    -0.014387189 
23    21    -0.253861939 
23    22    0.030216872 
23    23    -0.116724212 
23    24    0.0082613893 
23    25    0.288189568 
23    26    -0.147515934 
23    27    0.267410066 
23    28    0.0107800732 
23    29    -0.252296095 
23    30    0.223231001 
MO:24   0.171881247
24    1    0.362123664 
24    2    -0.0962374442 
24    3    0.060327064 
24    4    0.00122805761 
24    5    -0.0758845965 
24    6    0.179266016 
24    7    0.102076319 
24    8    0.01145203 
24    9    -0.31553469 
24    10    -0.0653826604 
24    11    -0.193437541 
24    12    -0.0398030583 
24    13    0.401071956 
24    14    -0.0296261161 
24    15    -0.0898780274 
24    16    0.0237306312 
24    17    -0.118715504 
24    18    -0.309728176 
24    19    -0.138817632 
24    20    -0.0120078149 
24    21    -0.291899361 
24    22    -0.0598811404 
24    23    0.158100502 
24    24    -0.000255340209 
24    25    -0.270841111 
24    26    0.0650690243 
24    27    0.302357439 
24    28    -0.229258716 
24    29    0.0627355096 
24    30    0.159909205 
MO:25   0.187339184
25    1    0.0680040096 
25    2    0.196092212 
25    3    0.145074464 
25    4    0.00341484324 
25    5    -0.0555117359 
25    6    0.251556979 
25    7    -0.366824841 
25    8    0.0296868411 
25    9    0.0388901584 
25    10    -0.233221467 
25    11    -0.0412884534 
25    12    0.0222331106 
25    13    -0.0326749735 
25    14    -0.311272966 
25    15    -0.168839494 
25    16    -0.0461686014 
25    17    -0.111597726 
25    18    -0.206531375 
25    19    0.379890738 
25    20    0.0109141967 
25    21    0.0505255798 
25    22    0.163949046 
25    23    0.160558587 
25    24    0.00269493455 
25    25    0.131891562 
25    26    -0.306425961 
25    27    0.162013907 
25    28    0.274659927 
25    29    -0.267668789 
25    30    0.0892805095 
MO:26   0.189599615
26    1    -0.0773087615 
26    2    -0.182158712 
26    3    -0.336299348 
26    4    -0.00584411958 
26    5    0.043175528 
26    6    -0.135523506 
26    7    -0.185826382 
26    8    0.017670891 
26    9    0.141444676 
26    10    -0.36284083 
26    11    0.0691172052 
26    12    0.0127020335 
26    13    -0.0580021469 
26    14    0.0630855983 
26    15    0.380769175 
26    16    0.0612588082 
26    17    -0.0269812408 
26    18    0.0619666827 
26    19    0.0352740423 
26    20    -0.0132493102 
26    21    0.00820084053 
26    22    0.430815981 
26    23    -0.0681602885 
26    24    0.0218038272 
26    25    -0.254012571 
26    26    -0.110045658 
26    27    0.193444923 
26    28    -0.24030663 
26    29    0.0151707405 
26    30    0.333385523 
MO:27   0.205729768
27    1    0.255542234 
27    2    -0.334331863 
27    3    0.0592361942 
27    4    0.000692609673 
27    5    0.227050669 
27    6    0.111797863 
27    7    0.0830726039 
27    8    -0.0262817237 
27    9    -0.0323924315 
27    10    0.031866868 
27    11    0.344682387 
27    12    -0.00216750189 
27    13    -0.243974374 
27    14    -0.0829019811 
27    15    -0.00283625884 
27    16    -0.012783496 
27    17    -0.178813527 
27    18    0.337097036 
27    19    0.0563092476 
27    20    0.013881676 
27    21    -0.0155573919 
27    22    -0.0540311951 
27    23    0.51114785 
27    24    -0.00557466981 
27    25    -0.239436121 
27    26    -0.118967324 
27    27    -0.00780050246 
27    28    0.18800572 
27    29    0.1955257 
27    30    -0.0420523297 
MO:28   0.206904948
28    1    0.101173458 
28    2    0.256862228 
28    3    -0.279551187 
28    4    0.0128353444 
28    5    -0.136956135 
28    6    0.23894326 
28    7    0.188713744 
28    8    0.00483637069 
28    9    -0.2693553 
28    10    -0.177893982 
28    11    -0.0537047847 
28    12    -0.0277897625 
28    13    -0.114223184 
28    14    0.378312868 
28    15    -0.164199488 
28    16    -0.00104631432 
28    17    0.1639252 
28    18    0.319608063 
28    19    0.248646641 
28    20    0.00397115512 
28    21    0.268037563 
28    22    -0.00928128655 
28    23    -0.017527293 
28    24    -0.000719470408 
28    25    -0.158130443 
28    26    0.122957688 
28    27    0.298993301 
28    28    0.0210422264 
28    29    -0.143697934 
28    30    -0.171135705 
MO:29   0.209338605
29    1    0.0643314861 
29    2    0.32157156 
29    3    -0.171582797 
29    4    0.0228580374 
29    5    0.0346727574 
29    6    0.413074225 
29    7    0.216666943 
29    8    -0.0246631135 
29    9    -0.0131508487 
29    10    -0.0525613837 
29    11    0.5061611 
29    12    -0.00951406151 
29    13    -0.0971881332 
29    14    -0.318803573 
29    15    0.245522236 
29    16    0.0243775405 
29    17    -0.0230817214 
29    18    -0.20983818 
29    19    -0.237994123 
29    20    -0.00964966018 
29    21    0.0121011321 
29    22    -0.0668685811 
29    23    -0.302216735 
29    24    -0.00600614167 
29    25    -0.0415818643 
29    26    -0.0176633552 
29    27    0.0400790505 
29    28    0.0351525612 
29    29    0.0868650783 
29    30    -0.046969695 
MO:30   0.225017756
30    1    -0.136876977 
30    2    -0.124560296 
30    3    -0.338498698 
30    4    0.00310262126 
30    5    0.14393248 
30    6    -0.1218779 
30    7    0.33578014 
30    8    -0.0325168959 
30    9    -0.150148512 
30    10    0.345172041 
30    11    0.0583554765 
30    12    -0.0193034014 
30    13    0.130375649 
30    14    -0.221905856 
30    15    -0.278929792 
30    16    -0.0330117327 
30    17    -0.141246812 
30    18    -0.201873851 
30    19    0.269908282 
30    20    0.00426261809 
30    21    0.143465393 
30    22    0.355859882 
30    23    -0.0522435135 
30    24    0.00870236143 
30    25    -0.154764724 
30    26    0.144388866 
30    27    -0.139231857 
30    28    0.153946961 
30    29    -0.13398632 
30    30    0.14747966 
