 -1.43413862E+00 -1.15938750E+00 -1.14523802E+00 -8.49961036E-01 -8.46586000E-01
 -6.56073257E-01 -5.98227933E-01 -5.64162467E-01 -5.25039808E-01 -5.18084871E-01
 -4.88288916E-01 -4.40960879E-01 -4.34804504E-01 -3.55676957E-01 -3.50293138E-01
  1.75962953E-02  2.01515532E-02  1.05783189E-01  1.46619339E-01  1.48095798E-01
  1.49804260E-01  1.58299913E-01  1.69011442E-01  1.71881247E-01  1.87339184E-01
  1.89599615E-01  2.05729768E-01  2.06904948E-01  2.09338605E-01  2.25017756E-01
