0.00000 0.00000 0.00000 1.00000 0.00000 1.00000
0.25000 0.00000 0.01444 0.97030 0.01525 1.00000
0.50000 0.00001 0.02627 0.94667 0.02706 1.00000
0.75000 0.00003 0.05343 0.91610 0.03045 1.00001
1.00000 0.00005 0.08319 0.88246 0.03431 1.00001
1.25000 0.00007 0.10136 0.85182 0.04697 1.00022
1.50000 0.00010 0.11984 0.82957 0.05073 1.00024
1.75000 0.00013 0.15595 0.78971 0.05454 1.00033
2.00000 0.00017 0.18190 0.75876 0.06014 1.00097
2.25000 0.00021 0.20469 0.73232 0.06383 1.00106
2.50000 0.00027 0.24564 0.68521 0.07001 1.00112
2.75000 0.00032 0.29343 0.64027 0.06727 1.00129
3.00000 0.00039 0.34970 0.58794 0.06382 1.00184
3.25000 0.00045 0.39740 0.53706 0.06753 1.00244
3.50000 0.00052 0.42252 0.51213 0.06782 1.00299
3.75000 0.00059 0.46673 0.46571 0.07092 1.00395
4.00000 0.00066 0.48653 0.44146 0.07556 1.00421
4.25000 0.00074 0.53028 0.39711 0.07660 1.00472
4.50000 0.00082 0.56117 0.37032 0.07299 1.00530
4.75000 0.00091 0.59181 0.34052 0.07207 1.00530
5.00000 0.00101 0.61037 0.32328 0.07125 1.00590
5.25000 0.00111 0.63090 0.29872 0.07523 1.00596
5.50000 0.00120 0.64639 0.27905 0.07945 1.00609
5.75000 0.00131 0.66436 0.26039 0.08010 1.00617
6.00000 0.00142 0.67119 0.25255 0.08103 1.00619
6.25000 0.00153 0.67768 0.24883 0.07806 1.00610
6.50000 0.00163 0.69160 0.23828 0.07448 1.00600
6.75000 0.00173 0.69272 0.23638 0.07515 1.00598
7.00000 0.00183 0.70036 0.22821 0.07543 1.00583
7.25000 0.00194 0.70234 0.23267 0.06900 1.00595
7.50000 0.00204 0.71469 0.22025 0.06898 1.00596
7.75000 0.00215 0.71737 0.22162 0.06476 1.00590
8.00000 0.00225 0.72084 0.21725 0.06555 1.00590
8.25000 0.00235 0.73289 0.20480 0.06587 1.00591
8.50000 0.00244 0.74346 0.19395 0.06607 1.00592
8.75000 0.00254 0.75362 0.18369 0.06608 1.00593
9.00000 0.00264 0.75849 0.17896 0.06589 1.00598
9.25000 0.00274 0.76098 0.17684 0.06549 1.00604
9.50000 0.00284 0.76404 0.17331 0.06564 1.00583
9.75000 0.00295 0.76177 0.17508 0.06593 1.00573
10.00000 0.00306 0.76462 0.17179 0.06628 1.00575
10.25000 0.00317 0.75994 0.17597 0.06669 1.00576
10.50000 0.00328 0.75693 0.17852 0.06707 1.00580
10.75000 0.00340 0.75179 0.18121 0.06944 1.00584
11.00000 0.00352 0.76814 0.16476 0.06941 1.00583
11.25000 0.00366 0.77094 0.16132 0.06992 1.00584
11.50000 0.00378 0.76108 0.17074 0.07025 1.00585
11.75000 0.00390 0.75710 0.17386 0.07100 1.00586
12.00000 0.00403 0.75288 0.17777 0.07114 1.00582
12.25000 0.00418 0.74153 0.18909 0.07108 1.00588
12.50000 0.00431 0.74372 0.18675 0.07122 1.00601
12.75000 0.00446 0.71945 0.21129 0.07082 1.00601
13.00000 0.00461 0.70589 0.22437 0.07116 1.00602
13.25000 0.00475 0.69008 0.23900 0.07224 1.00606
13.50000 0.00491 0.67563 0.25259 0.07294 1.00607
13.75000 0.00507 0.65250 0.26993 0.07859 1.00610
14.00000 0.00523 0.63906 0.27826 0.08355 1.00610
14.25000 0.00538 0.62585 0.29078 0.08409 1.00610
14.50000 0.00553 0.61865 0.29664 0.08532 1.00614
14.75000 0.00568 0.59863 0.31536 0.08649 1.00615
15.00000 0.00584 0.57529 0.33663 0.08842 1.00619
15.25000 0.00600 0.55322 0.36016 0.08678 1.00616
15.50000 0.00616 0.53520 0.37701 0.08776 1.00614
15.75000 0.00633 0.50993 0.40123 0.08864 1.00613
16.00000 0.00650 0.49668 0.41228 0.09095 1.00641
16.25000 0.00666 0.48830 0.41849 0.09295 1.00640
16.50000 0.00682 0.47246 0.43041 0.09669 1.00637
16.75000 0.00696 0.45827 0.44343 0.09780 1.00646
17.00000 0.00711 0.43773 0.46466 0.09741 1.00692
17.25000 0.00725 0.41846 0.47622 0.10539 1.00733
17.50000 0.00741 0.41029 0.46830 0.12264 1.00864
17.75000 0.00755 0.39975 0.47159 0.12980 1.00870
18.00000 0.00770 0.38773 0.48260 0.13084 1.00885
18.25000 0.00786 0.37622 0.49055 0.13445 1.00907
18.50000 0.00800 0.37264 0.49137 0.13709 1.00910
18.75000 0.00811 0.35849 0.50204 0.14045 1.00909
19.00000 0.00823 0.35768 0.49239 0.15146 1.00975
19.25000 0.00833 0.34385 0.50498 0.15254 1.00970
19.50000 0.00842 0.34381 0.50257 0.15487 1.00967
19.75000 0.00851 0.35171 0.49279 0.15667 1.00970
20.00000 0.00862 0.36040 0.47856 0.16194 1.00952
20.25000 0.00873 0.36473 0.47137 0.16505 1.00988
20.50000 0.00885 0.36729 0.46783 0.16578 1.00974
20.75000 0.00894 0.37263 0.46885 0.15901 1.00942
21.00000 0.00903 0.38310 0.45857 0.15879 1.00950
21.25000 0.00913 0.38597 0.45823 0.15623 1.00957
21.50000 0.00923 0.39590 0.45587 0.14869 1.00969
21.75000 0.00933 0.39676 0.45517 0.14866 1.00993
22.00000 0.00943 0.41267 0.43952 0.14837 1.00999
22.25000 0.00953 0.41346 0.43871 0.14810 1.00981
22.50000 0.00966 0.41900 0.43367 0.14728 1.00962
22.75000 0.00978 0.43719 0.41389 0.14850 1.00937
23.00000 0.00989 0.45108 0.39655 0.15185 1.00937
23.25000 0.00999 0.46218 0.38530 0.15282 1.01028
23.50000 0.01010 0.47986 0.36906 0.15137 1.01038
23.75000 0.01021 0.48888 0.36816 0.14292 1.01017
24.00000 0.01032 0.48467 0.36842 0.14659 1.01000
24.25000 0.01044 0.50107 0.35275 0.14568 1.00993
24.50000 0.01053 0.51500 0.34411 0.14033 1.00997
24.75000 0.01062 0.51530 0.34591 0.13808 1.00991
25.00000 0.01071 0.53439 0.33595 0.12894 1.00998
25.25000 0.01079 0.54642 0.32763 0.12513 1.00997
25.50000 0.01086 0.55798 0.31675 0.12319 1.00878
25.75000 0.01093 0.55917 0.31136 0.12760 1.00905
26.00000 0.01099 0.57573 0.29933 0.12312 1.00917
26.25000 0.01104 0.57795 0.30028 0.12011 1.00938
26.50000 0.01110 0.59202 0.28652 0.11959 1.00922
26.75000 0.01116 0.60184 0.27646 0.11946 1.00892
27.00000 0.01122 0.60392 0.27312 0.12056 1.00883
27.25000 0.01127 0.61370 0.26212 0.12171 1.00879
27.50000 0.01133 0.61494 0.25965 0.12277 1.00869
27.75000 0.01136 0.61871 0.25401 0.12460 1.00868
28.00000 0.01143 0.61849 0.24859 0.13014 1.00865
28.25000 0.01148 0.62976 0.24013 0.12712 1.00849
28.50000 0.01155 0.63143 0.23664 0.12893 1.00854
28.75000 0.01162 0.63225 0.23469 0.12984 1.00840
29.00000 0.01164 0.63571 0.23029 0.13054 1.00817
29.25000 0.01170 0.63589 0.23153 0.12946 1.00857
29.50000 0.01177 0.63622 0.23252 0.12809 1.00860
29.75000 0.01186 0.63535 0.23092 0.13074 1.00887
30.00000 0.01192 0.62868 0.23658 0.13175 1.00892
30.25000 0.01200 0.64587 0.22036 0.13075 1.00898
30.50000 0.01208 0.65266 0.21628 0.12817 1.00920
30.75000 0.01217 0.65396 0.20988 0.13320 1.00920
31.00000 0.01226 0.65161 0.21147 0.13364 1.00898
31.25000 0.01239 0.65317 0.20857 0.13451 1.00863
31.50000 0.01250 0.64721 0.21521 0.13374 1.00865
31.75000 0.01263 0.64427 0.22201 0.12962 1.00854
32.00000 0.01275 0.65088 0.21580 0.12908 1.00851
32.25000 0.01288 0.64323 0.22065 0.13182 1.00858
32.50000 0.01300 0.63572 0.22799 0.13186 1.00857
32.75000 0.01311 0.62711 0.23633 0.13199 1.00854
33.00000 0.01322 0.62017 0.24227 0.13282 1.00849
33.25000 0.01334 0.60949 0.24694 0.13906 1.00883
33.50000 0.01346 0.60130 0.25343 0.14057 1.00876
33.75000 0.01356 0.58365 0.26795 0.14332 1.00848
34.00000 0.01365 0.56214 0.28773 0.14468 1.00820
34.25000 0.01374 0.54206 0.30690 0.14539 1.00809
34.50000 0.01380 0.52845 0.32100 0.14467 1.00791
34.75000 0.01389 0.50938 0.33834 0.14627 1.00789
35.00000 0.01400 0.49152 0.35474 0.14776 1.00801
35.25000 0.01409 0.46984 0.37521 0.14897 1.00811
35.50000 0.01419 0.45862 0.38578 0.15024 1.00882
35.75000 0.01430 0.45340 0.39076 0.15039 1.00884
36.00000 0.01441 0.43754 0.41097 0.14590 1.00882
36.25000 0.01452 0.41149 0.43817 0.14464 1.00882
36.50000 0.01463 0.40571 0.44952 0.13899 1.00887
36.75000 0.01474 0.39658 0.46096 0.13604 1.00832
37.00000 0.01483 0.38594 0.47488 0.13266 1.00830
37.25000 0.01492 0.37921 0.48085 0.13326 1.00825
37.50000 0.01502 0.37927 0.47989 0.13376 1.00795
37.75000 0.01513 0.37523 0.48303 0.13457 1.00796
38.00000 0.01522 0.36862 0.48608 0.13838 1.00830
38.25000 0.01534 0.35844 0.49279 0.14183 1.00840
38.50000 0.01545 0.35481 0.49547 0.14268 1.00841
38.75000 0.01554 0.34878 0.49594 0.14816 1.00843
39.00000 0.01563 0.34511 0.49899 0.14881 1.00855
39.25000 0.01574 0.34190 0.50446 0.14679 1.00889
39.50000 0.01582 0.33544 0.51072 0.14684 1.00882
39.75000 0.01595 0.33009 0.51233 0.15039 1.00876
40.00000 0.01607 0.33144 0.50960 0.15168 1.00878
40.25000 0.01619 0.33359 0.50571 0.15304 1.00853
40.50000 0.01632 0.33524 0.50281 0.15417 1.00854
40.75000 0.01646 0.34495 0.49197 0.15514 1.00853
41.00000 0.01658 0.35617 0.48024 0.15572 1.00871
41.25000 0.01668 0.37326 0.46275 0.15631 1.00900
41.50000 0.01679 0.38030 0.45580 0.15643 1.00931
41.75000 0.01690 0.39388 0.44126 0.15721 1.00925
42.00000 0.01699 0.41539 0.41769 0.15927 1.00934
42.25000 0.01707 0.41978 0.40992 0.16291 1.00968
42.50000 0.01716 0.43030 0.39573 0.16569 1.00889
42.75000 0.01721 0.44612 0.38243 0.16310 1.00887
43.00000 0.01726 0.45528 0.37328 0.16313 1.00895
43.25000 0.01732 0.46622 0.36228 0.16324 1.00906
43.50000 0.01738 0.47076 0.35697 0.16386 1.00897
43.75000 0.01744 0.47364 0.35897 0.15870 1.00874
44.00000 0.01751 0.47066 0.36838 0.15239 1.00894
44.25000 0.01756 0.47855 0.36406 0.14691 1.00709
44.50000 0.01761 0.48213 0.36488 0.14241 1.00703
44.75000 0.01768 0.49479 0.35469 0.13978 1.00695
45.00000 0.01779 0.51250 0.33388 0.14207 1.00623
45.25000 0.01786 0.51583 0.32730 0.14514 1.00614
45.50000 0.01795 0.52124 0.32722 0.13970 1.00611
45.75000 0.01805 0.52327 0.32277 0.14175 1.00586
46.00000 0.01817 0.52745 0.31845 0.14158 1.00565
46.25000 0.01826 0.53758 0.30943 0.14023 1.00550
46.50000 0.01838 0.55429 0.29350 0.13930 1.00546
46.75000 0.01853 0.55759 0.28978 0.13948 1.00539
47.00000 0.01866 0.56260 0.28431 0.13976 1.00532
47.25000 0.01881 0.55977 0.28759 0.13917 1.00534
47.50000 0.01895 0.56507 0.28371 0.13762 1.00536
47.75000 0.01912 0.56719 0.28456 0.13456 1.00543
48.00000 0.01927 0.56974 0.28560 0.13077 1.00538
48.25000 0.01943 0.57670 0.27809 0.13138 1.00560
48.50000 0.01958 0.57893 0.27625 0.13072 1.00548
48.75000 0.01973 0.57779 0.28091 0.12709 1.00552
49.00000 0.01991 0.57936 0.27987 0.12623 1.00536
49.25000 0.02006 0.58101 0.27693 0.12659 1.00459
49.50000 0.02023 0.58739 0.26923 0.12748 1.00433
49.75000 0.02040 0.58968 0.26603 0.12842 1.00453
50.00000 0.02053 0.60040 0.25348 0.13022 1.00463
50.25000 0.02066 0.61363 0.23901 0.13148 1.00479
50.50000 0.02079 0.61923 0.23059 0.13433 1.00494
50.75000 0.02093 0.63049 0.21705 0.13652 1.00500
51.00000 0.02106 0.63041 0.21504 0.13889 1.00540
51.25000 0.02119 0.62144 0.22254 0.14047 1.00565
51.50000 0.02129 0.61085 0.23182 0.14186 1.00583
51.75000 0.02140 0.59911 0.24410 0.14142 1.00604
52.00000 0.02152 0.59662 0.25079 0.13790 1.00683
52.25000 0.02161 0.58599 0.26305 0.13632 1.00697
52.50000 0.02173 0.58089 0.27205 0.13228 1.00695
52.75000 0.02188 0.57399 0.27972 0.13158 1.00717
53.00000 0.02205 0.56834 0.28365 0.13331 1.00735
53.25000 0.02219 0.56206 0.28214 0.14069 1.00708
53.50000 0.02238 0.54355 0.29730 0.14405 1.00728
53.75000 0.02258 0.53990 0.29593 0.14881 1.00722
54.00000 0.02274 0.52229 0.31202 0.15038 1.00743
54.25000 0.02292 0.50771 0.32595 0.15102 1.00760
54.50000 0.02311 0.49731 0.33606 0.15111 1.00759
