0.00000 0.00000 0.00000 1.00000 0.00000 1.00000
0.25000 0.00001 0.01123 0.97709 0.01168 1.00000
0.50000 0.00002 0.02090 0.95825 0.02083 1.00000
0.75000 0.00005 0.04984 0.92632 0.02379 1.00000
1.00000 0.00010 0.07591 0.89698 0.02702 1.00001
1.25000 0.00016 0.09396 0.86892 0.03712 1.00016
1.50000 0.00023 0.11582 0.84348 0.04064 1.00017
1.75000 0.00031 0.14730 0.80853 0.04409 1.00024
2.00000 0.00042 0.16991 0.78132 0.04907 1.00072
2.25000 0.00054 0.19051 0.75684 0.05289 1.00078
2.50000 0.00068 0.22474 0.71639 0.05902 1.00083
2.75000 0.00085 0.26500 0.67705 0.05811 1.00101
3.00000 0.00103 0.31403 0.62984 0.05657 1.00147
3.25000 0.00122 0.36001 0.58014 0.06061 1.00198
3.50000 0.00144 0.39005 0.54943 0.06149 1.00240
3.75000 0.00166 0.43292 0.50383 0.06478 1.00319
4.00000 0.00190 0.45418 0.47860 0.06872 1.00340
4.25000 0.00216 0.49502 0.43657 0.07009 1.00384
4.50000 0.00242 0.52757 0.40664 0.06764 1.00427
4.75000 0.00269 0.56095 0.37322 0.06747 1.00433
5.00000 0.00296 0.57991 0.35444 0.06749 1.00479
5.25000 0.00322 0.60004 0.33069 0.07091 1.00486
5.50000 0.00349 0.61784 0.30927 0.07436 1.00495
5.75000 0.00377 0.63513 0.29106 0.07506 1.00502
6.00000 0.00404 0.64460 0.28041 0.07598 1.00503
6.25000 0.00431 0.65288 0.27357 0.07420 1.00496
6.50000 0.00457 0.66883 0.25975 0.07175 1.00489
6.75000 0.00480 0.67737 0.25013 0.07255 1.00485
7.00000 0.00503 0.68747 0.23937 0.07287 1.00474
7.25000 0.00526 0.69145 0.23991 0.06821 1.00483
7.50000 0.00547 0.70297 0.22762 0.06880 1.00486
7.75000 0.00569 0.70696 0.22643 0.06578 1.00486
8.00000 0.00589 0.71187 0.22054 0.06657 1.00488
8.25000 0.00608 0.72303 0.20895 0.06684 1.00489
8.50000 0.00626 0.73271 0.19861 0.06732 1.00490
8.75000 0.00644 0.74214 0.18891 0.06743 1.00492
9.00000 0.00660 0.74684 0.18404 0.06750 1.00499
9.25000 0.00678 0.74974 0.18096 0.06753 1.00501
9.50000 0.00694 0.75343 0.17673 0.06777 1.00487
9.75000 0.00711 0.75249 0.17706 0.06815 1.00480
10.00000 0.00729 0.75481 0.17415 0.06857 1.00482
10.25000 0.00746 0.75168 0.17665 0.06906 1.00484
10.50000 0.00764 0.74959 0.17808 0.06956 1.00486
10.75000 0.00782 0.74382 0.18160 0.07168 1.00492
11.00000 0.00801 0.75371 0.17139 0.07179 1.00491
11.25000 0.00823 0.75458 0.16966 0.07248 1.00495
11.50000 0.00844 0.74652 0.17708 0.07295 1.00499
11.75000 0.00864 0.74240 0.17987 0.07410 1.00500
12.00000 0.00884 0.73797 0.18383 0.07433 1.00498
12.25000 0.00906 0.72820 0.19329 0.07448 1.00503
12.50000 0.00926 0.72741 0.19374 0.07476 1.00516
12.75000 0.00946 0.70560 0.21573 0.07440 1.00518
13.00000 0.00968 0.69236 0.22832 0.07485 1.00520
13.25000 0.00988 0.67779 0.24195 0.07563 1.00525
13.50000 0.01009 0.66641 0.25271 0.07607 1.00527
13.75000 0.01029 0.64781 0.26682 0.08034 1.00525
14.00000 0.01047 0.63648 0.27406 0.08424 1.00525
14.25000 0.01064 0.62472 0.28500 0.08487 1.00523
14.50000 0.01083 0.61689 0.29117 0.08638 1.00527
14.75000 0.01100 0.59958 0.30720 0.08751 1.00528
15.00000 0.01118 0.57954 0.32546 0.08912 1.00531
15.25000 0.01135 0.56137 0.34465 0.08792 1.00529
15.50000 0.01153 0.54463 0.36041 0.08870 1.00527
15.75000 0.01173 0.52100 0.38311 0.08945 1.00528
16.00000 0.01190 0.50608 0.39624 0.09126 1.00549
16.25000 0.01207 0.49601 0.40431 0.09310 1.00548
