-1.767873499999999973e-05 2.394934199999999944e-04 -5.329889900000000288e-05 -1.917724500000000107e-04 1.579470300000000077e-07 1.005275899999999921e-05 -2.732568099999999964e-05 8.879732599999999544e-05 1.331170200000000044e-05 1.509291000000000065e-07 1.605385400000000100e-06 -2.148615000000000095e-05 1.504716400000000039e-05 -1.680658500000000080e-06 9.763661700000000304e-08 1.214561700000000070e-07 -1.586518400000000014e-06 -4.065332399999999648e-06 3.255910900000000184e-06 -3.586014799999999903e-08 4.805380399999999817e-06 -8.553805599999999979e-05 6.169444900000000417e-05 1.488051099999999933e-05 4.146146100000000252e-07 -1.530953499999999919e-06 6.635824800000000238e-05 1.627691299999999952e-04 -2.140603999999999944e-04 2.893440899999999824e-07 -2.663434300000000108e-05 1.865382500000000008e-06 1.116735300000000062e-05 -4.320074300000000022e-04 -7.477145399999999416e-08 1.746141999999999993e-06 -5.875956699999999572e-07 -2.739796699999999897e-07 1.970657400000000090e-07 -3.078907699999999736e-07 -9.826557499999999217e-07 6.050182899999999525e-04 -8.299772599999999736e-03 3.631515899999999963e-03 5.581901900000000097e-03 8.780674600000000246e-07 9.925311500000000287e-01 2.866922100000000168e-02 2.904786500000000084e-03 5.169853700000000100e-03 8.418360599999999745e-07 4.441935000000000328e-02 1.572729500000000094e-03 -1.303184900000000019e-04 -6.022006899999999543e-04 2.129951499999999973e-08
-1.619652200000000003e-05 2.194686700000000130e-04 -4.543973100000000284e-05 2.100056199999999953e-04 1.265822400000000118e-07 -4.419300100000000237e-07 3.759839599999999807e-05 1.338946499999999938e-04 2.102567899999999883e-04 2.386871200000000103e-07 5.026771400000000320e-06 -5.414702099999999923e-05 3.991991699999999688e-05 -1.301283300000000044e-05 2.310782299999999869e-07 -3.315591999999999690e-08 -6.009416500000000361e-07 -4.184403800000000352e-06 -1.339041299999999903e-06 -2.635812600000000064e-08 7.699547699999999745e-07 -2.433124399999999875e-05 1.654416500000000087e-05 2.524589099999999888e-07 1.221198900000000089e-07 9.570988200000000746e-06 -2.267943299999999865e-05 8.276363699999999602e-05 4.185887100000000237e-06 1.502195799999999897e-07 -4.306875799999999779e-04 1.295188799999999928e-05 1.262671299999999968e-07 1.181210299999999982e-05 -5.421050000000000093e-08 1.448750400000000074e-06 -4.508272599999999812e-07 -1.641605400000000089e-07 1.728678300000000019e-07 -9.175054499999999739e-07 -2.519847499999999827e-07 5.531708500000000368e-04 -7.587707200000000027e-03 3.256959900000000116e-03 -6.145814599999999649e-03 1.873295200000000084e-06 -4.445913700000000274e-02 -9.933297600000000425e-04 -3.845771799999999729e-04 1.421334999999999970e-04 -1.701942300000000090e-07 9.925329899999999483e-01 2.864261400000000027e-02 2.867810599999999922e-03 -5.169524800000000267e-03 1.840657599999999942e-06
5.340800699999999736e-04 -4.267481899999999925e-03 4.213553600000000295e-03 -1.871379199999999838e-05 4.444502399999999780e-06 -6.108073000000000328e-06 3.360737000000000143e-04 -2.574662399999999942e-04 -4.632360300000000304e-06 -2.964214500000000222e-07 1.030650200000000082e-05 -6.791687900000000281e-05 5.708998799999999771e-05 9.787726300000000438e-05 3.866304599999999896e-07 9.902629599999999654e-07 3.371380599999999872e-05 2.838259799999999947e-05 -2.041158399999999908e-06 -1.992102800000000050e-07 1.458869400000000002e-05 -1.142343099999999990e-04 7.484814100000000475e-05 -1.334676600000000068e-04 5.849672999999999762e-07 -8.348384200000000686e-06 3.766347299999999961e-04 -2.306270100000000001e-04 2.702434899999999878e-05 -1.790703300000000073e-07 -2.052013099999999972e-04 -2.283645699999999968e-05 -2.611716899999999978e-05 -2.021927199999999875e-04 -8.741829200000000779e-06 -1.869786599999999965e-05 1.254673500000000041e-05 3.610939799999999976e-07 -1.081326499999999912e-06 -4.253191100000000004e-07 3.420429200000000152e-07 9.924852899999999645e-01 3.505254199999999903e-02 -3.103169600000000011e-03 1.416571100000000068e-05 8.100606100000000313e-07 8.383997800000000077e-04 -7.598211399999999817e-03 -2.016593499999999855e-03 -4.324017299999999980e-03 -5.836207000000000321e-07 8.382955000000000311e-04 -7.595981699999999719e-03 -1.967051300000000145e-03 4.345383300000000074e-03 -1.407933099999999898e-06
8.491733300000000462e-06 -4.639805399999999966e-05 -8.186495600000000272e-05 6.767641199999999751e-06 -5.983707899999999844e-07 2.223552600000000196e-06 2.926410300000000146e-05 3.105719700000000069e-06 4.764065000000000270e-05 -6.399934299999999824e-06 -2.397145599999999873e-05 5.403846700000000149e-04 5.701575599999999947e-04 -6.724184800000000185e-05 2.596043499999999872e-05 6.049327800000000015e-04 -9.742981600000000589e-03 -7.432990700000000235e-03 -8.522430000000000326e-05 2.100052199999999944e-04 -2.113459999999999921e-05 2.393396100000000088e-04 5.396932399999999604e-04 -4.982223300000000244e-05 1.222138599999999961e-05 5.666441900000000026e-07 1.174400900000000067e-04 5.776921099999999919e-05 -2.238697599999999862e-05 -4.441616899999999856e-06 -1.747270699999999873e-05 2.542119499999999946e-05 8.142597399999999819e-05 -1.579312399999999858e-05 9.918752299999999966e-01 4.119037500000000129e-02 -2.258649199999999795e-03 2.143985000000000107e-05 2.541735600000000032e-03 -8.731834699999999755e-03 -8.718317899999999607e-03 1.172135300000000073e-05 -1.138837399999999980e-05 -9.870289800000000448e-06 -7.086667799999999718e-07 1.785402100000000034e-07 -7.539290999999999665e-08 2.387363399999999904e-07 8.108892900000000487e-07 -4.256010100000000103e-07 -1.034475699999999962e-08 -4.708837900000000288e-08 3.480608500000000207e-07 6.076498500000000035e-07 4.546186299999999972e-08 -4.349010599999999838e-09
-5.143034499999999624e-04 -3.514678199999999773e-04 -1.989421499999999906e-04 6.336258599999999711e-05 4.387032999999999947e-06 4.150327200000000300e-05 3.416217900000000020e-04 1.253391999999999874e-04 -2.178604699999999968e-04 -1.012396299999999958e-06 -4.904085699999999673e-03 -9.808848800000000492e-03 -3.676804300000000199e-03 5.484360899999999629e-03 5.523040800000000085e-05 9.903021499999999921e-01 4.501102500000000312e-02 1.313850400000000007e-03 1.515368800000000066e-03 -3.284390399999999799e-04 -8.268212999999999951e-03 -7.874641499999999669e-03 -3.770812200000000190e-03 -4.570033900000000128e-03 5.054389300000000325e-05 3.565762800000000154e-04 3.578328600000000182e-04 7.463162200000000575e-05 5.000881800000000262e-04 -5.368232099999999671e-06 -4.221611799999999980e-05 2.824153900000000127e-04 1.126298800000000025e-04 1.145427400000000030e-05 6.457949700000000176e-04 -9.568907899999999633e-03 5.749733800000000200e-03 -1.382363100000000039e-04 -1.436707299999999952e-04 -5.432748200000000333e-04 -6.534117500000000481e-04 2.887176400000000013e-06 -1.417741400000000080e-05 -1.368467300000000077e-05 5.419539200000000243e-08 -4.129701799999999893e-07 -9.845533399999999447e-09 -2.507518299999999915e-09 6.567838199999999692e-07 -2.590613999999999880e-07 4.755608600000000009e-08 -1.659009800000000046e-07 6.677523399999999986e-07 1.332291500000000016e-06 9.045001000000000248e-07 3.616875899999999711e-08
-3.358099199999999701e-02 -1.362049499999999982e-02 -3.042682699999999917e-03 6.644998200000000119e-03 -1.245618200000000020e-05 3.390039200000000141e-03 1.037812699999999958e-03 1.462648999999999894e-04 -5.982565900000000542e-04 9.404250299999999818e-07 -3.558097499999999928e-04 -1.868208800000000110e-04 9.180804300000000356e-05 4.305309399999999976e-05 1.188924699999999984e-06 -5.106025600000000135e-04 5.022124700000000011e-04 -3.302824300000000097e-04 -1.645480000000000109e-04 -3.194794199999999733e-08 -7.818182200000000845e-03 -1.330844500000000034e-02 7.583107999999999863e-03 -1.832465200000000095e-04 3.400079399999999836e-05 9.892723500000000225e-01 5.070868199999999798e-02 3.279564400000000140e-03 3.607868900000000059e-03 2.808082999999999928e-05 -3.124248200000000192e-05 3.378563300000000105e-07 4.039074700000000267e-04 -9.126332799999999426e-03 6.161071599999999655e-06 -1.511495599999999976e-05 2.456396399999999879e-05 4.393887600000000144e-05 2.451197299999999873e-06 -8.064361100000000163e-06 -2.792495100000000043e-05 -3.109853799999999773e-05 4.658865900000000188e-04 2.977367700000000100e-04 1.987265799999999943e-04 4.603781199999999802e-08 2.246738800000000160e-06 5.497483099999999901e-05 -6.789348199999999372e-05 1.344794800000000008e-06 -2.763961099999999843e-07 1.424797299999999925e-05 -1.207901900000000003e-04 -7.841694699999999987e-05 4.955088600000000194e-05 4.218230999999999968e-08
9.882817999999999881e-01 4.623232800000000309e-02 3.364595299999999841e-03 3.928850799999999955e-04 2.218471200000000072e-05 -4.080774499999999944e-02 -1.312775400000000016e-02 2.275017900000000145e-03 6.625292399999999776e-03 6.097520899999999647e-06 -1.552021900000000090e-03 5.488660100000000274e-04 -2.647666899999999999e-04 5.335131000000000335e-04 -1.387714799999999972e-06 2.369951800000000026e-04 3.917025999999999993e-04 2.260636500000000120e-04 -1.793049200000000132e-04 -1.901044099999999978e-06 -3.217238900000000262e-02 -1.751476899999999948e-03 3.956510100000000247e-04 -7.594628299999999638e-04 1.623363799999999966e-06 3.468162600000000012e-02 -9.184024199999999902e-03 2.554694900000000022e-03 -6.382677600000000000e-03 8.029496000000000685e-06 4.884940500000000329e-04 -2.711253399999999868e-04 1.265138600000000058e-05 -1.994411699999999884e-04 1.712720500000000130e-05 -1.768156100000000091e-04 1.121825500000000022e-04 2.244717700000000126e-05 -1.104574600000000082e-05 6.496014100000000049e-06 9.975261300000000668e-06 8.560400799999999749e-04 -5.262199199999999591e-03 -4.351243599999999635e-03 4.929687700000000272e-05 -6.091555999999999890e-06 -7.307222699999999863e-06 1.486840000000000015e-04 2.142796900000000070e-04 4.013139100000000210e-05 2.897417499999999945e-07 -6.171526699999999988e-06 1.313274900000000053e-04 2.126486899999999950e-04 -3.535983299999999671e-05 3.429517000000000096e-07
3.139622200000000141e-02 1.519057999999999997e-03 -5.543984999999999538e-04 -7.726039300000000403e-05 -3.225002899999999971e-06 -1.834062399999999982e-02 -1.057186699999999912e-03 -8.260400500000000432e-05 3.203108099999999901e-04 -8.679829799999999780e-07 -1.654865799999999994e-03 2.807364500000000080e-04 -1.195456400000000056e-05 7.361705099999999618e-05 -4.222653900000000306e-06 9.863857099999999781e-03 -7.250092199999999716e-03 3.905552699999999874e-03 4.572311400000000046e-03 -7.381390100000000260e-06 9.895864599999999456e-01 4.544897400000000309e-02 -3.014578899999999836e-03 4.070624400000000037e-04 -4.181184899999999908e-05 1.013851099999999936e-02 -1.201090800000000069e-02 -7.008290999999999826e-03 -5.752227500000000145e-05 -2.813390200000000059e-05 8.960629799999999742e-05 -1.305404799999999865e-04 -8.771183899999999978e-03 1.696869299999999986e-04 -2.823614899999999961e-05 1.187994800000000053e-04 -2.389759599999999873e-05 -4.329467299999999815e-04 -1.243665299999999963e-06 -1.750631900000000074e-05 -7.464903399999999595e-05 5.458612999999999774e-05 -3.454158499999999770e-04 -2.810083800000000168e-04 3.925453600000000014e-05 1.162133799999999985e-07 3.795599400000000074e-06 -9.394295500000000187e-06 -9.188124399999999744e-06 1.654175299999999951e-05 -2.062488199999999983e-08 3.741827199999999997e-07 -2.018143400000000096e-06 1.131425999999999999e-05 3.638430700000000160e-06 -3.006434800000000215e-08
4.270354999999999984e-02 -9.784332999999999225e-03 -2.601468400000000146e-03 -6.656562700000000221e-03 -9.657624299999999291e-06 9.888784900000000544e-01 4.592307600000000017e-02 2.002593100000000029e-04 -2.908769399999999988e-03 9.483510700000000193e-06 -2.535223400000000127e-02 -9.744089200000000117e-03 6.329170599999999619e-03 1.327266700000000090e-04 2.504132800000000020e-05 -2.298914300000000081e-05 4.522958700000000122e-04 -2.765665800000000215e-04 2.495929199999999881e-04 -1.022440200000000079e-06 1.704713299999999904e-02 5.795315900000000192e-04 4.748716999999999955e-05 -1.514779300000000108e-04 5.841072799999999872e-07 -1.856471400000000082e-03 -3.043465200000000257e-04 2.316866400000000081e-04 1.670663599999999872e-05 8.328531600000000245e-07 -9.174251200000000522e-03 4.257455400000000078e-04 -1.886691099999999999e-04 2.127449000000000034e-05 8.074185500000000048e-06 -2.947996199999999834e-05 4.008086099999999769e-05 -6.569397399999999364e-05 2.912783399999999800e-06 -4.738892900000000227e-05 -1.262988199999999991e-05 3.764665700000000231e-05 5.443370500000000063e-05 -4.712238100000000273e-05 -2.421783800000000108e-04 -3.963492899999999909e-07 1.472128900000000074e-05 -1.209473900000000062e-04 -6.570093200000000062e-05 -5.309382499999999814e-05 8.396598600000000109e-08 4.424102200000000063e-06 6.041995400000000173e-05 -6.757301999999999970e-05 -1.722350399999999962e-05 -2.331425699999999873e-07
2.823697899999999886e-03 1.137134699999999926e-05 -1.693576399999999888e-04 -2.505732199999999912e-06 -1.437769700000000013e-06 2.685040799999999922e-02 -7.285188800000000006e-03 -6.245017200000000344e-03 1.050307399999999999e-04 -2.207808699999999901e-05 9.899868099999999949e-01 4.476694500000000243e-02 2.614273200000000251e-04 -4.308987900000000215e-04 -2.929135999999999936e-05 6.493751100000000331e-03 -9.325134000000000548e-03 3.092731799999999878e-03 -5.723811300000000192e-03 -5.600190599999999968e-06 2.085369699999999916e-03 1.924671799999999979e-04 1.833495000000000036e-04 -1.381581399999999972e-04 -3.397910099999999904e-06 4.047906899999999860e-04 6.988493500000000143e-05 -4.947286400000000013e-05 -7.079555000000000017e-05 -7.431824800000000378e-08 -7.214799000000000039e-05 -1.012365599999999997e-02 -1.780274099999999964e-04 -5.589512500000000129e-05 -3.460695300000000063e-05 6.126088700000000475e-04 -1.419727499999999868e-04 2.224040900000000135e-04 5.745911399999999842e-05 -3.796006699999999903e-04 -9.689603000000000408e-05 2.193194399999999955e-05 -1.128317400000000020e-04 -9.880800700000000585e-05 -7.165367299999999412e-05 1.022467899999999949e-07 1.707259299999999899e-06 -1.719464999999999977e-05 -2.349884700000000131e-06 -1.233929399999999916e-05 -1.775412100000000022e-08 5.731625899999999824e-06 -1.385421600000000071e-05 -2.936949799999999844e-05 -2.468431600000000058e-05 -4.606779300000000282e-08
