#  MO coefficient (i_MO, j_AO, M_ij)    
MO:1   -1.43730831
11    7    0.0843158889 
11    8    0.409565258 
11    9    0.0164677428 
11    10    -0.0299469283 
11    11    0.0281373585 
11    12    0.40209815 
11    13    -0.0152787711 
11    14    0.108622174 
11    15    0.0305628884 
11    16    0.383581407 
11    17    0.0257790989 
11    18    -0.0830168526 
11    19    0.12939742 
11    20    0.373281261 
11    21    -0.0256137767 
11    22    -0.0664335221 
11    23    -0.0779987991 
11    24    0.367799452 
11    25    -0.0663418809 
11    26    -0.0426459198 
11    27    -0.0395503694 
11    28    0.0284352143 
11    29    0.108570532 
11    30    0.0240718123 
MO:12   -0.436625259
12    1    0.0202843934 
12    2    -0.203256282 
12    3    -0.183260016 
12    4    0.0437364831 
12    5    0.00710517733 
12    6    0.217680704 
12    7    0.252822667 
12    8    0.00854116712 
12    9    -0.0210428581 
12    10    -0.231592194 
12    11    -0.228048048 
12    12    0.00501931897 
12    13    0.0063842408 
12    14    0.265571237 
12    15    0.255206555 
12    16    -0.0693235054 
12    17    -0.0122827241 
12    18    -0.286660168 
12    19    -0.235561416 
12    20    -0.00490282047 
12    21    0.000518436135 
12    22    0.255238055 
12    23    0.235400738 
12    24    0.0799266171 
12    25    0.262902735 
12    26    -0.0931478249 
12    27    -0.218553071 
12    28    0.341302225 
12    29    -0.0619405058 
12    30    -0.232522206 
MO:13   -0.432003129
13    1    -0.0152206944 
13    2    -0.262432161 
13    3    0.228355511 
13    4    -0.0367949283 
13    5    0.0214278815 
13    6    0.268548767 
13    7    -0.283522675 
13    8    0.0270429056 
13    9    -0.0291034704 
13    10    -0.179220731 
13    11    0.249769284 
13    12    -0.0159144879 
13    13    0.00619447748 
13    14    0.217951864 
13    15    -0.228502121 
13    16    -0.0607957085 
13    17    0.0203271181 
13    18    -0.204065049 
13    19    0.177552224 
13    20    -0.0596525526 
13    21    0.0182206026 
13    22    0.243228596 
13    23    -0.244668093 
13    24    -0.0302747151 
13    25    -0.0818146811 
13    26    0.379966671 
13    27    -0.206652319 
13    28    -0.0893330414 
13    29    0.266363051 
13    30    -0.233526231 
MO:14   -0.358371409
14    1    0.0115941537 
14    2    -0.00673093826 
14    3    0.0110957014 
14    4    0.530986382 
14    5    -0.0157281439 
14    6    -0.0302288036 
14    7    0.0349362617 
14    8    0.452647454 
14    9    0.00665311788 
14    10    0.0118438809 
14    11    -0.0120648018 
14    12    -0.0957457343 
14    13    0.00327090649 
14    14    -0.0897105433 
14    15    -0.0290786562 
14    16    -0.520710508 
14    17    -0.0455881279 
14    18    0.0358926243 
14    19    0.0120228864 
14    20    -0.460432031 
14    21    -0.00890303798 
14    22    -0.0248990549 
14    23    -0.0020515708 
14    24    0.0520659766 
14    25    -0.0040014432 
14    26    -0.00718109154 
14    27    0.0295285143 
14    28    -0.0235189335 
14    29    0.0126304032 
14    30    0.0190507108 
MO:15   -0.349200172
15    1    -0.00322444544 
15    2    -0.0182552335 
15    3    0.025645191 
15    4    0.21786076 
15    5    0.0132076561 
15    6    0.0118560076 
15    7    -0.0397192335 
15    8    -0.321419025 
15    9    -0.0093006348 
15    10    -0.0333779714 
15    11    0.000363342222 
15    12    -0.565782906 
15    13    0.00925469841 
15    14    -0.0223341603 
15    15    -0.0279364097 
15    16    -0.216998371 
15    17    0.0355995987 
15    18    0.000265092063 
15    19    0.00950682312 
15    20    0.367392374 
15    21    -0.0288258718 
15    22    -0.069163355 
15    23    -0.0533892551 
15    24    0.57449272 
15    25    -0.0243582386 
15    26    0.017443317 
15    27    -0.00352414947 
15    28    -0.0125998474 
15    29    -0.00934982089 
15    30    0.0238831493 
MO:16   0.016878116
16    1    0.00600940339 
16    2    0.00651019541 
16    3    0.00022826179 
16    4    -0.235086187 
16    5    0.00861021682 
16    6    0.0061177198 
16    7    -0.0354762593 
16    8    -0.309973201 
16    9    0.00354575358 
16    10    0.0347553606 
16    11    0.0103959891 
16    12    0.55429546 
16    13    0.0199354968 
16    14    -0.0450771541 
16    15    -0.0153357971 
16    16    -0.224627116 
16    17    -0.0356054321 
16    18    -0.00499221457 
16    19    -0.021718944 
16    20    -0.355231725 
16    21    -0.0246702574 
16    22    -0.0471023232 
16    23    -0.0237436882 
16    24    0.593775357 
16    25    -0.0182030245 
16    26    -0.0191622441 
16    27    -0.00405755976 
16    28    -0.00945451038 
16    29    0.0268820301 
16    30    0.00820348644 
MO:17   0.0212402691
17    1    0.00479455584 
17    2    -0.0208926174 
17    3    0.00965223686 
17    4    0.516167035 
17    5    0.013094831 
17    6    0.0278773493 
17    7    -0.0379755685 
17    8    -0.465667949 
17    9    -0.00377163608 
17    10    0.000535239253 
17    11    -0.00445814739 
17    12    -0.0833217467 
17    13    0.0139254735 
17    14    0.0411567963 
17    15    0.023426361 
17    16    0.532651115 
17    17    -0.0622967877 
17    18    0.0268598239 
17    19    0.00381379982 
17    20    -0.457624108 
17    21    0.0261537407 
17    22    0.0230400955 
17    23    0.0315751011 
17    24    -0.0346516086 
17    25    -0.00292060313 
17    26    -0.0178282593 
17    27    -0.0140187934 
17    28    -0.0214598829 
17    29    0.0454666807 
17    30    -0.0122834991 
MO:18   0.107004975
18    1    -0.0155517131 
18    2    0.0014951164 
18    3    0.0104128866 
18    4    -0.414078302 
18    5    -0.0129879408 
18    6    -0.042360507 
18    7    0.0772430025 
18    8    0.421249241 
18    9    -0.0262053515 
18    10    -0.0410196009 
18    11    -0.00210567663 
18    12    -0.418769556 
18    13    0.0194888894 
18    14    0.00423027007 
18    15    0.0367152663 
18    16    0.403349364 
18    17    -0.0692104048 
18    18    0.00802988087 
18    19    -0.0234607846 
18    20    -0.372272294 
18    21    -0.0069023665 
18    22    -0.0214146061 
18    23    0.0245379921 
18    24    0.379574135 
18    25    0.0278813083 
18    26    0.0644827614 
18    27    0.0485887544 
18    28    -0.0223874908 
18    29    0.0604463216 
18    30    0.000539634626 
MO:19   0.138490771
19    1    0.101157016 
19    2    -0.12811855 
19    3    0.175766414 
19    4    0.0286590847 
19    5    -0.252370072 
19    6    -0.272416361 
19    7    0.323095298 
19    8    -0.0944695343 
19    9    0.0547719364 
19    10    -0.206215756 
19    11    0.10075716 
19    12    0.0460633068 
19    13    -0.155325277 
19    14    -0.172949994 
19    15    0.0461972543 
19    16    0.00477026191 
19    17    0.0836156005 
19    18    -0.131323755 
19    19    0.0558891633 
19    20    -0.0154937708 
19    21    -0.187892209 
19    22    -0.117293877 
19    23    0.14363644 
19    24    -0.0321042141 
19    25    0.00146912619 
19    26    0.612038034 
19    27    0.171693472 
19    28    0.177998616 
19    29    -0.201972661 
19    30    0.0394409312 
MO:20   0.145529886
20    1    -0.022335591 
20    2    -0.1251014 
20    3    -0.1574744 
20    4    0.0122184306 
20    5    0.0155061413 
20    6    -0.112907402 
20    7    -0.19668124 
20    8    0.00602062036 
20    9    -0.162942493 
20    10    -0.294955711 
20    11    -0.197832655 
20    12    0.0198487727 
20    13    0.0294338977 
20    14    -0.223563456 
20    15    -0.325414738 
20    16    0.0421141213 
20    17    -0.12456165 
20    18    -0.175017067 
20    19    -0.257852194 
20    20    0.024988302 
20    21    0.00425478412 
20    22    -0.140948106 
20    23    -0.172591367 
20    24    -0.0396017631 
20    25    -0.184128421 
20    26    -0.117578833 
20    27    0.412432736 
20    28    0.365032213 
20    29    0.243427714 
20    30    -0.144101125 
MO:21   0.148826647
21    1    -0.278796834 
21    2    0.0277038663 
21    3    0.153252247 
21    4    0.0305931575 
21    5    0.157820501 
21    6    -0.0445128492 
21    7    0.233003346 
21    8    -0.0530250939 
21    9    -0.353128559 
21    10    -0.103190903 
21    11    0.0928452901 
21    12    0.0543662373 
21    13    0.247436772 
21    14    0.0250503397 
21    15    0.0805818158 
21    16    -0.0565485515 
21    17    -0.266269492 
21    18    0.0204809468 
21    19    0.0655026579 
21    20    0.0877752876 
21    21    0.165693104 
21    22    0.0922575463 
21    23    0.11597296 
21    24    -0.00796994224 
21    25    0.403744837 
21    26    0.0804269815 
21    27    0.403911887 
21    28    -0.293481811 
21    29    0.197046127 
21    30    -0.0651852119 
MO:22   0.154808821
22    1    -0.111248053 
22    2    0.305876083 
22    3    -0.0410639591 
22    4    0.0179467893 
22    5    -0.25347187 
22    6    0.000394518644 
22    7    0.0309195467 
22    8    -0.0197536523 
22    9    0.132081835 
22    10    0.0265881711 
22    11    -0.0748428712 
22    12    0.00993938394 
22    13    -0.205655499 
22    14    -0.027705061 
22    15    -0.132548242 
22    16    -0.0139830769 
22    17    -0.203489081 
22    18    0.314375494 
22    19    -0.13203463 
22    20    0.0558468716 
22    21    0.0421664528 
22    22    0.341434249 
22    23    -0.0500680019 
22    24    0.0245965168 
22    25    0.204728746 
22    26    0.205522733 
22    27    -0.135531646 
22    28    0.282526361 
22    29    0.428173428 
22    30    0.306344656 
MO:23   0.168088706
23    1    -0.282825788 
23    2    0.095099528 
23    3    -0.148050516 
23    4    0.00436461752 
23    5    -0.0198513656 
23    6    -0.20767027 
23    7    -0.12885918 
23    8    0.0030043631 
23    9    0.305410907 
23    10    -0.103601484 
23    11    0.115137904 
23    12    -0.00157428302 
23    13    -0.180900225 
23    14    -0.239067647 
23    15    0.140605661 
23    16    0.00864620715 
23    17    -0.0963900587 
23    18    0.0346382064 
23    19    0.253581546 
23    20    0.00801910773 
23    21    0.474077868 
23    22    -0.112111328 
23    23    -0.0589126438 
23    24    0.0322559969 
23    25    0.149079089 
23    26    0.00856179735 
23    27    -0.127504289 
23    28    0.116010763 
23    29    -0.0982198946 
23    30    -0.472812991 
MO:24   0.170486731
24    1    0.286980666 
24    2    0.111805982 
24    3    -0.171044173 
24    4    0.00384818448 
24    5    -0.342117495 
24    6    0.025882733 
24    7    -0.0204837596 
24    8    -0.00636049916 
24    9    0.111687353 
24    10    -0.0139264452 
24    11    -0.309808747 
24    12    0.0130232919 
24    13    0.348501889 
24    14    -0.0930394714 
24    15    0.15211667 
24    16    -0.0200923884 
24    17    -0.314626888 
24    18    -0.108138752 
24    19    0.00634908822 
24    20    0.0784267431 
24    21    0.13818651 
24    22    -0.0227104225 
24    23    0.197760266 
24    24    -0.00813969472 
24    25    -0.314074922 
24    26    0.201787987 
24    27    -0.0922066448 
24    28    -0.336830349 
24    29    0.194662303 
24    30    -0.142655871 
MO:25   0.184511431
25    1    0.0791186843 
25    2    0.176647262 
25    3    0.0204224627 
25    4    -0.00910096829 
25    5    -0.152028605 
25    6    0.195915208 
25    7    -0.293900021 
25    8    0.028458848 
25    9    0.0297915042 
25    10    -0.373342167 
25    11    -0.0606655814 
25    12    0.00951841138 
25    13    -0.00881984488 
25    14    -0.0970717186 
25    15    0.00607748753 
25    16    0.0209905652 
25    17    -0.0396940208 
25    18    -0.131195713 
25    19    0.43422474 
25    20    -0.0170699 
25    21    0.02411785 
25    22    0.37376608 
25    23    0.131478972 
25    24    0.0526359803 
25    25    0.0269489847 
25    26    -0.170575667 
25    27    0.267014315 
25    28    0.0364741526 
25    29    -0.326239564 
25    30    0.28719399 
MO:26   0.190679254
26    1    0.0799006155 
26    2    0.165312708 
26    3    0.457456872 
26    4    -0.0084064946 
26    5    -0.0425638044 
26    6    0.177344319 
26    7    -0.0688338141 
26    8    0.0147623874 
26    9    -0.00925441318 
26    10    0.284637056 
26    11    -0.0914288069 
26    12    -0.0224441702 
26    13    0.168876913 
26    14    -0.317626101 
26    15    -0.296494302 
26    16    0.0466164872 
26    17    -0.156221672 
26    18    -0.282007707 
26    19    0.0510850695 
26    20    0.0165040271 
26    21    -0.0916522077 
26    22    -0.199906501 
26    23    0.192316385 
26    24    -0.0171396259 
26    25    0.328808802 
26    26    -0.0816677378 
26    27    -0.216802031 
26    28    0.204188893 
26    29    -0.0377687468 
26    30    -0.109140179 
MO:27   0.202180507
27    1    0.136727574 
27    2    -0.416028525 
27    3    0.10285118 
27    4    -0.0230749024 
27    5    0.243104715 
27    6    -0.0277556417 
27    7    -0.0878659702 
27    8    0.0108035708 
27    9    0.127725041 
27    10    -0.0220650816 
27    11    0.325025003 
27    12    -0.00331248342 
27    13    -0.150983376 
27    14    -0.266516778 
27    15    0.161107401 
27    16    -0.0100082059 
27    17    -0.296307295 
27    18    0.154021253 
27    19    0.0143940931 
27    20    0.0724525916 
27    21    -0.0656650694 
27    22    0.093436814 
27    23    0.47244308 
27    24    0.00308946723 
27    25    -0.173575943 
27    26    -0.174688776 
27    27    -0.0440047027 
27    28    0.0744563985 
27    29    0.239525914 
27    30    0.0913389352 
MO:28   0.208425147
28    1    0.176502257 
28    2    -0.0252367678 
28    3    0.0269592169 
28    4    -0.019650619 
28    5    -0.0413970973 
28    6    0.0794650914 
28    7    0.0701124406 
28    8    0.00131987444 
28    9    -0.209891419 
28    10    0.0341569199 
28    11    -0.172045441 
28    12    0.00945078132 
28    13    -0.11857156 
28    14    0.362426828 
28    15    -0.360872443 
28    16    -0.0270585013 
28    17    0.0415763064 
28    18    0.453175317 
28    19    0.293347566 
28    20    -0.000503271961 
28    21    0.193792574 
28    22    -0.144711471 
28    23    0.371488406 
28    24    0.0353699431 
28    25    -0.105689262 
28    26    0.0343855624 
28    27    0.0930627494 
28    28    0.17576108 
28    29    -0.0403122352 
28    30    -0.241735802 
MO:29   0.211510478
29    1    0.213216355 
29    2    0.319638281 
29    3    -0.240354709 
29    4    0.0144503907 
29    5    0.0205818305 
29    6    0.518927555 
29    7    0.353054564 
29    8    -0.00948821562 
29    9    -0.175827017 
29    10    0.0446815327 
29    11    0.467655562 
29    12    -0.014395455 
29    13    -0.101824107 
29    14    -0.208079762 
29    15    0.0195181216 
29    16    0.0154177786 
29    17    -0.0398404565 
29    18    -0.0652513731 
29    19    -0.0145193963 
29    20    0.00215843337 
29    21    0.108186956 
29    22    -0.0478568634 
29    23    -0.104261506 
29    24    0.0010122869 
29    25    -0.175499788 
29    26    0.0118907745 
29    27    0.0956043039 
29    28    0.113937469 
29    29    0.0102763783 
29    30    -0.0987101425 
MO:30   0.224454559
30    1    -0.153512354 
30    2    -0.217656608 
30    3    -0.32618767 
30    4    0.001014936 
30    5    0.176178048 
30    6    -0.211729381 
30    7    0.244645545 
30    8    -0.0136934579 
30    9    -0.14090296 
30    10    0.35741434 
30    11    -0.0634595742 
30    12    -0.014614015 
30    13    0.174862858 
30    14    -0.142255107 
30    15    -0.305253095 
30    16    0.0288879386 
30    17    -0.11755479 
30    18    -0.19713877 
30    19    0.286611029 
30    20    0.00651109262 
30    21    0.118559716 
30    22    0.341595248 
30    23    -0.0345233197 
30    24    0.032625337 
30    25    -0.168099659 
30    26    0.0992052183 
30    27    -0.149554491 
30    28    0.11591767 
30    29    -0.154372075 
30    30    0.156466771 
