#  MO coefficient (i_MO, j_AO, M_ij)    
MO:1   -1.44492985
6    5    -0.0703110837 
6    6    -0.169293955 
6    7    0.290016631 
6    8    -0.0121450065 
6    9    -0.0184457395 
6    10    -0.30415243 
6    11    -0.00492566898 
6    12    -0.0353896997 
6    13    -0.0766273058 
6    14    -0.164207324 
6    15    -0.301433676 
6    16    -0.0364125502 
6    17    -0.0089044578 
6    18    0.153736497 
6    19    -0.271930614 
6    20    -0.0211019246 
6    21    -0.0757856178 
6    22    0.357855006 
6    23    0.00617212101 
6    24    -0.00462008923 
6    25    -0.210385497 
6    26    -0.250024751 
6    27    -0.207765698 
6    28    -0.260809972 
6    29    -0.206844101 
6    30    -0.268410212 
MO:7   -0.592553642
7    1    0.228029702 
7    2    -0.100841976 
7    3    -0.211896866 
7    4    0.0599481084 
7    5    -0.236557525 
7    6    -0.0977822244 
7    7    0.1469876 
7    8    0.0438743435 
7    9    0.225290527 
7    10    0.241106472 
7    11    0.00135174379 
7    12    0.0563465601 
7    13    -0.227787853 
7    14    -0.0683168136 
7    15    -0.138803836 
7    16    0.00875062426 
7    17    0.234039856 
7    18    -0.123767469 
7    19    0.194191423 
7    20    0.0379649846 
7    21    -0.22253403 
7    22    0.173209789 
7    23    0.0343643386 
7    24    0.0432038396 
7    25    0.289426673 
7    26    -0.24915279 
7    27    0.291053993 
7    28    -0.226427947 
7    29    0.28204968 
7    30    -0.24316969 
MO:8   -0.566908607
8    1    -0.0133142707 
8    2    0.328692415 
8    3    -0.237403323 
8    4    -0.00457908694 
8    5    0.00495301161 
8    6    -0.330029253 
8    7    -0.214375032 
8    8    -0.00402941975 
8    9    -0.000527660371 
8    10    -0.0423903552 
8    11    0.415955597 
8    12    -0.00911984378 
8    13    0.0170936455 
8    14    0.350256426 
8    15    -0.223332611 
8    16    6.69194691e-05 
8    17    -0.00943012701 
8    18    -0.339077592 
8    19    -0.207038707 
8    20    -0.00461689473 
8    21    0.000931390688 
8    22    -0.0364994769 
8    23    0.410778936 
8    24    -0.0139113254 
8    25    0.0303743425 
8    26    0.0195426457 
8    27    -0.0420547317 
8    28    -0.0263736853 
8    29    -0.0225906406 
8    30    0.0156037563 
MO:9   -0.526118161
9    1    0.00929998615 
9    2    -0.0862395344 
9    3    0.115426829 
9    4    0.0370772192 
9    5    -0.027207536 
9    6    0.13548091 
9    7    -0.348952288 
9    8    0.0438097964 
9    9    -0.0580673024 
9    10    0.378522747 
9    11    0.0631953154 
9    12    0.0857284853 
9    13    -0.000584653076 
9    14    -0.000844427464 
9    15    0.120553799 
9    16    0.0569757285 
9    17    0.0300682835 
9    18    0.0652322386 
9    19    -0.346652178 
9    20    0.0329435512 
9    21    0.037971412 
9    22    0.450281985 
9    23    0.0510772019 
9    24    0.0481942079 
9    25    -0.0356667464 
9    26    0.271508363 
9    27    0.270404798 
9    28    0.0850648387 
9    29    -0.240944335 
9    30    -0.332089703 
MO:10   -0.519112857
10    1    0.0540870737 
10    2    0.271457155 
10    3    0.311019979 
10    4    0.0431974321 
10    5    0.0321533352 
10    6    -0.245917886 
10    7    0.235233178 
10    8    0.0821854536 
10    9    -0.0281866332 
10    10    0.119271247 
10    11    -0.114296026 
10    12    0.116566142 
10    13    -0.0392608276 
10    14    0.252101232 
10    15    0.387937534 
10    16    0.146754245 
10    17    -0.0570853405 
10    18    -0.241364711 
10    19    0.130282263 
10    20    0.117597983 
10    21    0.024671466 
10    22    0.126424924 
10    23    -0.0243055605 
10    24    0.0879326381 
10    25    -0.284565616 
10    26    -0.239166971 
10    27    0.0900880074 
10    28    0.354126945 
10    29    0.158915816 
10    30    -0.0905527215 
MO:11   -0.49118538
11    1    -0.0509534997 
11    2    -0.0392895215 
11    3    -0.0769400015 
11    4    0.400032119 
11    5    0.0123193118 
11    6    0.0626229122 
11    7    0.00410352769 
11    8    0.375126565 
11    9    -0.0177025204 
11    10    -0.158693768 
11    11    -0.00321192351 
11    12    0.362110664 
11    13    0.0101521457 
11    14    -0.064814236 
11    15    -0.106036803 
11    16    0.374263307 
11    17    -0.0238366443 
11    18    0.0590039357 
11    19    -0.0603746682 
11    20    0.403296158 
11    21    0.0137301827 
11    22    -0.0877270754 
11    23    0.0407579881 
11    24    0.409501807 
11    25    0.0809320475 
11    26    0.026015339 
11    27    -0.09483432 
11    28    -0.0472672608 
11    29    -0.0551810068 
11    30    0.0614215001 
MO:12   -0.438761842
12    1    0.0120263659 
12    2    -0.0994961544 
12    3    0.343172322 
12    4    -0.00647552781 
12    5    0.0285530393 
12    6    0.0762575366 
12    7    -0.266326056 
12    8    -0.0234952769 
12    9    0.000959183179 
12    10    -0.10514942 
12    11    0.304514419 
12    12    -0.0244502679 
12    13    -0.0293227023 
12    14    0.161486724 
12    15    -0.271493594 
12    16    0.0171333001 
12    17    0.0108054622 
12    18    -0.13952066 
12    19    0.342020634 
12    20    0.0968042221 
12    21    -0.00877080243 
12    22    0.118149217 
12    23    -0.326400224 
12    24    0.0801784622 
12    25    -0.229824903 
12    26    0.276357171 
12    27    -0.107588356 
12    28    -0.176658459 
12    29    0.362189995 
12    30    -0.112333077 
MO:13   -0.433605803
13    1    0.00542756316 
13    2    -0.323766753 
13    3    -0.124376883 
13    4    0.023324577 
13    5    0.00887500378 
13    6    0.329623463 
13    7    0.157489076 
13    8    -0.0688479088 
13    9    0.00544536653 
13    10    -0.329569214 
13    11    -0.134660729 
13    12    -0.134104666 
13    13    0.0194230776 
13    14    0.30714069 
13    15    0.10198354 
13    16    -0.02578897 
13    17    -0.00887899712 
13    18    -0.318277397 
13    19    -0.0895710727 
13    20    0.0119871187 
13    21    -0.0239471699 
13    22    0.25202061 
13    23    0.115595729 
13    24    0.0317881497 
13    25    0.260068822 
13    26    0.033021451 
13    27    -0.326959285 
13    28    0.227163575 
13    29    0.0655189572 
13    30    -0.266056308 
MO:14   -0.358502686
14    1    -0.000262790094 
14    2    0.0530700786 
14    3    -0.0145983547 
14    4    0.0513347261 
14    5    -0.00255455022 
14    6    -0.0479102729 
14    7    0.00545345393 
14    8    -0.445315986 
14    9    0.0123595027 
14    10    0.109438548 
14    11    -0.0160843141 
14    12    -0.522547576 
14    13    0.00493243184 
14    14    -0.0393815229 
14    15    0.0272676611 
14    16    -0.127074285 
14    17    -0.00941950758 
14    18    0.0610615505 
14    19    -0.0345312395 
14    20    0.44272404 
14    21    0.0164494299 
14    22    -0.041492351 
14    23    0.0287161621 
14    24    0.529884325 
14    25    -0.00899518466 
14    26    -0.0303837714 
14    27    0.0438872672 
14    28    -0.0106003854 
14    29    -0.0358967539 
14    30    0.0290985038 
MO:15   -0.351392913
15    1    -0.00936951694 
15    2    0.0435773782 
15    3    0.0673096478 
15    4    0.570086194 
15    5    0.00897987822 
15    6    -0.0101096559 
15    7    -0.00611524439 
15    8    0.383143462 
15    9    -0.00582866039 
15    10    0.04006673 
15    11    0.00890083589 
15    12    -0.216256747 
15    13    0.030238253 
15    14    0.0377431457 
15    15    0.0457733756 
15    16    -0.565214905 
15    17    -0.00223282508 
15    18    -0.0141438121 
15    19    0.0300156658 
15    20    -0.33378307 
15    21    0.0142377408 
15    22    -0.000359732823 
15    23    -0.00834961372 
15    24    0.188907608 
15    25    -0.0217801178 
15    26    0.00194530751 
15    27    0.00291493451 
15    28    -0.00991297059 
15    29    0.00411922687 
15    30    0.000248844645 
MO:16   0.0171757364
16    1    -0.0113532857 
16    2    0.0338997063 
16    3    0.0534795071 
16    4    0.577677761 
16    5    -0.00612456649 
16    6    -0.0127256524 
16    7    -0.0046227855 
16    8    -0.39069978 
16    9    0.0138944182 
16    10    0.0239480084 
16    11    0.0203459781 
16    12    -0.208798215 
16    13    -0.0476513985 
16    14    -0.0344680914 
16    15    -0.0435202417 
16    16    0.551154697 
16    17    0.0174920733 
16    18    0.0044604687 
16    19    0.0209132032 
16    20    -0.351397342 
16    21    -0.0121345408 
16    22    0.00232711412 
16    23    -0.017269076 
16    24    -0.168862777 
16    25    0.0179808946 
16    26    0.0120789501 
16    27    -0.00223297179 
16    28    0.0368472045 
16    29    -0.00673858619 
16    30    0.0171906204 
MO:17   0.0222749383
17    1    -0.00390735766 
17    2    -0.022029386 
17    3    -0.00250247558 
17    4    -0.0734204171 
17    5    0.00845483152 
17    6    -0.0104543749 
17    7    0.0119078301 
17    8    -0.433336889 
17    9    -0.018808538 
17    10    -0.0759675064 
17    11    0.00415003456 
17    12    0.541908577 
17    13    0.013829164 
17    14    0.0013276256 
17    15    0.0131839903 
17    16    -0.136758014 
17    17    0.00258374353 
17    18    -0.0343338712 
17    19    0.0268627056 
17    20    -0.444674067 
17    21    0.0125660127 
17    22    -0.026100682 
17    23    0.0126013205 
17    24    0.533102688 
17    25    -0.000263492944 
17    26    0.00769545231 
17    27    0.0324470651 
17    28    -0.00623464877 
17    29    -0.0201732343 
17    30    -0.0269477256 
MO:18   0.106940314
18    1    0.0419330917 
18    2    -0.0321256442 
18    3    -0.058152579 
18    4    -0.388251445 
18    5    -0.0155724791 
18    6    -0.00970080746 
18    7    -0.0397001101 
18    8    0.390240575 
18    9    0.0672923287 
18    10    0.0505067816 
18    11    -0.00518105514 
18    12    -0.384815792 
18    13    -0.0594528735 
18    14    -0.0381476558 
18    15    -0.046426696 
18    16    0.390677269 
18    17    0.0573797349 
18    18    -0.016830969 
18    19    0.0267705694 
18    20    -0.413421025 
18    21    0.000165346111 
18    22    -0.0467185552 
18    23    -0.015366613 
18    24    0.418677905 
18    25    -0.079518619 
18    26    -0.0141348633 
18    27    -0.0677256038 
18    28    0.0694783223 
18    29    -0.0619435113 
18    30    -0.0350950402 
MO:19   0.144369688
19    1    0.174942829 
19    2    -0.137243533 
19    3    0.155811089 
19    4    0.0190934658 
19    5    -0.260995863 
19    6    -0.204692321 
19    7    0.145707168 
19    8    0.00175829285 
19    9    0.139654367 
19    10    -0.254376161 
19    11    0.0614368892 
19    12    -0.0218851451 
19    13    -0.0947489381 
19    14    -0.2563585 
19    15    0.105204528 
19    16    -0.0389124242 
19    17    0.0801182083 
19    18    -0.24825782 
19    19    0.218417865 
19    20    0.0635518997 
19    21    -0.0940745112 
19    22    -0.205902952 
19    23    0.189194903 
19    24    -0.04289419 
19    25    -0.086556678 
19    26    0.458110149 
19    27    0.138898177 
19    28    0.111539284 
19    29    -0.382687412 
19    30    -0.121267434 
MO:20   0.146603107
20    1    -0.152658308 
20    2    -0.18909616 
20    3    -0.218694676 
20    4    0.0391196436 
20    5    0.0863000094 
20    6    -0.241501504 
20    7    -0.211423636 
20    8    0.00188512033 
20    9    -0.0789228356 
20    10    -0.288550282 
20    11    -0.165650646 
20    12    -0.0485332212 
20    13    0.0363151693 
20    14    -0.247905562 
20    15    -0.191084914 
20    16    -0.0288144083 
20    17    -0.173625431 
20    18    -0.145418691 
20    19    -0.179264157 
20    20    0.00479614305 
20    21    0.1785532 
20    22    -0.149686375 
20    23    -0.175080062 
20    24    -0.0281319783 
20    25    -0.157338059 
20    26    -0.140479127 
20    27    0.360595866 
20    28    0.250406066 
20    29    0.229855063 
20    30    -0.320097707 
MO:21   0.150592352
21    1    0.0563694776 
21    2    0.128364456 
21    3    -0.0533735219 
21    4    -0.00333662802 
21    5    -0.296224071 
21    6    -0.0491029998 
21    7    -0.030446926 
21    8    -0.010447007 
21    9    0.160770462 
21    10    -0.0926572054 
21    11    -0.107445863 
21    12    0.0303443002 
21    13    -0.318885485 
21    14    -0.0234414494 
21    15    -0.18649991 
21    16    -0.0801605403 
21    17    0.0326411958 
21    18    0.174493738 
21    19    -0.258064655 
21    20    -0.00653542292 
21    21    -0.219323448 
21    22    0.200260976 
21    23    -0.103214675 
21    24    0.0264366501 
21    25    -0.0372415254 
21    26    0.250387494 
21    27    -0.0534775958 
21    28    0.458934427 
21    29    0.264150725 
21    30    0.38845317 
MO:22   0.157185499
22    1    -0.169354119 
22    2    0.164295601 
22    3    0.27733599 
22    4    -0.0994814461 
22    5    -0.064993591 
22    6    -0.00724399479 
22    7    0.260544465 
22    8    0.0680054747 
22    9    -0.256579751 
22    10    -0.127763175 
22    11    0.0478388693 
22    12    -0.0946644516 
22    13    0.147025453 
22    14    -0.0780701381 
22    15    0.00900421325 
22    16    0.074585313 
22    17    -0.317842224 
22    18    0.0419710441 
22    19    -0.0354896591 
22    20    -0.0739003542 
22    21    0.0545477358 
22    22    0.102258657 
22    23    0.170462984 
22    24    0.0603522515 
22    25    0.456842306 
22    26    0.261794799 
22    27    0.340083595 
22    28    -0.109298297 
22    29    0.299626308 
22    30    0.0609006893 
MO:23   0.169489993
23    1    0.451074973 
23    2    -0.0527468447 
23    3    -0.0179700437 
23    4    0.0248098869 
23    5    -0.107710572 
23    6    0.271326254 
23    7    0.0327909327 
23    8    -0.00457205709 
23    9    -0.267968226 
23    10    0.0254469051 
23    11    -0.231097872 
23    12    -0.0190805157 
23    13    0.343408253 
23    14    0.028822016 
23    15    -0.15753492 
23    16    0.0363074098 
23    17    -0.0835861353 
23    18    -0.207189472 
23    19    -0.1613094 
23    20    -0.0176569208 
23    21    -0.291784693 
23    22    -0.0548196567 
23    23    0.170833532 
23    24    0.00791637601 
23    25    -0.380422384 
23    26    -0.00857221553 
23    27    0.172258136 
23    28    -0.15452827 
23    29    0.0998289634 
23    30    0.182826659 
MO:24   0.171625031
24    1    -0.118309586 
24    2    -0.200561416 
24    3    0.148726667 
24    4    -0.0201486704 
24    5    0.308839573 
24    6    0.0112796173 
24    7    0.066674427 
24    8    0.0200107536 
24    9    -0.312692667 
24    10    -0.150624164 
24    11    0.173360542 
24    12    -0.0417515846 
24    13    -0.142331633 
24    14    0.174051032 
24    15    -0.153735784 
24    16    -0.0129787196 
24    17    0.347220471 
24    18    -0.0633213085 
24    19    0.0110016772 
24    20    0.0175299425 
24    21    -0.29193013 
24    22    0.0522628628 
24    23    -0.145597586 
24    24    0.0173237829 
24    25    0.120894461 
24    26    -0.187931992 
24    27    0.368879608 
24    28    0.164556432 
24    29    -0.281266665 
24    30    0.26387792 
MO:25   0.18607423
25    1    0.0856834513 
25    2    0.273479511 
25    3    0.295126896 
25    4    -0.0283169399 
25    5    -0.0338447962 
25    6    0.309521437 
25    7    -0.301511559 
25    8    -0.0107590962 
25    9    0.0371779745 
25    10    0.0718545751 
25    11    -0.0599769382 
25    12    0.0295116522 
25    13    0.0122947395 
25    14    -0.308341676 
25    15    -0.315646446 
25    16    -0.0589651495 
25    17    -0.129827431 
25    18    -0.205776721 
25    19    0.227355202 
25    20    0.0283198115 
25    21    0.018933545 
25    22    -0.0220551937 
25    23    0.145709663 
25    24    -0.00946574513 
25    25    0.256102004 
25    26    -0.304888945 
25    27    -0.0886558763 
25    28    0.330632248 
25    29    -0.149581448 
25    30    -0.0262246225 
MO:26   0.189844198
26    1    -0.0543111574 
26    2    0.0678902823 
26    3    -0.175866269 
26    4    0.000961323793 
26    5    -0.114426573 
26    6    -0.0119319998 
26    7    -0.335645645 
26    8    0.00780124841 
26    9    0.156204206 
26    10    -0.388723094 
26    11    -0.119266733 
26    12    -0.0504654086 
26    13    0.0529496806 
26    14    -0.0237286271 
26    15    0.268871309 
26    16    0.0384429953 
26    17    -0.103219368 
26    18    -0.0649087131 
26    19    0.272440541 
26    20    -0.00672798037 
26    21    0.075841925 
26    22    0.479240332 
26    23    0.0247194127 
26    24    0.0181515536 
26    25    -0.0610283704 
26    26    -0.144058743 
26    27    0.199523333 
26    28    -0.221259334 
26    29    -0.138538709 
26    30    0.328949346 
MO:27   0.205488392
27    1    0.108548831 
27    2    -0.379986493 
27    3    0.115013618 
27    4    0.00840743676 
27    5    0.283991085 
27    6    0.00199914468 
27    7    -0.0204613013 
27    8    0.0018959751 
27    9    0.138745003 
27    10    0.00233030598 
27    11    0.426652201 
27    12    0.00141883937 
27    13    -0.157560708 
27    14    -0.321562305 
27    15    0.225960074 
27    16    -0.0108398242 
27    17    -0.252418662 
27    18    0.068128464 
27    19    -0.0974129656 
27    20    -0.0136196132 
27    21    -0.137314723 
27    22    0.0662236851 
27    23    0.362338641 
27    24    0.00260606474 
27    25    -0.127457757 
27    26    -0.18987911 
27    27    -0.0789884782 
27    28    0.0563872685 
27    29    0.231129356 
27    30    0.145089827 
MO:28   0.208098721
28    1    0.190165299 
28    2    0.278822948 
28    3    -0.307817828 
28    4    0.0155144521 
28    5    -0.0288568827 
28    6    0.451206379 
28    7    0.218972146 
28    8    -0.00323628576 
28    9    -0.156171223 
28    10    -0.174728575 
28    11    0.355822201 
28    12    -0.0190628854 
28    13    -0.241892608 
28    14    0.0226817968 
28    15    0.00963652603 
28    16    -0.0158038091 
28    17    -0.0120303418 
28    18    0.240824729 
28    19    0.156766936 
28    20    0.00422838481 
28    21    0.26686441 
28    22    -0.00191245327 
28    23    0.0292857237 
28    24    -0.0132261325 
28    25    -0.212985146 
28    26    -0.00559286897 
28    27    0.222994883 
28    28    0.138403099 
28    29    -0.0109302514 
28    30    -0.167565794 
MO:29   0.210259486
29    1    0.0954748694 
29    2    -0.225707802 
29    3    0.167696203 
29    4    0.00367763713 
29    5    -0.0198904135 
29    6    -0.151331515 
29    7    -0.174657271 
29    8    -0.000786192889 
29    9    -0.0456567287 
29    10    -0.076906445 
29    11    -0.288068529 
29    12    -0.0050262448 
29    13    -0.10972311 
29    14    0.385921634 
29    15    -0.19222072 
29    16    0.00049310744 
29    17    -0.0181491498 
29    18    0.496124427 
29    19    0.247193672 
29    20    -0.00541644536 
29    21    0.104785607 
29    22    -0.0666927749 
29    23    0.471295697 
29    24    -0.0145054222 
29    25    -0.0328994899 
29    26    -0.0409231968 
29    27    0.0764036207 
29    28    0.0674135462 
29    29    0.0222378068 
29    30    -0.100380178 
MO:30   0.224946118
30    1    -0.129128904 
30    2    -0.178679454 
30    3    -0.277837833 
30    4    0.0207436347 
30    5    0.126579868 
30    6    -0.177807392 
30    7    0.301903365 
30    8    -0.00265390888 
30    9    -0.166639336 
30    10    0.323208636 
30    11    -0.0248805296 
30    12    0.0299691971 
30    13    0.12103092 
30    14    -0.126877403 
30    15    -0.346393915 
30    16    -0.0227943829 
30    17    -0.176969712 
30    18    -0.0928992919 
30    19    0.337548555 
30    20    0.0111761663 
30    21    0.166672983 
30    22    0.377594094 
30    23    0.0780428493 
30    24    -0.0016866551 
30    25    -0.138467251 
30    26    0.152345884 
30    27    -0.112684695 
30    28    0.166943758 
30    29    -0.116743928 
30    30    0.151450895 
