#  MO coefficient (i_MO, j_AO, M_ij)    
MO:1   -1.44328854
7    6    -0.160175712 
7    7    0.100122288 
7    8    -0.0207542652 
7    9    0.222852438 
7    10    0.246729641 
7    11    0.0734225382 
7    12    -0.0123652768 
7    13    -0.227225268 
7    14    -0.046919101 
7    15    -0.189842002 
7    16    -0.00695046763 
7    17    0.226791153 
7    18    -0.150591603 
7    19    0.100648632 
7    20    -0.0031263561 
7    21    -0.210720779 
7    22    0.221415255 
7    23    0.0915193354 
7    24    0.00873684258 
7    25    0.274550075 
7    26    -0.24053704 
7    27    0.29280478 
7    28    -0.251534909 
7    29    0.228094579 
7    30    -0.272127326 
MO:8   -0.566089365
8    1    -0.0558595351 
8    2    0.340446256 
8    3    -0.171231216 
8    4    0.015418545 
8    5    0.0332443007 
8    6    -0.301308613 
8    7    -0.24800365 
8    8    0.00552253848 
8    9    -0.0535323549 
8    10    -0.0236359869 
8    11    0.400759841 
8    12    -0.00767283334 
8    13    0.0599332547 
8    14    0.374289784 
8    15    -0.140991671 
8    16    -0.00545504496 
8    17    -0.0389920188 
8    18    -0.318649661 
8    19    -0.273607612 
8    20    0.00892830701 
8    21    0.0502184592 
8    22    0.00791084533 
8    23    0.412572699 
8    24    0.0169544404 
8    25    -0.0245899355 
8    26    0.0678172208 
8    27    -0.0429743388 
8    28    0.0697564665 
8    29    -0.085320759 
8    30    0.00465502492 
MO:9   -0.523672354
9    1    0.0467360447 
9    2    0.182600744 
9    3    0.392749705 
9    4    0.0677140046 
9    5    0.02318655 
9    6    -0.150247054 
9    7    0.0627764284 
9    8    0.0387872887 
9    9    -0.0371323119 
9    10    0.310932777 
9    11    -0.0922360396 
9    12    0.0370708883 
9    13    -0.0424675215 
9    14    0.182620277 
9    15    0.414111248 
9    16    0.04119394 
9    17    -0.0189606425 
9    18    -0.154431908 
9    19    0.0551858471 
9    20    0.0481810798 
9    21    0.0320901126 
9    22    0.309030611 
9    23    -0.0865861716 
9    24    0.061353359 
9    25    -0.313269757 
9    26    -0.0871061202 
9    27    0.222583701 
9    28    0.329586471 
9    29    0.0871436854 
9    30    -0.227909441 
MO:10   -0.516704735
10    1    0.0222287067 
10    2    0.196973242 
10    3    0.0224672741 
10    4    -0.0551803836 
10    5    0.039861637 
10    6    -0.232368694 
10    7    0.39163184 
10    8    -0.0730963447 
10    9    0.0532837479 
10    10    -0.306404838 
10    11    -0.0438092526 
10    12    -0.0523675974 
10    13    -0.0279482644 
10    14    0.166980524 
10    15    0.0114283844 
10    16    -0.0612129802 
10    17    -0.0359342536 
10    18    -0.222575479 
10    19    0.371671561 
10    20    -0.0675961848 
10    21    -0.0525372142 
10    22    -0.298128688 
10    23    -0.0253625509 
10    24    -0.0734737048 
10    25    -0.0756692054 
10    26    -0.340455814 
10    27    -0.211746571 
10    28    0.0548352949 
10    29    0.3245845 
10    30    0.207055235 
MO:11   -0.492390816
11    1    0.00246178964 
11    2    -0.0213975683 
11    3    -0.0539626583 
11    4    0.39644245 
11    5    0.00372093292 
11    6    -0.0169280379 
11    7    0.0622406782 
11    8    0.375598072 
11    9    0.0139221147 
11    10    -0.0803781474 
11    11    0.0145724 
11    12    0.374408845 
11    13    -0.00657788285 
11    14    0.0152483274 
11    15    -0.05334884 
11    16    0.405237446 
11    17    0.0084761541 
11    18    -0.0225598299 
11    19    0.0680266435 
11    20    0.427747034 
11    21    -0.00641269663 
11    22    -0.0878169094 
11    23    -0.0122557229 
11    24    0.415515167 
11    25    0.0316517967 
11    26    -0.0391754875 
11    27    -0.0546749812 
11    28    -0.0324042191 
11    29    0.0518991254 
11    30    0.0426592727 
MO:12   -0.440287255
12    1    0.0295793104 
12    2    -0.301823007 
12    3    -0.177160449 
12    4    -0.0416788753 
12    5    -0.00986256935 
12    6    0.313846882 
12    7    0.203492923 
12    8    -0.023240521 
12    9    -0.00197007114 
12    10    -0.276467624 
12    11    -0.211570435 
12    12    0.00131814287 
12    13    0.0187633977 
12    14    0.261699865 
12    15    0.187503351 
12    16    0.00502132165 
12    17    -0.00477395932 
12    18    -0.273220288 
12    19    -0.168991399 
12    20    0.0151645033 
12    21    -0.00870953277 
12    22    0.262122929 
12    23    0.164468029 
12    24    0.0154529114 
12    25    0.298726295 
12    26    -0.0278647121 
12    27    -0.264563312 
12    28    0.28661863 
12    29    -0.0170384341 
12    30    -0.259140154 
MO:13   -0.43192368
13    1    0.0106787677 
13    2    -0.200525601 
13    3    0.27228139 
13    4    0.0209876586 
13    5    0.0103079138 
13    6    0.169653565 
13    7    -0.267415047 
13    8    0.0313501921 
13    9    -0.00336911173 
13    10    -0.172829101 
13    11    0.294031656 
13    12    -0.0183545333 
13    13    -0.0137312338 
13    14    0.210492383 
13    15    -0.273150511 
13    16    -0.0451324214 
13    17    0.0216386585 
13    18    -0.192562602 
13    19    0.277086671 
13    20    -0.0387265375 
13    21    -0.0201140484 
13    22    0.186028326 
13    23    -0.281287037 
13    24    -0.00513980597 
13    25    -0.139337168 
13    26    0.313231637 
13    27    -0.167122929 
13    28    -0.146451325 
13    29    0.339629291 
13    30    -0.183463336 
MO:14   -0.358417086
14    1    -0.00125038138 
14    2    -0.0210535464 
14    3    -0.0431407824 
14    4    0.532820103 
14    5    0.00400914051 
14    6    -0.00972412069 
14    7    0.039173388 
14    8    0.486090593 
14    9    0.00416630287 
14    10    0.00026621152 
14    11    -0.0262566437 
14    12    -0.0430818153 
14    13    0.00486327169 
14    14    -0.0158658406 
14    15    0.022633497 
14    16    -0.506001121 
14    17    -0.00746975233 
14    18    -0.00091192016 
14    19    -0.0248021394 
14    20    -0.459541061 
14    21    -0.000583388482 
14    22    -0.00382966586 
14    23    0.0198973255 
14    24    0.0523050103 
14    25    0.0234743879 
14    26    -0.0240191647 
14    27    0.0033949522 
14    28    0.011631871 
14    29    -0.0142192151 
14    30    -0.00253169321 
MO:15   -0.3515593
15    1    0.00499847002 
15    2    0.00685308329 
15    3    0.00896636456 
15    4    -0.218116537 
15    5    0.00298039998 
15    6    -0.00534853641 
15    7    0.0139166657 
15    8    0.336189442 
15    9    -0.0108392931 
15    10    0.00617460687 
15    11    0.0150725057 
15    12    0.591452499 
15    13    -0.00560089523 
15    14    0.0115506672 
15    15    -0.00248197873 
15    16    0.270010473 
15    17    -0.00275274077 
15    18    -0.00670028994 
15    19    -0.00921850699 
15    20    -0.314025923 
15    21    -0.0162961248 
15    22    0.0301250208 
15    23    0.0160686163 
15    24    -0.561674915 
15    25    0.00465425121 
15    26    -0.00134432056 
15    27    0.00559552165 
15    28    0.00336907563 
15    29    0.00411032034 
15    30    0.000347091288 
MO:16   0.0173948927
16    1    -0.0011902477 
16    2    0.0183268001 
16    3    0.00745941719 
16    4    -0.306617022 
16    5    0.00169604579 
16    6    0.00823634597 
16    7    -0.00354394509 
16    8    -0.249724008 
16    9    -0.0155193706 
16    10    0.00403743655 
16    11    0.0129671202 
16    12    0.59226766 
16    13    0.0142004822 
16    14    -0.0109258801 
16    15    0.000480778264 
16    16    -0.339254857 
16    17    -0.0134585527 
16    18    -0.000781523711 
16    19    0.00158014916 
16    20    -0.240283693 
16    21    0.0216995776 
16    22    -0.0289302451 
16    23    -0.00973478727 
16    24    0.562662443 
16    25    -0.00101326139 
16    26    -0.000987554931 
16    27    0.0107365062 
16    28    -0.0119695851 
16    29    0.0054586197 
16    30    -0.0179961902 
MO:17   0.0232799971
17    1    0.00200556744 
17    2    0.013396574 
17    3    0.0256152499 
17    4    -0.489512528 
17    5    0.0093080882 
17    6    -0.00924098614 
17    7    0.0258826377 
17    8    0.534231693 
17    9    -0.00569592037 
17    10    0.0036069854 
17    11    0.0115003206 
17    12    -0.0475970521 
17    13    0.00127425722 
17    14    -0.00418568483 
17    15    0.00994064353 
17    16    -0.461712663 
17    17    0.00904615786 
17    18    -0.000953427326 
17    19    0.0129184344 
17    20    0.504903599 
17    21    -0.00802367961 
17    22    -0.000940919461 
17    23    0.00688361357 
17    24    -0.0426771179 
17    25    0.0101928546 
17    26    0.00439786575 
17    27    0.00638969169 
17    28    -0.00684019581 
17    29    -0.0125792167 
17    30    0.008504366 
MO:18   0.109526745
18    1    0.015013801 
18    2    -0.0152227054 
18    3    -0.0215350317 
18    4    0.404933788 
18    5    -0.0054230042 
18    6    0.018901063 
18    7    -0.0200781085 
18    8    -0.387862987 
18    9    -0.000969927094 
18    10    0.00108610543 
18    11    -0.00407961806 
18    12    0.386612022 
18    13    0.0027675216 
18    14    0.0145183432 
18    15    0.00165126657 
18    16    -0.412528359 
18    17    0.0263980601 
18    18    -0.00777836255 
18    19    0.00287731105 
18    20    0.428481356 
18    21    -0.0269656576 
18    22    0.0311153741 
18    23    -0.00382196558 
18    24    -0.419220735 
18    25    -0.0242991974 
18    26    -0.0114469117 
18    27    -0.00531829812 
18    28    -0.00711807165 
18    29    -0.0198267074 
18    30    0.0313115785 
MO:19   0.143666559
19    1    -0.263304298 
19    2    0.243050973 
19    3    -0.0120454099 
19    4    0.010043319 
19    5    0.177327506 
19    6    0.192645298 
19    7    -0.056769075 
19    8    0.00336166621 
19    9    -0.188738795 
19    10    0.184599494 
19    11    -0.043829853 
19    12    -0.00552259708 
19    13    0.113365449 
19    14    0.206658074 
19    15    -0.0849314674 
19    16    -0.005794975 
19    17    -0.187337609 
19    18    0.2549172 
19    19    -0.169625475 
19    20    0.0147240702 
19    21    0.128596577 
19    22    0.268025407 
19    23    -0.131184957 
19    24    0.000747079309 
19    25    0.326257206 
19    26    -0.302846642 
19    27    -0.0175966414 
19    28    -0.125389993 
19    29    0.436748052 
19    30    0.159716096 
MO:20   0.145587284
20    1    0.109801989 
20    2    -0.0221436079 
20    3    -0.26892044 
20    4    -0.0337646428 
20    5    -0.116255847 
20    6    -0.0403717662 
20    7    -0.274507539 
20    8    0.0274138971 
20    9    0.130712163 
20    10    -0.0348740694 
20    11    -0.245763166 
20    12    0.00612494628 
20    13    -0.197286923 
20    14    -0.042772966 
20    15    -0.30752286 
20    16    -0.00994978509 
20    17    0.0674748004 
20    18    0.0556079402 
20    19    -0.313598452 
20    20    0.000835708986 
20    21    -0.134453663 
20    22    0.029170786 
20    23    -0.229560432 
20    24    0.0173256597 
20    25    -0.346761041 
20    26    -0.115153299 
20    27    -0.0797502349 
20    28    0.460073778 
20    29    0.242335724 
20    30    0.142860339 
MO:21   0.152661493
21    1    -0.07213308 
21    2    0.233232672 
21    3    0.211042517 
21    4    0.0214497735 
21    5    -0.308503977 
21    6    -0.0753576232 
21    7    0.23977068 
21    8    -0.0164513599 
21    9    0.131513339 
21    10    -0.0609474362 
21    11    0.0980880895 
21    12    0.0113995551 
21    13    -0.283496497 
21    14    -0.0425223184 
21    15    0.00540366808 
21    16    -0.00892614653 
21    17    0.0171443949 
21    18    0.162440054 
21    19    -0.0141104915 
21    20    -0.00449162995 
21    21    -0.142047123 
21    22    0.210552904 
21    23    0.0319861458 
21    24    0.0217853717 
21    25    0.332156012 
21    26    0.483891077 
21    27    -0.0557890379 
21    28    0.248379591 
21    29    0.070028663 
21    30    0.341529929 
MO:22   0.154118415
22    1    -0.20289342 
22    2    -0.155138031 
22    3    0.0480490762 
22    4    0.0128446588 
22    5    0.0890348037 
22    6    -0.217992048 
22    7    0.107814682 
22    8    -0.0223160281 
22    9    -0.286350795 
22    10    -0.335155702 
22    11    0.000388688256 
22    12    0.00246580158 
22    13    0.0316359661 
22    14    -0.22768202 
22    15    -0.174687579 
22    16    -0.00858977909 
22    17    -0.201020351 
22    18    -0.10808452 
22    19    -0.133827045 
22    20    0.0268915185 
22    21    0.0800325447 
22    22    -0.127847952 
22    23    -0.033401234 
22    24    -0.0312996532 
22    25    0.143111172 
22    26    0.114764833 
22    27    0.566055221 
22    28    0.217517195 
22    29    0.222908111 
22    30    -0.20079654 
MO:23   0.16774085
23    1    -0.0469408468 
23    2    0.200741777 
23    3    -0.116258712 
23    4    0.00884455804 
23    5    -0.286512762 
23    6    -0.136859463 
23    7    -0.188147198 
23    8    0.00724625343 
23    9    0.33563212 
23    10    -0.0411798747 
23    11    -0.192342247 
23    12    0.0186709624 
23    13    0.0788843275 
23    14    -0.243301975 
23    15    0.125441442 
23    16    -0.00922811983 
23    17    -0.37511523 
23    18    0.0548460001 
23    19    0.0993156271 
23    20    0.0293008077 
23    21    0.410476541 
23    22    -0.0277886303 
23    23    0.110036973 
23    24    -0.0353781909 
23    25    0.0195267703 
23    26    0.128705143 
23    27    -0.221341339 
23    28    -0.0566188758 
23    29    0.221019186 
23    30    -0.345899993 
MO:24   0.1706818
24    1    0.368161708 
24    2    0.0157503303 
24    3    -0.00447444712 
24    4    0.000941426017 
24    5    -0.240817587 
24    6    0.129526416 
24    7    0.198644532 
24    8    0.00597099503 
24    9    -0.199972637 
24    10    0.0445612665 
24    11    -0.246872014 
24    12    -0.00831743275 
24    13    0.351798802 
24    14    0.0856608695 
24    15    -0.0139084947 
24    16    0.00847663401 
24    17    -0.201448009 
24    18    -0.0611234818 
24    19    -0.191260238 
24    20    0.00434527814 
24    21    -0.199995727 
24    22    0.00455481262 
24    23    0.234130021 
24    24    0.0141683849 
24    25    -0.267725796 
24    26    0.271818887 
24    27    0.116242378 
24    28    -0.284921968 
24    29    0.265147454 
24    30    0.170456066 
MO:25   0.187241884
25    1    -0.146124026 
25    2    -0.292819165 
25    3    -0.322992304 
25    4    -0.0211673695 
25    5    0.134008552 
25    6    -0.302128321 
25    7    0.254494268 
25    8    -0.0167705169 
25    9    0.0861434314 
25    10    -0.0136357343 
25    11    0.222751614 
25    12    2.22375102e-05 
25    13    -0.15576141 
25    14    0.191417059 
25    15    0.363975423 
25    16    -0.00387144039 
25    17    0.0722134329 
25    18    0.283302606 
25    19    -0.243778309 
25    20    0.00310063616 
25    21    0.066317896 
25    22    0.0179041375 
25    23    -0.134792393 
25    24    -0.00461539418 
25    25    -0.228802443 
25    26    0.200573598 
25    27    -0.0522952093 
25    28    -0.218179082 
25    29    0.2251031 
25    30    -0.0425904156 
MO:26   0.18921926
26    1    0.0431366446 
26    2    -0.0663428183 
26    3    0.234938989 
26    4    0.0180886281 
26    5    0.0965309981 
26    6    -0.0156010011 
26    7    0.246609053 
26    8    -0.0187946987 
26    9    -0.0650059463 
26    10    0.473809792 
26    11    0.0392439 
26    12    0.00358721874 
26    13    -0.00543394761 
26    14    0.0169277469 
26    15    -0.260753544 
26    16    -0.0120916151 
26    17    0.0423894461 
26    18    0.0743904011 
26    19    -0.208409979 
26    20    0.014447727 
26    21    -0.0400279641 
26    22    -0.458219479 
26    23    0.0595860491 
26    24    -0.0293120302 
26    25    0.11584462 
26    26    0.107271642 
26    27    -0.330169415 
26    28    0.175956196 
26    29    0.141403941 
26    30    -0.34191863 
MO:27   0.203664965
27    1    0.25431459 
27    2    -0.075602742 
27    3    0.00856299839 
27    4    0.00703030097 
27    5    0.165431431 
27    6    0.340585143 
27    7    0.0489258791 
27    8    -0.00401505846 
27    9    0.021584815 
27    10    -0.0323870189 
27    11    0.488371538 
27    12    -0.00695281036 
27    13    -0.220469748 
27    14    -0.307671677 
27    15    0.0885649633 
27    16    -0.000188108279 
27    17    -0.270150853 
27    18    0.161435411 
27    19    0.0445189874 
27    20    0.00811906386 
27    21    0.0183510428 
27    22    0.0644084007 
27    23    0.386446647 
27    24    0.00529433387 
27    25    -0.173620555 
27    26    -0.18896669 
27    27    0.00707916641 
27    28    0.183840213 
27    29    0.188541957 
27    30    0.0483169486 
MO:28   0.209494924
28    1    0.107120643 
28    2    0.392513425 
28    3    -0.336196376 
28    4    0.00599564194 
28    5    -0.150367179 
28    6    0.346768549 
28    7    0.262610923 
28    8    0.00659681971 
28    9    -0.222395062 
28    10    -0.0559905529 
28    11    0.0747826371 
28    12    -0.0113321627 
28    13    -0.122477593 
28    14    0.213161697 
28    15    -0.146879747 
28    16    -0.00404489799 
28    17    0.146765822 
28    18    0.188393258 
28    19    0.172197327 
28    20    -0.00243736341 
28    21    0.298955336 
28    22    -0.0799175056 
28    23    -0.167994918 
28    24    -0.0200339047 
28    25    -0.148158922 
28    26    0.129721783 
28    27    0.177195009 
28    28    0.0929326763 
28    29    -0.12693598 
28    30    -0.251361692 
MO:29   0.21143509
29    1    0.0436662096 
29    2    -0.259669784 
29    3    0.135606957 
29    4    -0.00428254692 
29    5    0.0116511375 
29    6    -0.200252485 
29    7    -0.141833035 
29    8    -0.00101320184 
29    9    -0.0586798056 
29    10    -0.072953312 
29    11    -0.273449485 
29    12    0.00738620328 
29    13    -0.12981343 
29    14    0.394370909 
29    15    -0.200074104 
29    16    -0.0115230354 
29    17    0.0106753698 
29    18    0.489400547 
29    19    0.297397794 
29    20    -0.00631955909 
29    21    0.0950481066 
29    22    0.0378763194 
29    23    0.449836281 
29    24    0.0102919586 
29    25    -0.0246177252 
29    26    -0.0237410156 
29    27    0.0883952506 
29    28    0.0693644755 
29    29    -0.0225703167 
29    30    -0.020541187 
MO:30   0.22538018
30    1    -0.15047028 
30    2    -0.178705644 
30    3    -0.295748378 
30    4    -0.0165676679 
30    5    0.14068203 
30    6    -0.179742627 
30    7    0.27408968 
30    8    -0.0127835486 
30    9    -0.123054474 
30    10    0.343551688 
30    11    -0.0167000221 
30    12    -0.00318436886 
30    13    0.152878204 
30    14    -0.178302904 
30    15    -0.308266297 
30    16    0.00267752351 
30    17    -0.182146801 
30    18    -0.167564348 
30    19    0.313064223 
30    20    -0.00095573702 
30    21    0.148330402 
30    22    0.381688838 
30    23    0.0206574266 
30    24    0.0117689204 
30    25    -0.134345281 
30    26    0.128447649 
30    27    -0.150404144 
30    28    0.140524454 
30    29    -0.123291417 
30    30    0.164317298 
