  3.77630904E-01  5.65131975E-02  1.06342629E-01  3.67386199E-03  3.58264993E-01
 -6.59668944E-02  9.57937250E-02 -5.62338931E-03  3.50902464E-01 -1.16766819E-01
  7.52920687E-03  3.33541174E-03  3.79405425E-01 -7.03570230E-02 -9.91691489E-02
  2.16367398E-03  4.04118562E-01  5.93061043E-02 -1.05602177E-01 -4.22744466E-03
  3.95144442E-01  1.22214944E-01  3.47918842E-03 -2.77166972E-03  9.53213448E-02
  8.95740803E-02  8.94137230E-02  9.61075115E-02  1.03369888E-01  1.06170502E-01
  4.99349357E-01  4.63815251E-02  4.73846159E-03  3.67695341E-03  3.22249816E-01
 -1.53470880E-01 -6.68041979E-02 -4.54900885E-03 -1.76214600E-01  1.04515960E-02
 -1.86310764E-01  1.32702139E-05 -4.92500193E-01  4.91185365E-02  3.28489390E-03
 -2.68359101E-03 -3.17378699E-01 -1.55805880E-01 -7.84864600E-02  3.13719613E-03
  1.84726590E-01  3.94967552E-03 -1.95499331E-01 -3.51490712E-03  1.80998559E-01
  1.16263274E-01 -6.58289649E-02 -1.77921336E-01 -1.18325228E-01  7.68582621E-02
 -4.81245866E-02  1.81251238E-01 -1.09478239E-01  1.71732554E-03  4.03240886E-01
  9.47790791E-02  7.72429174E-02 -4.40835170E-03  4.83943913E-01 -2.87874532E-02
 -6.33317452E-02  4.97674383E-03  1.05502943E-01  1.77504051E-01 -1.07979035E-01
 -4.23887503E-04 -3.71994307E-01  1.21612613E-01  7.87892025E-02  3.81288581E-03
 -4.61190896E-01 -1.47472882E-02 -7.97761208E-02  4.34574032E-03 -8.87625357E-03
  1.45467629E-01  1.77381379E-01  3.52294911E-02 -1.36064083E-01 -1.75383700E-01
 -1.85981373E-01 -2.22159615E-01  2.00401166E-01 -3.82633554E-03 -1.97174019E-01
  2.17086318E-01  1.93822553E-01  5.95122563E-04  4.08542557E-01  1.12904515E-01
  1.06758140E-02  1.99977928E-03 -1.79418797E-01  2.37385474E-01 -1.95808568E-01
 -4.66800609E-03 -2.01653976E-01 -2.17127284E-01 -2.00354121E-01  1.47876987E-03
  3.80506796E-01 -1.14709896E-01 -1.18802692E-02 -7.89654632E-03 -1.23006624E-01
 -1.14804038E-01  2.33457241E-01 -1.07027061E-01 -1.21416879E-01  2.24769744E-01
 -3.45221630E-01  1.98490014E-01  7.31528772E-03  5.67672326E-03  3.42562156E-01
  2.05042627E-01  2.92124906E-03  2.81909403E-03  1.89197055E-02 -3.13158859E-03
 -3.34316769E-01  6.77818842E-03 -3.44132533E-01 -1.88646067E-01 -2.14780916E-02
  1.43168563E-03  3.20451847E-01 -2.08563177E-01 -1.04013692E-02 -6.29142915E-04
  3.87428221E-03  1.54137475E-02  3.46642854E-01  7.12887094E-03 -1.92542982E-01
  1.95275886E-01  3.63264712E-03 -2.01516149E-01  1.79815333E-01 -1.86728159E-02
 -2.91379092E-02  1.49690754E-01  2.83182339E-01  1.41207029E-02 -5.15115288E-02
 -1.58426812E-01  2.82188822E-01 -5.04170405E-03 -4.67759631E-02 -3.17183527E-01
  7.47568577E-03  1.26284895E-03 -4.28483504E-02 -1.51126268E-01 -2.92775037E-01
  2.65547820E-03 -3.95625523E-02  1.70286002E-01 -2.94266174E-01  7.61854218E-03
 -5.51398658E-02  3.49443220E-01 -1.42192791E-02  1.64572283E-02 -2.21424062E-01
 -2.34076266E-01 -2.28594105E-01 -2.33793176E-01 -2.38912399E-01 -2.55033765E-01
  2.33771605E-01 -4.15780274E-02 -2.22086879E-01 -1.82541782E-02 -2.39580010E-01
 -1.60175712E-01  1.00122288E-01 -2.07542652E-02  2.22852438E-01  2.46729641E-01
  7.34225382E-02 -1.23652768E-02 -2.27225268E-01 -4.69191010E-02 -1.89842002E-01
 -6.95046763E-03  2.26791153E-01 -1.50591603E-01  1.00648632E-01 -3.12635610E-03
 -2.10720779E-01  2.21415255E-01  9.15193354E-02  8.73684258E-03  2.74550075E-01
 -2.40537040E-01  2.92804780E-01 -2.51534909E-01  2.28094579E-01 -2.72127326E-01
 -5.58595351E-02  3.40446256E-01 -1.71231216E-01  1.54185450E-02  3.32443007E-02
 -3.01308613E-01 -2.48003650E-01  5.52253848E-03 -5.35323549E-02 -2.36359869E-02
  4.00759841E-01 -7.67283334E-03  5.99332547E-02  3.74289784E-01 -1.40991671E-01
 -5.45504496E-03 -3.89920188E-02 -3.18649661E-01 -2.73607612E-01  8.92830701E-03
  5.02184592E-02  7.91084533E-03  4.12572699E-01  1.69544404E-02 -2.45899355E-02
  6.78172208E-02 -4.29743388E-02  6.97564665E-02 -8.53207590E-02  4.65502492E-03
  4.67360447E-02  1.82600744E-01  3.92749705E-01  6.77140046E-02  2.31865500E-02
 -1.50247054E-01  6.27764284E-02  3.87872887E-02 -3.71323119E-02  3.10932777E-01
 -9.22360396E-02  3.70708883E-02 -4.24675215E-02  1.82620277E-01  4.14111248E-01
  4.11939400E-02 -1.89606425E-02 -1.54431908E-01  5.51858471E-02  4.81810798E-02
  3.20901126E-02  3.09030611E-01 -8.65861716E-02  6.13533590E-02 -3.13269757E-01
 -8.71061202E-02  2.22583701E-01  3.29586471E-01  8.71436854E-02 -2.27909441E-01
  2.22287067E-02  1.96973242E-01  2.24672741E-02 -5.51803836E-02  3.98616370E-02
 -2.32368694E-01  3.91631840E-01 -7.30963447E-02  5.32837479E-02 -3.06404838E-01
 -4.38092526E-02 -5.23675974E-02 -2.79482644E-02  1.66980524E-01  1.14283844E-02
 -6.12129802E-02 -3.59342536E-02 -2.22575479E-01  3.71671561E-01 -6.75961848E-02
 -5.25372142E-02 -2.98128688E-01 -2.53625509E-02 -7.34737048E-02 -7.56692054E-02
 -3.40455814E-01 -2.11746571E-01  5.48352949E-02  3.24584500E-01  2.07055235E-01
  2.46178964E-03 -2.13975683E-02 -5.39626583E-02  3.96442450E-01  3.72093292E-03
 -1.69280379E-02  6.22406782E-02  3.75598072E-01  1.39221147E-02 -8.03781474E-02
  1.45724000E-02  3.74408845E-01 -6.57788285E-03  1.52483274E-02 -5.33488400E-02
  4.05237446E-01  8.47615410E-03 -2.25598299E-02  6.80266435E-02  4.27747034E-01
 -6.41269663E-03 -8.78169094E-02 -1.22557229E-02  4.15515167E-01  3.16517967E-02
 -3.91754875E-02 -5.46749812E-02 -3.24042191E-02  5.18991254E-02  4.26592727E-02
  2.95793104E-02 -3.01823007E-01 -1.77160449E-01 -4.16788753E-02 -9.86256935E-03
  3.13846882E-01  2.03492923E-01 -2.32405210E-02 -1.97007114E-03 -2.76467624E-01
 -2.11570435E-01  1.31814287E-03  1.87633977E-02  2.61699865E-01  1.87503351E-01
  5.02132165E-03 -4.77395932E-03 -2.73220288E-01 -1.68991399E-01  1.51645033E-02
 -8.70953277E-03  2.62122929E-01  1.64468029E-01  1.54529114E-02  2.98726295E-01
 -2.78647121E-02 -2.64563312E-01  2.86618630E-01 -1.70384341E-02 -2.59140154E-01
  1.06787677E-02 -2.00525601E-01  2.72281390E-01  2.09876586E-02  1.03079138E-02
  1.69653565E-01 -2.67415047E-01  3.13501921E-02 -3.36911173E-03 -1.72829101E-01
  2.94031656E-01 -1.83545333E-02 -1.37312338E-02  2.10492383E-01 -2.73150511E-01
