0.0  1.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000  1.00000000
0.5  0.99995458 0.00002670 0.00000002 0.00000004 0.00000238 0.00000199 0.00000548 0.00000420 0.00000145 0.00000315  1.00000000
1.0  0.99996225 0.00000215 0.00000000 0.00000006 0.00000301 0.00000268 0.00000959 0.00000797 0.00000313 0.00000916  1.00000000
1.5  0.99995855 0.00002416 0.00000002 0.00000187 0.00000133 0.00000023 0.00000250 0.00000354 0.00000215 0.00000564  1.00000000
2.0  0.99993616 0.00000805 0.00000000 0.00000373 0.00000066 0.00000150 0.00000210 0.00000009 0.00000025 0.00004745  1.00000000
2.5  0.99991248 0.00001743 0.00000011 0.00000460 0.00000118 0.00000286 0.00001089 0.00000463 0.00000043 0.00004538  1.00000000
3.0  0.99984390 0.00008312 0.00000001 0.00000568 0.00000140 0.00000054 0.00000857 0.00000759 0.00000183 0.00004734  1.00000000
3.5  0.99971834 0.00019805 0.00000007 0.00000506 0.00000216 0.00000066 0.00000102 0.00000302 0.00000173 0.00006990  1.00000000
4.0  0.99955957 0.00035148 0.00000003 0.00000509 0.00000133 0.00000288 0.00000738 0.00000017 0.00000056 0.00007152  1.00000000
4.5  0.99935767 0.00052705 0.00000009 0.00000471 0.00000097 0.00000194 0.00001175 0.00000421 0.00000060 0.00009101  1.00000000
5.0  0.99917769 0.00070807 0.00000001 0.00000512 0.00000439 0.00000006 0.00000399 0.00000631 0.00000120 0.00009316  1.00000000
5.5  0.99902665 0.00088017 0.00000008 0.00000630 0.00000582 0.00001023 0.00000421 0.00000303 0.00000118 0.00006234  1.00000000
6.0  0.99889110 0.00103191 0.00000001 0.00000688 0.00000087 0.00002076 0.00000152 0.00000032 0.00000066 0.00004597  1.00000000
6.5  0.99877257 0.00115084 0.00000002 0.00001382 0.00000006 0.00000465 0.00000214 0.00000074 0.00000301 0.00005213  1.00000000
7.0  0.99865369 0.00123228 0.00000018 0.00001317 0.00000275 0.00000379 0.00000151 0.00000030 0.00000343 0.00008890  1.00000000
7.5  0.99857078 0.00127699 0.00000033 0.00001065 0.00000576 0.00002148 0.00000200 0.00000190 0.00000089 0.00010922  1.00000000
8.0  0.99854694 0.00128976 0.00000009 0.00001140 0.00000252 0.00001427 0.00000110 0.00000385 0.00000004 0.00013004  1.00000000
8.5  0.99856125 0.00128327 0.00000065 0.00001348 0.00000592 0.00000080 0.00000101 0.00000107 0.00000128 0.00013128  1.00000000
9.0  0.99856822 0.00125975 0.00000040 0.00000956 0.00001146 0.00001060 0.00000019 0.00000154 0.00000257 0.00013570  1.00000000
9.5  0.99856692 0.00124363 0.00000059 0.00001831 0.00000430 0.00001553 0.00000177 0.00000656 0.00000154 0.00014085  1.00000000
10.0  0.99857327 0.00124812 0.00000040 0.00001928 0.00000591 0.00000401 0.00000250 0.00000491 0.00000010 0.00014150  1.00000000
10.5  0.99850959 0.00129264 0.00000052 0.00003117 0.00000761 0.00000338 0.00000179 0.00000005 0.00000080 0.00015245  1.00000000
11.0  0.99837595 0.00139557 0.00000054 0.00002893 0.00000364 0.00002092 0.00000000 0.00000744 0.00000198 0.00016502  1.00000000
11.5  0.99821775 0.00157027 0.00000050 0.00002758 0.00000459 0.00001581 0.00000142 0.00001454 0.00000166 0.00014588  1.00000000
12.0  0.99794453 0.00183021 0.00000077 0.00003504 0.00000370 0.00000491 0.00000397 0.00000481 0.00000078 0.00017127  1.00000000
12.5  0.99760335 0.00217143 0.00000070 0.00002727 0.00000310 0.00001445 0.00000240 0.00000419 0.00000153 0.00017158  1.00000000
13.0  0.99713129 0.00258207 0.00000089 0.00003572 0.00000328 0.00004513 0.00000250 0.00001246 0.00000169 0.00018497  1.00000000
13.5  0.99667633 0.00304412 0.00000041 0.00003704 0.00000336 0.00002301 0.00000469 0.00000700 0.00000222 0.00020183  1.00000000
14.0  0.99621062 0.00351878 0.00000120 0.00003128 0.00000296 0.00001520 0.00000092 0.00000008 0.00000220 0.00021676  1.00000000
14.5  0.99572793 0.00397319 0.00000061 0.00003998 0.00000291 0.00002754 0.00001392 0.00000720 0.00000555 0.00020118  1.00000000
15.0  0.99529945 0.00439818 0.00000111 0.00003984 0.00000143 0.00003645 0.00002397 0.00001344 0.00000912 0.00017701  1.00000000
15.5  0.99490536 0.00470703 0.00000042 0.00003532 0.00000125 0.00003588 0.00005406 0.00001006 0.00000901 0.00024161  1.00000000
16.0  0.99470699 0.00490330 0.00000035 0.00003671 0.00000174 0.00001198 0.00009448 0.00000443 0.00000891 0.00023111  1.00000000
16.5  0.99461848 0.00497649 0.00000011 0.00003517 0.00000094 0.00001922 0.00010120 0.00000732 0.00000934 0.00023172  1.00000000
17.0  0.99463569 0.00492123 0.00000015 0.00003103 0.00000224 0.00001761 0.00007452 0.00001430 0.00001156 0.00029168  1.00000000
17.5  0.99483088 0.00476371 0.00000005 0.00002656 0.00000320 0.00000790 0.00005518 0.00001441 0.00001192 0.00028621  1.00000000
18.0  0.99504044 0.00453555 0.00000011 0.00002684 0.00000364 0.00001354 0.00006898 0.00001244 0.00001076 0.00028770  1.00000000
18.5  0.99527079 0.00426429 0.00000023 0.00003101 0.00001490 0.00002052 0.00007347 0.00001283 0.00001258 0.00029938  1.00000000
19.0  0.99556354 0.00398706 0.00000026 0.00002726 0.00001445 0.00001122 0.00008174 0.00001188 0.00001774 0.00028484  1.00000000
19.5  0.99585732 0.00373582 0.00000004 0.00002675 0.00001238 0.00001204 0.00007920 0.00001328 0.00001732 0.00024587  1.00000000
20.0  0.99604696 0.00352920 0.00000053 0.00002718 0.00000787 0.00002839 0.00009628 0.00001555 0.00001156 0.00023648  1.00000000
20.5  0.99617137 0.00338677 0.00000007 0.00002876 0.00001270 0.00002832 0.00008392 0.00001713 0.00001411 0.00025684  1.00000000
21.0  0.99624417 0.00331615 0.00000057 0.00002232 0.00001384 0.00002071 0.00007417 0.00002312 0.00003026 0.00025468  1.00000000
21.5  0.99627595 0.00330638 0.00000014 0.00002052 0.00000942 0.00004161 0.00004161 0.00002545 0.00002948 0.00024945  1.00000000
22.0  0.99624902 0.00333656 0.00000052 0.00001987 0.00003662 0.00005997 0.00000900 0.00003055 0.00001685 0.00024104  1.00000000
22.5  0.99619381 0.00338299 0.00000029 0.00001749 0.00003307 0.00004979 0.00000235 0.00003960 0.00002660 0.00025400  1.00000000
23.0  0.99613069 0.00341049 0.00000016 0.00002027 0.00003517 0.00005095 0.00000021 0.00003841 0.00005368 0.00025998  1.00000000
23.5  0.99614098 0.00337994 0.00000013 0.00001886 0.00007466 0.00007575 0.00000261 0.00002552 0.00003630 0.00024524  1.00000000
24.0  0.99616315 0.00327483 0.00000011 0.00001563 0.00006398 0.00007197 0.00000220 0.00002728 0.00014432 0.00023652  1.00000000
24.5  0.99631612 0.00307017 0.00000044 0.00003574 0.00008882 0.00005954 0.00000760 0.00000068 0.00015502 0.00026587  1.00000000
25.0  0.99662487 0.00278206 0.00000033 0.00004265 0.00008141 0.00009996 0.00000068 0.00000955 0.00012266 0.00023583  1.00000000
25.5  0.99694763 0.00241884 0.00000034 0.00004662 0.00007882 0.00009455 0.00002829 0.00002543 0.00011950 0.00023998  1.00000000
26.0  0.99737010 0.00202034 0.00000019 0.00004559 0.00006858 0.00008135 0.00000964 0.00001896 0.00015313 0.00023213  1.00000000
26.5  0.99779095 0.00162619 0.00000011 0.00003338 0.00007969 0.00008213 0.00001632 0.00000307 0.00013931 0.00022887  1.00000000
27.0  0.99808306 0.00128502 0.00000023 0.00006818 0.00007893 0.00011432 0.00001203 0.00000532 0.00011155 0.00024135  1.00000000
27.5  0.99832770 0.00104730 0.00000021 0.00004907 0.00007143 0.00010012 0.00001581 0.00002476 0.00012007 0.00024354  1.00000000
28.0  0.99842637 0.00094893 0.00000057 0.00004965 0.00006588 0.00008455 0.00001365 0.00002374 0.00015135 0.00023532  1.00000000
28.5  0.99830902 0.00100327 0.00000046 0.00011958 0.00007270 0.00010223 0.00001249 0.00000780 0.00014041 0.00023206  1.00000000
29.0  0.99817014 0.00120561 0.00000064 0.00009244 0.00006797 0.00010763 0.00001350 0.00000362 0.00010948 0.00022897  1.00000000
29.5  0.99783312 0.00154175 0.00000055 0.00008764 0.00006291 0.00008850 0.00001457 0.00002447 0.00011514 0.00023134  1.00000000
30.0  0.99736272 0.00196902 0.00000127 0.00010272 0.00006532 0.00009420 0.00001800 0.00003233 0.00014422 0.00021021  1.00000000
30.5  0.99686878 0.00244872 0.00000042 0.00010684 0.00006211 0.00011042 0.00001324 0.00001240 0.00014564 0.00023144  1.00000000
31.0  0.99640673 0.00292900 0.00000029 0.00010912 0.00007544 0.00009382 0.00001222 0.00000136 0.00011992 0.00025211  1.00000000
31.5  0.99599836 0.00336172 0.00000046 0.00010036 0.00007899 0.00008808 0.00001353 0.00002014 0.00012165 0.00021671  1.00000000
32.0  0.99558688 0.00369768 0.00000118 0.00009566 0.00007704 0.00010191 0.00002507 0.00003763 0.00014442 0.00023252  1.00000000
