#  State, CI vector, i_occ, j_vir,  |Coeff^2|)    
S    1   0.000000e+00         1        37   0.000000e+00
S    1   0.000000e+00         1        38   0.000000e+00
S    1   0.000000e+00         1        39   0.000000e+00
S    1   0.000000e+00         1        40   0.000000e+00
S    1   0.000000e+00         1        41   0.000000e+00
S    1   0.000000e+00         1        42   0.000000e+00
S    1   0.000000e+00         1        43   0.000000e+00
S    1   0.000000e+00         1        44   0.000000e+00
S    1   0.000000e+00         1        45   0.000000e+00
S    1   0.000000e+00         1        46   0.000000e+00
S    1   0.000000e+00         1        47   0.000000e+00
S    1   0.000000e+00         1        48   0.000000e+00
S    1   0.000000e+00         1        49   0.000000e+00
S    1   0.000000e+00         1        50   0.000000e+00
S    1   0.000000e+00         1        51   0.000000e+00
S    1   0.000000e+00         1        52   0.000000e+00
S    1   0.000000e+00         1        53   0.000000e+00
S    1   0.000000e+00         1        54   0.000000e+00
S    1   0.000000e+00         1        55   0.000000e+00
S    1   0.000000e+00         1        56   0.000000e+00
S    1   0.000000e+00         2        37   0.000000e+00
S    1   0.000000e+00         2        38   0.000000e+00
S    1   0.000000e+00         2        39   0.000000e+00
S    1   0.000000e+00         2        40   0.000000e+00
S    1   0.000000e+00         2        41   0.000000e+00
S    1   0.000000e+00         2        42   0.000000e+00
S    1   0.000000e+00         2        43   0.000000e+00
S    1   0.000000e+00         2        44   0.000000e+00
S    1   0.000000e+00         2        45   0.000000e+00
S    1   0.000000e+00         2        46   0.000000e+00
S    1   0.000000e+00         2        47   0.000000e+00
S    1   0.000000e+00         2        48   0.000000e+00
S    1   0.000000e+00         2        49   0.000000e+00
S    1   0.000000e+00         2        50   0.000000e+00
S    1   0.000000e+00         2        51   0.000000e+00
S    1   0.000000e+00         2        52   0.000000e+00
S    1   0.000000e+00         2        53   0.000000e+00
S    1   0.000000e+00         2        54   0.000000e+00
S    1   0.000000e+00         2        55   0.000000e+00
S    1   0.000000e+00         2        56   0.000000e+00
S    1   0.000000e+00         3        37   0.000000e+00
S    1   0.000000e+00         3        38   0.000000e+00
S    1   0.000000e+00         3        39   0.000000e+00
S    1   0.000000e+00         3        40   0.000000e+00
S    1   0.000000e+00         3        41   0.000000e+00
S    1   0.000000e+00         3        42   0.000000e+00
S    1   0.000000e+00         3        43   0.000000e+00
S    1   0.000000e+00         3        44   0.000000e+00
S    1   0.000000e+00         3        45   0.000000e+00
S    1   0.000000e+00         3        46   0.000000e+00
S    1   0.000000e+00         3        47   0.000000e+00
S    1   0.000000e+00         3        48   0.000000e+00
S    1   0.000000e+00         3        49   0.000000e+00
S    1   0.000000e+00         3        50   0.000000e+00
S    1   0.000000e+00         3        51   0.000000e+00
S    1   0.000000e+00         3        52   0.000000e+00
S    1   0.000000e+00         3        53   0.000000e+00
S    1   0.000000e+00         3        54   0.000000e+00
S    1   0.000000e+00         3        55   0.000000e+00
S    1   0.000000e+00         3        56   0.000000e+00
S    1   0.000000e+00         4        37   0.000000e+00
S    1   0.000000e+00         4        38   0.000000e+00
S    1   0.000000e+00         4        39   0.000000e+00
S    1   0.000000e+00         4        40   0.000000e+00
S    1   0.000000e+00         4        41   0.000000e+00
S    1   0.000000e+00         4        42   0.000000e+00
S    1   0.000000e+00         4        43   0.000000e+00
S    1   0.000000e+00         4        44   0.000000e+00
S    1   0.000000e+00         4        45   0.000000e+00
S    1   0.000000e+00         4        46   0.000000e+00
S    1   0.000000e+00         4        47   0.000000e+00
S    1   0.000000e+00         4        48   0.000000e+00
S    1   0.000000e+00         4        49   0.000000e+00
S    1   0.000000e+00         4        50   0.000000e+00
S    1   0.000000e+00         4        51   0.000000e+00
S    1   0.000000e+00         4        52   0.000000e+00
S    1   0.000000e+00         4        53   0.000000e+00
S    1   0.000000e+00         4        54   0.000000e+00
S    1   0.000000e+00         4        55   0.000000e+00
S    1   0.000000e+00         4        56   0.000000e+00
S    1   0.000000e+00         5        37   0.000000e+00
S    1   0.000000e+00         5        38   0.000000e+00
S    1   0.000000e+00         5        39   0.000000e+00
S    1   0.000000e+00         5        40   0.000000e+00
S    1   0.000000e+00         5        41   0.000000e+00
