 Overlap between S_i and S_j, <psi_i | Psi_j>
           1           1  0.000000000000000E+000
           1           2 -1.143005893032242E-007
           1           3 -3.814302726291345E-005
           1           4  1.650085221019621E-004
           1           5  6.016100367549283E-006
           1           6  2.388950036737394E-003
           2           1  6.781893869607371E-007
           2           2  0.000000000000000E+000
           2           3 -6.668048700355147E-006
           2           4  3.508049840815774E-005
           2           5  2.634638928757465E-010
           2           6  2.043732613428133E-009
           3           1 -4.673146468008911E-005
           3           2  1.030466299259489E-005
           3           3  0.000000000000000E+000
           3           4 -8.932050395594274E-009
           3           5  3.511724947098729E-005
           3           6  3.393208622732436E-005
           4           1 -1.845709797362651E-004
           4           2  3.779881846276158E-005
           4           3  8.068473603383794E-009
           4           4  0.000000000000000E+000
           4           5  6.664688725771547E-006
           4           6 -4.878798349662661E-007
           5           1 -1.053229885624218E-006
           5           2 -4.310536804048486E-010
           5           3  3.783890710195738E-005
           5           4 -1.030159979606212E-005
           5           5  0.000000000000000E+000
           5           6 -2.095114895992639E-006
           6           1 -4.282615017252446E-003
           6           2 -1.710155766168432E-006
           6           3  3.311757245830757E-005
           6           4 -6.038521502881863E-005
           6           5  5.475109255936314E-006
           6           6  0.000000000000000E+000
