#  MO coefficient (i_MO, j_AO, M_ij)    
MO:1   -1.43429492
5    11    0.352626265 
5    12    0.00420302118 
5    13    0.334543234 
5    14    0.206399504 
5    15    -0.0101780914 
5    16    0.000720257695 
5    17    -0.348543793 
5    18    0.186376817 
5    19    -0.0119413171 
5    20    0.00426759937 
5    21    0.0158907696 
5    22    -0.0133529699 
5    23    -0.327239258 
5    24    0.00714768308 
5    25    0.193937825 
5    26    -0.187388738 
5    27    -0.0169977797 
5    28    0.185503305 
5    29    -0.204330726 
5    30    0.0302779596 
MO:6   -0.655940575
6    1    0.063632239 
6    2    -0.166253572 
6    3    -0.300224533 
6    4    -0.00291833539 
6    5    0.0146868703 
6    6    0.159592875 
6    7    -0.262380744 
6    8    0.0141129309 
6    9    0.0663185485 
6    10    0.357226819 
6    11    -0.00125320518 
6    12    0.00951814556 
6    13    0.0237967357 
6    14    0.160375358 
6    15    0.272189457 
6    16    0.00767983216 
6    17    0.077677857 
6    18    -0.160213475 
6    19    0.301562477 
6    20    -0.0123364515 
6    21    0.00351212897 
6    22    -0.309320015 
6    23    -0.00183413992 
6    24    0.0091729866 
6    25    0.255006908 
6    26    0.203543926 
6    27    0.266386889 
6    28    0.214607452 
6    29    0.257240926 
6    30    0.206596535 
MO:7   -0.596157855
7    1    -0.239349286 
7    2    0.106435001 
7    3    0.149261607 
7    4    0.0427727433 
7    5    0.25336503 
7    6    0.109587878 
7    7    -0.209113779 
7    8    0.0445404069 
7    9    -0.221521904 
7    10    -0.155007577 
7    11    -0.00677617173 
7    12    0.0226236263 
7    13    0.228944708 
7    14    0.080295411 
7    15    0.206609032 
7    16    0.033434629 
7    17    -0.223349184 
7    18    0.119415167 
7    19    -0.122132293 
7    20    0.0450769052 
7    21    0.215902287 
7    22    -0.246612283 
7    23    -0.0207461316 
7    24    0.0508170027 
7    25    -0.257718105 
7    26    0.293343822 
7    27    -0.223496262 
7    28    0.268650936 
7    29    -0.235781151 
7    30    0.29548408 
MO:8   -0.565438821
8    1    -0.0201276466 
8    2    0.311347844 
8    3    -0.220472991 
8    4    -0.00367145178 
8    5    0.00625669925 
8    6    -0.297086695 
8    7    -0.242823877 
8    8    0.011664976 
8    9    0.00299695965 
8    10    -0.0376840512 
8    11    0.419946363 
8    12    0.0148559817 
8    13    0.00234411101 
8    14    0.346597308 
8    15    -0.253288355 
8    16    0.00841205426 
8    17    -0.0064633285 
8    18    -0.358397446 
8    19    -0.208696894 
8    20    -0.00537852186 
8    21    0.0160540709 
8    22    -0.0189687606 
8    23    0.404830439 
8    24    -0.0123755793 
8    25    0.02092568 
8    26    0.0601397988 
8    27    -0.0483194104 
8    28    -0.0337025761 
8    29    0.00336540912 
8    30    -0.00138361897 
MO:9   -0.522114829
9    1    0.0128898783 
9    2    0.188632844 
9    3    0.142605942 
9    4    -0.0257489902 
9    5    0.0592124358 
9    6    -0.222326152 
9    7    0.340330353 
9    8    -0.05841717 
9    9    0.0212711279 
9    10    -0.269561573 
9    11    -0.0369026009 
9    12    -0.0488501254 
9    13    -0.0184710255 
9    14    0.21824338 
9    15    0.073430691 
9    16    -0.0363449374 
9    17    -0.036625964 
9    18    -0.236882089 
9    19    0.421389883 
9    20    -0.0620910241 
9    21    -0.0412981707 
9    22    -0.244939335 
9    23    -0.120125528 
9    24    -0.0159328506 
9    25    -0.162836588 
9    26    -0.285946504 
9    27    -0.205007178 
9    28    0.126589345 
9    29    0.3589346 
9    30    0.1705847 
MO:10   -0.518787309
10    1    0.0570691763 
10    2    0.200650184 
10    3    0.377225296 
10    4    0.0241577306 
10    5    -0.00723205367 
10    6    -0.17331691 
10    7    -0.0513107699 
10    8    0.0212207959 
10    9    -0.0418505472 
10    10    0.386682671 
10    11    -0.01125812 
10    12    0.0269378877 
10    13    -0.0430433422 
10    14    0.187387461 
10    15    0.342979335 
10    16    0.0314684111 
10    17    -0.0071376361 
10    18    -0.126799471 
10    19    -0.039194845 
10    20    0.0066831177 
10    21    0.0583827412 
10    22    0.362485281 
10    23    -0.0447252605 
10    24    -0.00801794106 
10    25    -0.304647002 
10    26    -0.0348355132 
10    27    0.280019398 
10    28    0.283084493 
10    29    0.0195439959 
10    30    -0.255293976 
MO:11   -0.488870404
11    1    0.0280472325 
11    2    0.0188835319 
11    3    -0.00261672165 
11    4    0.381898545 
11    5    -0.0289732845 
11    6    -0.0474002072 
11    7    0.0502875579 
11    8    0.405450381 
11    9    0.0119824854 
11    10    -0.0170090817 
11    11    0.00596471501 
11    12    0.432962882 
11    13    -0.00917334714 
11    14    -0.0303628211 
11    15    -0.0548492499 
11    16    0.422079152 
11    17    0.013756967 
11    18    -0.0183452636 
11    19    0.0869644667 
11    20    0.388009995 
11    21    -0.0334376271 
11    22    -0.0183922566 
11    23    -0.019513726 
11    24    0.379519769 
11    25    -0.00985013486 
11    26    -0.0364688421 
11    27    0.010096122 
11    28    -0.0543225366 
11    29    0.0590706136 
11    30    0.0206333668 
MO:12   -0.440507269
12    1    0.011303556 
12    2    0.129156783 
12    3    -0.314330176 
12    4    -0.0329334335 
12    5    -0.00630644351 
12    6    -0.112470417 
12    7    0.346503409 
12    8    -0.0598582159 
12    9    -0.00149095714 
12    10    0.0378622297 
12    11    -0.314720617 
12    12    0.00051692394 
12    13    0.01321475 
12    14    -0.0311491137 
12    15    0.324386052 
12    16    0.0681559953 
12    17    -0.0338303866 
12    18    0.0173413346 
12    19    -0.284898336 
12    20    0.0931586184 
12    21    0.00608977355 
12    22    -0.101129887 
12    23    0.350445566 
12    24    0.0334118666 
12    25    0.209283069 
12    26    -0.34422653 
12    27    0.049150193 
12    28    0.258806614 
12    29    -0.267981469 
12    30    0.0804895927 
MO:13   -0.43248824
13    1    0.00915097651 
13    2    -0.346934769 
13    3    -0.0224433135 
13    4    0.000586819514 
13    5    0.0222262877 
13    6    0.357547781 
13    7    0.0830158309 
13    8    0.0481474886 
13    9    -0.0307562843 
13    10    -0.301463883 
13    11    -0.0968205155 
13    12    0.0600961406 
13    13    0.0156086104 
13    14    0.324375032 
13    15    0.0937919718 
13    16    0.0696606676 
13    17    -0.0126197899 
13    18    -0.322556927 
13    19    -0.0822762687 
13    20    0.00480060693 
13    21    0.0152291218 
13    22    0.319796122 
13    23    0.0564530639 
13    24    -0.036148368 
13    25    0.188994093 
13    26    0.114043341 
13    27    -0.303032058 
13    28    0.24695631 
13    29    0.0833617644 
13    30    -0.301828186 
MO:14   -0.35370702
14    1    0.0173901363 
14    2    -0.0233617866 
14    3    -0.0177650441 
14    4    0.458739931 
14    5    -0.00448122916 
14    6    0.0261041277 
14    7    -0.000437128839 
14    8    -0.0598002277 
14    9    0.017701086 
14    10    -0.00594908419 
14    11    0.00761850166 
14    12    -0.523181208 
14    13    -0.0189900961 
14    14    0.0361659725 
14    15    0.0199712717 
14    16    -0.423523654 
14    17    0.00457805544 
14    18    -0.0267814218 
14    19    -0.00861491428 
14    20    0.131992401 
14    21    -0.00607780056 
14    22    0.0575224644 
14    23    0.0260296058 
14    24    0.551922016 
14    25    0.0121956212 
14    26    0.00575015261 
14    27    -0.0226034148 
14    28    0.0211652702 
14    29    0.00154365504 
14    30    -0.0230725901 
MO:15   -0.351777506
15    1    -0.00901745833 
15    2    -0.0174007392 
15    3    0.0454133471 
15    4    -0.374136581 
15    5    0.0183446612 
15    6    0.0237277393 
15    7    -0.0670504711 
15    8    -0.561549005 
15    9    0.00328862141 
15    10    0.00248659279 
15    11    0.0391659785 
15    12    -0.189134718 
15    13    0.00972842117 
15    14    0.0011796005 
15    15    -0.0399160794 
15    16    0.356753693 
15    17    -0.00388007777 
15    18    -0.0328190816 
15    19    0.0548947562 
15    20    0.563551884 
15    21    0.000533885061 
15    22    0.032264215 
15    23    -0.0320734317 
15    24    0.208359195 
15    25    -0.0159462988 
15    26    0.0282505761 
15    27    -0.00772841109 
15    28    -0.028839849 
15    29    0.033481807 
15    30    -0.0176810058 
MO:16   0.0177477402
16    1    -0.00443347475 
16    2    0.00881237982 
16    3    0.0216423818 
16    4    -0.369834229 
16    5    -0.0231407405 
16    6    -0.024832221 
16    7    0.0438070151 
16    8    0.568972948 
16    9    0.0190714982 
16    10    -0.00420927407 
16    11    0.0156674232 
16    12    -0.186957164 
16    13    -0.0180520626 
16    14    -0.00494122551 
16    15    0.0234124653 
16    16    -0.356790159 
16    17    -0.00609476451 
16    18    -0.0186969805 
16    19    0.0385706606 
16    20    0.566577726 
16    21    0.00500210476 
16    22    -0.0169500106 
16    23    0.00666471793 
16    24    -0.217275276 
16    25    0.0127877839 
16    26    0.0348148255 
16    27    -0.00586305816 
16    28    0.00100359117 
16    29    -0.0114921496 
16    30    -0.0092147545 
MO:17   0.0199451362
17    1    -0.0198710216 
17    2    0.00348472254 
17    3    0.0197535689 
17    4    -0.457540655 
17    5    0.00873634293 
17    6    0.00576707447 
17    7    0.000530609789 
17    8    -0.0630121267 
17    9    -0.0198814543 
17    10    -0.0107945405 
17    11    -0.00226799593 
17    12    0.517894544 
17    13    -0.0181138406 
17    14    0.0281909767 
17    15    0.00269222659 
17    16    -0.434523692 
17    17    0.00330244825 
17    18    0.0167647514 
17    19    -0.00193720752 
17    20    -0.123402304 
17    21    -0.00188596083 
17    22    0.0437152105 
17    23    0.0109389622 
17    24    0.555367684 
17    25    0.0253480081 
17    26    -0.0028193678 
17    27    0.00980617411 
17    28    0.0113397879 
17    29    0.00432939913 
17    30    0.0148664915 
MO:18   0.106879065
18    1    0.021212659 
18    2    -0.0350537836 
18    3    -0.0286641574 
18    4    0.382159088 
18    5    0.0484486986 
18    6    0.0260104219 
18    7    -0.0517624769 
18    8    -0.40487661 
18    9    -0.0178134223 
18    10    -0.0131404249 
18    11    0.000200813985 
18    12    0.432745159 
18    13    0.00754073129 
18    14    0.0109717164 
18    15    0.0002295698 
18    16    -0.427399013 
18    17    0.0102088596 
18    18    -0.0282031388 
18    19    0.0244929994 
18    20    0.396941906 
18    21    0.0153939943 
18    22    -0.0442852405 
18    23    -0.00976436492 
18    24    -0.373142725 
18    25    -0.0495862225 
18    26    -0.0724648586 
18    27    0.0111920158 
18    28    -0.00888882921 
18    29    -0.0272793644 
18    30    -0.0443891718 
MO:19   0.14145573
19    1    0.155305509 
19    2    -0.179996501 
19    3    0.0596750719 
19    4    0.00473046733 
19    5    -0.274824964 
19    6    -0.274169496 
19    7    0.0977725098 
19    8    -0.054267591 
19    9    0.109856742 
19    10    -0.268930905 
19    11    -0.0555632744 
19    12    0.019007121 
19    13    -0.194965538 
19    14    -0.249870606 
19    15    -0.105139542 
19    16    -0.00791214962 
19    17    0.11449549 
19    18    -0.191500886 
19    19    -0.0437829368 
19    20    -0.00708082468 
19    21    -0.201536883 
19    22    -0.193289208 
19    23    0.0294691143 
19    24    0.0094872373 
19    25    -0.185715386 
19    26    0.448978752 
19    27    0.18290855 
19    28    0.384871479 
19    29    -0.169508459 
19    30    -0.0148045384 
MO:20   0.144862378
20    1    -0.114535655 
20    2    0.0360026419 
20    3    -0.182085578 
20    4    -0.012776597 
20    5    0.019936258 
20    6    -0.0256985763 
20    7    -0.226089837 
20    8    0.0357473795 
20    9    -0.141174796 
20    10    -0.129326639 
20    11    -0.234139779 
20    12    -0.0255709611 
20    13    0.0634432685 
20    14    -0.18926803 
20    15    -0.330896521 
20    16    -0.022324912 
20    17    -0.271698687 
20    18    -0.0187279234 
20    19    -0.300773909 
20    20    0.0254357605 
20    21    0.0718346972 
20    22    0.0668378642 
20    23    -0.191126642 
20    24    -0.00113007494 
20    25    -0.0401035354 
20    26    -0.203609482 
20    27    0.248709524 
20    28    0.32278504 
20    29    0.485947167 
20    30    -0.0121603351 
MO:21   0.152527756
21    1    -0.226987537 
21    2    0.00803661103 
21    3    0.185692742 
21    4    0.0472403989 
21    5    -0.0196525737 
21    6    -0.192144117 
21    7    0.252460241 
21    8    -0.0509123597 
21    9    -0.177916094 
21    10    -0.175716347 
21    11    0.0607063013 
21    12    0.00950074846 
21    13    0.20603071 
21    14    -0.128392821 
21    15    0.166016509 
21    16    -0.017669275 
21    17    -0.330472598 
21    18    -0.0410023631 
21    19    0.113892186 
21    20    -0.00624247292 
21    21    0.204834312 
21    22    -0.000914594411 
21    23    0.193985441 
21    24    -0.0129967826 
21    25    0.364705445 
21    26    0.301033557 
21    27    0.335947518 
21    28    -0.239773678 
21    29    0.164999616 
21    30    -0.173443449 
MO:22   0.157073576
22    1    -0.156227357 
22    2    0.325499214 
22    3    0.0142284408 
22    4    0.0607734906 
22    5    -0.242583185 
22    6    -0.0105643753 
22    7    0.113309862 
22    8    -0.0671248491 
22    9    0.201492339 
22    10    0.0546550174 
22    11    0.0466202288 
22    12    0.0472467579 
22    13    -0.311165308 
22    14    0.0569390467 
22    15    -0.0230592608 
22    16    -0.013430799 
22    17    -0.0296524425 
22    18    0.340303051 
22    19    -0.00236526072 
22    20    0.0495974822 
22    21    0.0304290113 
22    22    0.333855647 
22    23    -0.0437732714 
22    24    -0.0679580486 
22    25    0.293985339 
22    26    0.283642801 
22    27    -0.219503017 
22    28    0.230579995 
22    29    0.192336458 
22    30    0.312058942 
MO:23   0.168457952
23    1    0.406192302 
23    2    0.151512773 
23    3    -0.0805229619 
23    4    -0.0162510212 
23    5    -0.348667261 
23    6    0.188990136 
23    7    0.073739668 
23    8    -0.0260039525 
23    9    0.0536914236 
23    10    0.11298696 
23    11    -0.24859022 
23    12    0.0205115981 
23    13    0.291773738 
23    14    -0.00885295331 
23    15    0.0905212964 
23    16    -0.0279234978 
23    17    -0.246104085 
23    18    -0.0424060872 
23    19    -0.134611786 
23    20    0.00820671155 
23    21    -0.0811003732 
23    22    0.00855117124 
23    23    0.209638921 
23    24    -0.00599984862 
23    25    -0.321852616 
23    26    0.234422838 
23    27    -0.16277249 
23    28    -0.271225148 
23    29    0.267894843 
23    30    0.0910833824 
MO:24   0.173059246
24    1    -0.0696207038 
24    2    0.0581387657 
24    3    -0.293397946 
24    4    -0.0202264445 
24    5    -0.13816606 
24    6    -0.147759263 
24    7    -0.254954162 
24    8    0.010320253 
24    9    0.389301874 
24    10    -0.0969805424 
24    11    -0.0681077999 
24    12    0.0108326807 
24    13    -0.0990764478 
24    14    -0.174015694 
24    15    0.167899763 
24    16    0.0138305222 
24    17    -0.149522865 
24    18    0.0743750539 
24    19    0.264454408 
24    20    -0.0327832349 
24    21    0.466627473 
24    22    -0.0473434578 
24    23    0.0118441378 
24    24    0.0321159363 
24    25    -0.145332981 
24    26    -0.0320596077 
24    27    -0.213911723 
24    28    0.0181600341 
24    29    -0.0490710565 
24    30    -0.417558104 
MO:25   0.187199099
25    1    0.140711752 
25    2    0.348668929 
25    3    0.28570469 
25    4    0.00759027431 
25    5    -0.158633335 
25    6    0.355549829 
25    7    -0.222341552 
25    8    0.0132104527 
25    9    -0.0298164322 
25    10    -0.053881489 
25    11    -0.103891003 
25    12    -0.00815553449 
25    13    0.0914748626 
25    14    -0.239092944 
25    15    -0.232854257 
25    16    -0.00983717469 
25    17    -0.0960899897 
25    18    -0.234365621 
25    19    0.36080026 
25    20    -0.028804039 
25    21    0.0128020112 
25    22    0.0532094812 
25    23    0.202449246 
25    24    -0.00832026594 
25    25    0.237541254 
25    26    -0.173504608 
25    27    0.0544725312 
25    28    0.187080959 
25    29    -0.273561427 
25    30    0.0519871462 
MO:26   0.189595538
26    1    0.0237551983 
26    2    -0.0346933823 
26    3    0.29450139 
26    4    0.00993664673 
26    5    0.109815952 
26    6    0.00833214932 
26    7    0.140971696 
26    8    -0.0111380804 
26    9    0.0461130545 
26    10    0.444103839 
26    11    0.108977889 
26    12    0.0189490671 
26    13    -0.0164491917 
26    14    -0.186815922 
26    15    -0.183742071 
26    16    -0.00992855687 
26    17    -0.0838246821 
26    18    0.0153127281 
26    19    -0.188015314 
26    20    0.00152602347 
26    21    -0.00955156703 
26    22    -0.420918515 
26    23    0.102433126 
26    24    0.0237283286 
26    25    0.177450934 
26    26    0.0242658498 
26    27    -0.383645147 
26    28    0.20206957 
26    29    0.185470308 
26    30    -0.336497961 
MO:27   0.204101166
27    1    0.233067956 
27    2    -0.274931163 
27    3    0.0568967765 
27    4    -0.0120665075 
27    5    0.150622679 
27    6    0.106315058 
27    7    0.0029814443 
27    8    0.0156869992 
27    9    -0.0786652629 
27    10    -0.108842479 
27    11    0.212489882 
27    12    -0.012921669 
27    13    -0.240803672 
27    14    0.0517700319 
27    15    -0.0629663015 
27    16    0.0225846994 
27    17    -0.171977519 
27    18    0.436676495 
27    19    0.189097616 
27    20    -0.00155766411 
27    21    0.0410732687 
27    22    0.0507321759 
27    23    0.558594693 
27    24    -0.0136398175 
27    25    -0.214257719 
27    26    -0.122094204 
27    27    0.140762262 
27    28    0.161439971 
27    29    0.15286585 
27    30    0.037590837 
MO:28   0.208257817
28    1    0.0436483617 
28    2    0.209565991 
28    3    -0.149227294 
28    4    -0.00508205013 
28    5    -0.13107635 
28    6    0.0963980872 
28    7    0.21663025 
28    8    -0.0100032579 
28    9    -0.3139905 
28    10    0.0530950656 
28    11    -0.241089921 
28    12    -0.0205696231 
28    13    0.0144525291 
28    14    0.424824064 
28    15    -0.362039514 
28    16    0.00590178514 
28    17    0.196297719 
28    18    0.262978958 
28    19    0.143494565 
28    20    0.00928162414 
28    21    0.230451296 
28    22    -0.19409577 
28    23    -0.0779290521 
28    24    0.013481186 
28    25    -0.0470224721 
28    26    0.173144517 
28    27    0.149258702 
28    28    0.0608810247 
28    29    -0.1117669 
28    30    -0.300934781 
MO:29   0.211419064
29    1    0.105003229 
29    2    0.264839943 
29    3    -0.288669311 
29    4    -0.0139211005 
29    5    0.0616573054 
29    6    0.414417073 
29    7    0.341735791 
29    8    -0.0074226783 
29    9    -0.114393454 
29    10    -0.0417631038 
29    11    0.532454997 
29    12    0.00533757394 
29    13    -0.126515518 
29    14    -0.275218981 
29    15    0.136096936 
29    16    0.00617220839 
29    17    -0.0299943865 
29    18    -0.133523447 
29    19    -0.0660391975 
29    20    -0.00961737099 
29    21    0.104853822 
29    22    -0.0118795531 
29    23    -0.214509452 
29    24    0.0136118545 
29    25    -0.152796766 
29    26    0.03190229 
29    27    0.120793261 
29    28    0.085015264 
29    29    0.0101003435 
29    30    -0.0863000492 
MO:30   0.224992874
30    1    -0.114570863 
30    2    -0.219941773 
30    3    -0.270925649 
30    4    -0.00200938219 
30    5    0.158891102 
30    6    -0.190646481 
30    7    0.260434212 
30    8    -0.00932373153 
30    9    -0.137246467 
30    10    0.375850903 
30    11    -0.0338183148 
30    12    0.00280458205 
30    13    0.182234814 
30    14    -0.175040142 
30    15    -0.29467706 
30    16    -0.0192267147 
30    17    -0.147712817 
30    18    -0.190717101 
30    19    0.310242767 
30    20    -0.0187320173 
30    21    0.098863505 
30    22    0.351739109 
30    23    0.0493071113 
30    24    -0.0156566062 
30    25    -0.158259315 
30    26    0.111535412 
30    27    -0.167650588 
30    28    0.113715022 
30    29    -0.148696575 
30    30    0.178003483 
