0.0  0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000
0.5  -0.83991043 -0.00029899 -0.00010497 -0.00124394 -0.00148950 0.00078210 0.00103419 -0.00033487 0.00055681 -0.00055599
1.0  -0.91191282 0.00059879 -0.00025323 -0.00135946 -0.00135691 0.00079569 0.00116331 -0.00035654 0.00010848 -0.00034453
1.5  -0.15044216 -0.00012891 -0.00001262 -0.00001480 0.00194129 0.00029935 0.00034422 0.00000329 -0.00073613 0.00230965
2.0  0.75283322 -0.00045943 0.00015480 0.00151018 0.00041601 -0.00037307 -0.00046688 0.00018642 -0.00096373 0.00246200
2.5  0.95510748 -0.00121449 0.00067679 0.00145094 -0.00102688 -0.00049285 -0.00048262 -0.00003499 -0.00002194 0.00143553
3.0  0.22491145 -0.00102246 0.00008289 -0.00025134 -0.00011737 -0.00013678 0.00010559 -0.00022012 0.00162337 0.00135210
3.5  -0.74645055 0.00175254 -0.00059857 -0.00348875 0.00201692 0.00020024 0.00042650 -0.00019567 0.00227475 0.00182476
4.0  -0.93507795 0.00247783 0.00003017 -0.00213446 0.00167867 0.00016810 -0.00029621 0.00018949 0.00156625 0.00055125
4.5  -0.10936431 0.00058293 0.00006349 0.00153345 0.00022103 0.00009229 -0.00148507 0.00062808 0.00008119 -0.00159280
5.0  0.83236341 -0.00215495 0.00013547 0.00197083 -0.00278298 0.00014677 -0.00131410 0.00068353 -0.00057559 -0.00205258
5.5  0.88375336 -0.00361037 -0.00001372 0.00025305 -0.00300647 0.00012225 0.00031495 0.00019590 -0.00017251 -0.00072816
6.0  0.03624609 -0.00053879 -0.00000880 -0.00155415 0.00090667 -0.00002338 0.00218121 -0.00059948 0.00031586 0.00088928
6.5  -0.83131738 0.00291802 -0.00005714 -0.00018900 0.00497060 -0.00047363 0.00185275 -0.00153949 -0.00018753 0.00169413
7.0  -0.92109430 0.00299645 0.00057314 0.00225625 0.00268757 -0.00051534 -0.00004002 -0.00071433 -0.00102995 0.00002867
7.5  -0.20457059 0.00131170 0.00001470 0.00026888 -0.00412049 -0.00018933 -0.00191361 0.00197522 -0.00068056 -0.00125933
8.0  0.67536025 -0.00178191 -0.00072024 -0.00319171 -0.00552824 -0.00100768 -0.00280758 0.00136599 0.00092677 -0.00089076
8.5  0.99402238 -0.00246631 -0.00003396 -0.00254535 0.00194915 -0.00066151 -0.00157002 0.00034709 0.00132868 0.00019112
9.0  0.50089210 -0.00073116 -0.00015639 0.00156637 0.00779947 -0.00022035 -0.00043121 -0.00236605 0.00024255 0.00163206
9.5  -0.40561165 0.00007488 -0.00020584 0.00269395 0.00359765 -0.00014174 0.00340258 0.00028888 -0.00128684 0.00069772
10.0  -0.97935702 0.00077377 0.00019318 -0.00059771 -0.00534306 0.00084265 -0.00354780 0.00047449 -0.00132969 0.00077209
10.5  -0.73028116 -0.00000206 0.00015098 -0.00385144 -0.00768054 0.00072574 0.00093271 0.00102998 -0.00065285 -0.00054830
11.0  0.13627286 -0.00029758 -0.00016182 -0.00071571 0.00026895 -0.00039974 0.00126556 0.00208839 0.00031617 0.00265250
11.5  0.88546347 0.00119711 0.00013245 0.00479813 0.00664164 -0.00114868 -0.00307614 -0.00139370 0.00062696 0.00257258
12.0  0.89493502 0.00112060 -0.00014879 0.00502418 0.00459137 -0.00082359 0.00283034 -0.00149106 0.00020886 0.00095351
12.5  0.16198221 0.00057206 -0.00014876 -0.00040468 -0.00228910 0.00054649 -0.00096415 -0.00093507 0.00012405 -0.00096208
13.0  -0.71229710 -0.00105135 0.00016916 -0.00543190 -0.00652694 0.00145053 -0.00209010 -0.00055340 0.00028124 -0.00154743
13.5  -0.98056458 -0.00251753 -0.00005534 -0.00446150 -0.00285698 0.00093801 0.00355806 0.00188444 0.00044179 -0.00069545
14.0  -0.36499253 -0.00071907 -0.00005690 0.00168240 0.00383396 -0.00043790 -0.00223627 0.00111948 0.00049566 0.00078568
14.5  0.60417647 0.00102975 0.00015087 0.00516789 0.00627201 -0.00179742 0.00037976 0.00027711 0.00053803 0.00112049
15.0  0.99342221 0.00212232 -0.00013388 0.00200608 0.00182287 -0.00159384 0.00203370 -0.00109024 0.00070517 0.00031383
15.5  0.40532590 0.00150362 -0.00012811 -0.00411923 -0.00473019 0.00013041 -0.00338124 -0.00206266 0.00142822 -0.00108532
16.0  -0.57666962 -0.00138923 0.00012841 -0.00522205 -0.00727466 0.00149932 0.00235681 0.00029044 0.00130923 -0.00047265
16.5  -0.99797596 -0.00208450 0.00033856 -0.00087657 -0.00151186 0.00174594 -0.00005124 0.00093715 0.00036601 -0.00002910
17.0  -0.48266329 -0.00100416 -0.00017897 0.00352755 0.00613131 0.00071449 -0.00205616 0.00035915 -0.00118784 0.00087914
17.5  0.46868313 0.00034270 0.00005293 0.00298880 0.00620766 -0.00119853 0.00271152 0.00036975 -0.00223353 0.00107372
18.0  0.99500723 0.00226068 0.00003539 -0.00054201 -0.00077148 0.00256355 -0.00177980 -0.00123667 -0.00156943 0.00180649
18.5  0.63512074 0.00128745 -0.00021585 -0.00704054 -0.00423329 -0.00438439 0.00186141 0.00195651 -0.00097376 0.00395969
19.0  -0.29475543 -0.00043911 0.00013354 -0.00362334 0.00034770 0.00338685 0.00449474 -0.00069159 0.00043074 0.00530995
19.5  -0.96300357 -0.00134723 -0.00061285 0.00679290 0.00069031 0.00049507 0.00457787 -0.00036885 0.00095074 0.00385085
20.0  -0.73744125 -0.00166609 0.00032374 0.00902183 -0.00085437 -0.00413746 0.00172087 0.00088358 0.00166913 0.00014590
20.5  0.19710920 0.00026907 0.00023394 0.00064223 -0.00085323 0.00286328 -0.00188197 -0.00485530 0.00253749 -0.00267447
21.0  0.94374745 0.00116686 -0.00013249 -0.00954638 0.00063003 -0.00096836 -0.00409438 0.00465721 0.00257116 -0.00388337
