#  MO coefficient (i_MO, j_AO, M_ij)    
MO:1   -1.42353088
9    23    -0.0561282329 
9    24    -0.0576418273 
9    25    -0.0845102187 
9    26    -0.326601584 
9    27    -0.233220215 
9    28    0.10507087 
9    29    0.283844594 
9    30    0.25507763 
MO:10   -0.514030822
10    1    0.0716870982 
10    2    0.198048067 
10    3    0.335773779 
10    4    0.0888746257 
10    5    0.00985509048 
10    6    -0.16310524 
10    7    0.078105038 
10    8    0.0952441797 
10    9    -0.0361670308 
10    10    0.280081317 
10    11    -0.0757548252 
10    12    0.112896433 
10    13    -0.0613104614 
10    14    0.218796715 
10    15    0.366117358 
10    16    0.189116033 
10    17    -0.015367445 
10    18    -0.217426102 
10    19    0.0235934098 
10    20    0.114817777 
10    21    0.0271381921 
10    22    0.315900355 
10    23    -0.0155257918 
10    24    0.112128303 
10    25    -0.271523105 
10    26    -0.102558039 
10    27    0.204125844 
10    28    0.32699426 
10    29    0.0874219641 
10    30    -0.241610473 
MO:11   -0.481935134
11    1    0.00747567273 
11    2    -0.0601730671 
11    3    -0.134401441 
11    4    0.382266366 
11    5    -0.0345423982 
11    6    0.049894879 
11    7    0.0972628342 
11    8    0.377702047 
11    9    0.0222733058 
11    10    -0.141491269 
11    11    -0.0334343849 
11    12    0.376941798 
11    13    -0.00365743952 
11    14    -0.0618029112 
11    15    -0.143849583 
11    16    0.366063859 
11    17    0.00483369538 
11    18    -0.023076058 
11    19    0.0470741865 
11    20    0.393821122 
11    21    -0.0215954652 
11    22    -0.102016791 
11    23    0.0546155844 
11    24    0.385443896 
11    25    0.123348733 
11    26    -0.0383705675 
11    27    -0.093954531 
11    28    -0.0729946543 
11    29    0.0284114704 
11    30    0.0462868173 
MO:12   -0.439804215
12    1    0.00485906706 
12    2    -0.0276012984 
12    3    0.353783067 
12    4    0.0934736247 
12    5    0.0171730435 
12    6    -0.00479590825 
12    7    -0.28089961 
12    8    0.124594777 
12    9    -0.0025723031 
12    10    -0.0437709447 
12    11    0.322117041 
12    12    0.0464731984 
12    13    -0.0149239442 
12    14    0.0597459007 
12    15    -0.289224303 
12    16    -0.0861894821 
12    17    0.0183021615 
12    18    -0.029708304 
12    19    0.35745655 
12    20    -0.0658943633 
12    21    -0.00228310637 
12    22    0.02505432 
12    23    -0.355891003 
12    24    0.0487584715 
12    25    -0.278049468 
12    26    0.259158381 
12    27    -0.0264697103 
12    28    -0.235193863 
12    29    0.322089814 
12    30    -0.0248673883 
MO:13   -0.434585861
13    1    -0.001292205 
13    2    0.349461454 
13    3    0.0304250272 
13    4    0.0469339535 
13    5    -0.0110528078 
13    6    -0.344737919 
13    7    -0.0330364694 
13    8    0.0519313704 
13    9    0.00936124471 
13    10    0.347533466 
13    11    0.0372889772 
13    12    0.0228897725 
13    13    -0.0192763354 
13    14    -0.337886656 
13    15    -0.00321842798 
13    16    -0.0203215877 
13    17    -0.00141928489 
13    18    0.335541517 
13    19    0.0257554394 
13    20    0.0597292114 
13    21    0.0204529781 
13    22    -0.29912821 
13    23    -0.0247671685 
13    24    0.0460677636 
13    25    -0.188000094 
13    26    -0.123618946 
13    27    0.340435778 
13    28    -0.17113337 
13    29    -0.143474323 
13    30    0.297324079 
MO:14   -0.356313821
14    1    0.00762515797 
14    2    0.00907968638 
14    3    -0.0240000691 
14    4    0.163758749 
14    5    -0.0225124506 
14    6    0.0147569475 
14    7    0.0791303209 
14    8    0.54915478 
14    9    -0.0197880311 
14    10    0.00511560525 
14    11    -0.0626305916 
14    12    0.400693861 
14    13    -0.000159562071 
14    14    0.00687661738 
14    15    0.058121824 
14    16    -0.128142051 
14    17    0.0169537738 
14    18    0.0351483976 
14    19    -0.0666797859 
14    20    -0.542623522 
14    21    -0.0171813696 
14    22    0.00723661534 
14    23    0.00851014679 
14    24    -0.417547732 
14    25    0.022801242 
14    26    -0.0219929572 
14    27    0.00586628669 
14    28    0.034717607 
14    29    -0.0389369879 
14    30    0.0152566289 
MO:15   -0.344359971
15    1    0.0115448018 
15    2    0.0170012032 
15    3    -0.0258433822 
15    4    0.549579833 
15    5    0.00169968437 
15    6    0.0117753644 
15    7    0.043292224 
15    8    0.147796875 
15    9    0.0101294247 
15    10    -0.00846892005 
15    11    -0.0181383697 
15    12    -0.414691206 
15    13    0.0039734113 
15    14    0.0659651561 
15    15    0.119283687 
15    16    -0.546538543 
15    17    -0.0079444729 
15    18    -0.00783845766 
15    19    -0.0388658522 
15    20    -0.130815206 
15    21    0.0266881834 
15    22    -0.00267269721 
15    23    0.0663707384 
15    24    0.393534817 
15    25    0.0166360514 
15    26    -0.0179588854 
15    27    -0.0261697883 
15    28    0.0412274923 
15    29    -0.0372799594 
15    30    -0.011150514 
MO:16   0.0149910758
16    1    0.0234830633 
16    2    0.0103479334 
16    3    0.00121451893 
16    4    0.532157301 
16    5    -0.019321167 
16    6    -0.000398662801 
16    7    -0.0272169902 
16    8    -0.0904489979 
16    9    0.0231315834 
16    10    0.00227549362 
16    11    0.00871287534 
16    12    -0.460574455 
16    13    -0.00997725142 
16    14    -0.0601760797 
16    15    -0.0821716348 
16    16    0.530055943 
16    17    0.00662787976 
16    18    -0.00748176349 
16    19    -0.020788139 
16    20    -0.0710540448 
16    21    -0.0399985219 
16    22    0.00896562141 
16    23    -0.0399002663 
16    24    -0.436838062 
16    25    -0.0234653986 
16    26    0.010176883 
16    27    -0.00293157084 
16    28    0.0304103645 
16    29    0.0185904425 
16    30    0.0325955494 
MO:17   0.021041049
17    1    0.00892384859 
17    2    0.00306122327 
17    3    0.0126281795 
17    4    -0.235558119 
17    5    -0.035997106 
17    6    0.00407496273 
17    7    0.0511544611 
17    8    0.564245209 
17    9    0.0338987814 
17    10    -0.00573334804 
17    11    0.0234378937 
17    12    -0.358571546 
17    13    -0.00660492674 
17    14    0.000971402111 
17    15    0.0513675134 
17    16    -0.194469802 
17    17    -0.0191362595 
17    18    -0.0360011866 
17    19    0.0361703893 
17    20    0.560715395 
17    21    -0.0122681383 
17    22    0.0198819527 
17    23    0.00311570598 
17    24    -0.361358781 
17    25    0.00840099041 
17    26    0.0414671173 
17    27    -0.0256083283 
17    28    -0.0123708012 
17    29    -0.00360817911 
17    30    0.00596104034 
MO:18   0.104751978
18    1    0.0240296904 
18    2    -0.00521423197 
18    3    0.00612868994 
18    4    0.398386195 
18    5    0.0561674182 
18    6    0.0505575739 
18    7    -0.0235019797 
18    8    -0.396667587 
18    9    -0.0382098747 
18    10    0.0173880661 
18    11    0.0104814489 
18    12    0.392363429 
18    13    0.0444955149 
18    14    0.071564413 
18    15    0.0726602919 
18    16    -0.384587748 
18    17    -0.00467984398 
18    18    -0.0200597617 
18    19    0.0407415112 
18    20    0.415244115 
18    21    -0.0103369279 
18    22    0.0380504115 
18    23    0.00902234039 
18    24    -0.413609132 
18    25    -0.0154852531 
18    26    -0.0675589097 
18    27    -0.00289390541 
18    28    -0.0893250103 
18    29    -0.0214946678 
18    30    0.0213137083 
MO:19   0.142046613
19    1    -0.230732718 
19    2    0.0714713068 
19    3    -0.146429289 
19    4    -0.000305348436 
19    5    0.198509666 
19    6    0.0379811601 
19    7    -0.0841655497 
19    8    0.0485775296 
19    9    -0.274544789 
19    10    0.00778556674 
19    11    -0.146749137 
19    12    -0.0390641697 
19    13    0.206122237 
19    14    0.00737621066 
19    15    -0.185495821 
19    16    -0.0327344475 
19    17    -0.305546955 
19    18    0.0852375751 
19    19    -0.27578418 
19    20    0.0266714986 
19    21    0.185949871 
19    22    0.0818679374 
19    23    -0.15892958 
19    24    -0.00957793657 
19    25    0.113612008 
19    26    -0.288024746 
19    27    0.236132927 
19    28    -0.0196602583 
19    29    0.537962249 
19    30    -0.0892480845 
MO:20   0.14585608
20    1    -0.0897727251 
20    2    -0.264405688 
20    3    0.00368527398 
20    4    0.0353424975 
20    5    0.0414947091 
20    6    -0.279574711 
20    7    0.0728734382 
20    8    -0.0193027267 
20    9    -0.119851954 
20    10    -0.404486566 
20    11    0.0325522081 
20    12    0.00835179902 
20    13    0.0159113608 
20    14    -0.265458216 
20    15    0.0161687151 
20    16    -0.0429335541 
20    17    -0.0444284249 
20    18    -0.254543334 
20    19    0.0736841096 
20    20    0.00310136406 
20    21    0.103157478 
20    22    -0.26547942 
20    23    0.0120022245 
20    24    -0.0449185972 
20    25    -0.0464541386 
20    26    0.157350306 
20    27    0.489315497 
20    28    0.104223694 
20    29    -0.146425344 
20    30    -0.359352508 
MO:21   0.153998857
21    1    0.117841475 
21    2    -0.041132578 
21    3    -0.182847525 
21    4    0.0105771797 
21    5    -0.250456333 
21    6    -0.139606034 
21    7    -0.156014309 
21    8    -0.0380205142 
21    9    0.195081247 
21    10    -0.140281231 
21    11    -0.19420234 
21    12    0.0677047316 
21    13    -0.259387114 
21    14    -0.152569213 
21    15    -0.216332263 
21    16    -0.131379434 
21    17    0.0229810478 
21    18    0.0209511943 
21    19    -0.293006734 
21    20    0.0731897082 
21    21    -0.182013809 
21    22    0.0449496572 
21    23    -0.153187418 
21    24    4.17354244e-05 
21    25    -0.278972918 
21    26    0.146388679 
21    27    -0.0195809238 
21    28    0.500355982 
21    29    0.223051474 
21    30    0.194111459 
MO:22   0.15454762
22    1    -0.0152857013 
22    2    0.124272369 
22    3    0.345086351 
22    4    0.00880219364 
22    5    -0.149316309 
22    6    0.0588779385 
22    7    0.285078705 
22    8    -0.0539048929 
22    9    -0.199758747 
22    10    -0.163049676 
22    11    0.0814619292 
22    12    0.00758496133 
22    13    -0.0235089412 
22    14    -0.0131595946 
22    15    -0.00947291501 
22    16    -0.0126514832 
22    17    -0.122532468 
22    18    0.0614726281 
22    19    -0.0379318693 
22    20    0.000303642421 
22    21    -0.225302875 
22    22    0.215185182 
22    23    0.19509468 
22    24    0.0157581282 
22    25    0.36274928 
22    26    0.352991862 
22    27    0.301089475 
22    28    0.0356410121 
22    29    0.150635568 
22    30    0.393255991 
MO:23   0.163492613
23    1    0.396384266 
23    2    -0.17289209 
23    3    0.031682543 
23    4    -0.0483626147 
23    5    0.0720200674 
23    6    0.259701149 
23    7    0.0131465728 
23    8    0.039929853 
23    9    -0.319849338 
23    10    0.0559577578 
23    11    -0.149242801 
23    12    -0.0503378022 
23    13    0.283435053 
23    14    0.0982068178 
23    15    -0.190452352 
23    16    -0.00351380744 
23    17    0.0938311764 
23    18    -0.247077612 
23    19    -0.116610141 
23    20    -0.0143240157 
23    21    -0.352149884 
23    22    -0.121733504 
23    23    0.10389399 
23    24    0.0399109792 
23    25    -0.361807428 
23    26    -0.152693037 
23    27    0.196963832 
23    28    -0.116240817 
23    29    -0.0919463792 
23    30    0.169967385 
MO:24   0.168913885
24    1    -0.252600209 
24    2    -0.123836039 
24    3    -0.0163484395 
24    4    -0.00149219826 
24    5    0.347695871 
24    6    -0.0171279132 
24    7    -0.0336401031 
24    8    0.0451923856 
24    9    -0.149139406 
24    10    -0.101215902 
24    11    0.216342807 
24    12    -0.0216743207 
24    13    -0.287844368 
24    14    0.210498727 
24    15    -0.0985723981 
24    16    0.00233438653 
24    17    0.385733628 
24    18    0.074389232 
24    19    0.00920704623 
24    20    0.0315802662 
24    21    -0.137637329 
24    22    0.134385513 
24    23    -0.300911221 
24    24    0.0241917228 
24    25    0.130303315 
24    26    -0.297516437 
24    27    0.1827489 
24    28    0.212513086 
24    29    -0.249591876 
24    30    0.222909341 
MO:25   0.187175878
25    1    -0.0276251218 
25    2    -0.237349801 
25    3    -0.35705452 
25    4    -0.00404737615 
25    5    -0.00208543951 
25    6    -0.218540265 
25    7    0.124822135 
25    8    0.00250781848 
25    9    0.0424496263 
25    10    -0.202485434 
25    11    0.0344657459 
25    12    -0.0138990226 
25    13    0.0110690985 
25    14    0.254070915 
25    15    0.404908327 
25    16    0.095502626 
25    17    0.026355969 
25    18    0.191955178 
25    19    -0.104864784 
25    20    -0.00779089287 
25    21    0.00473032478 
25    22    0.238741052 
25    23    -0.0532646703 
25    24    0.0245956194 
25    25    -0.324251664 
25    26    0.169122352 
25    27    0.125296982 
25    28    -0.400885036 
25    29    0.126928929 
25    30    0.186536903 
MO:26   0.190383307
26    1    -0.0431626015 
26    2    -0.196400124 
26    3    0.1084419 
26    4    0.0208433337 
26    5    0.135948309 
26    6    -0.161546477 
26    7    0.41591952 
26    8    -0.0361900917 
26    9    -0.109379747 
26    10    0.344777711 
26    11    0.154967328 
26    12    0.0127274979 
26    13    -0.0517207568 
26    14    0.141533799 
26    15    -0.0516303341 
26    16    -0.00713441875 
26    17    0.159230446 
26    18    0.109814879 
26    19    -0.376041585 
26    20    0.0449158547 
26    21    -0.135130337 
26    22    -0.38972113 
26    23    -0.10456212 
26    24    -0.0128711131 
26    25    0.0323683552 
26    26    0.259049462 
26    27    -0.195377055 
26    28    0.0225770595 
26    29    0.184919554 
26    30    -0.212001168 
MO:27   0.20317414
27    1    0.17865824 
27    2    -0.23264744 
27    3    0.0565036016 
27    4    -0.011479633 
27    5    0.268170282 
27    6    0.195408789 
27    7    -0.00811624533 
27    8    0.0181473728 
27    9    0.0819938016 
27    10    -0.0409329449 
27    11    0.507763395 
27    12    0.0153285313 
27    13    -0.227826002 
27    14    -0.301066444 
27    15    0.182485661 
27    16    0.0141256592 
27    17    -0.232829793 
27    18    0.14887789 
27    19    -0.0412448573 
27    20    -0.0192679649 
27    21    -0.0317873513 
27    22    -0.00386383321 
27    23    0.358559159 
27    24    -0.00555398528 
27    25    -0.157270876 
27    26    -0.244454726 
27    27    -0.0388427594 
27    28    0.132932289 
27    29    0.213352273 
27    30    0.0193573168 
MO:28   0.205618246
28    1    0.200251689 
28    2    0.344907058 
28    3    -0.271099724 
28    4    -0.00982729058 
28    5    -0.149524289 
28    6    0.404527492 
28    7    0.236692031 
28    8    -0.0283814863 
28    9    -0.200716682 
28    10    -0.110635687 
28    11    0.135205936 
28    12    -0.00921380418 
28    13    -0.199817516 
28    14    0.211004083 
28    15    -0.124203517 
28    16    0.0084112191 
28    17    0.0910503874 
28    18    0.311891117 
28    19    0.132200533 
28    20    0.0195128227 
28    21    0.257194017 
28    22    -0.0986358172 
28    23    -0.0105339358 
28    24    -0.0221763166 
28    25    -0.177943036 
28    26    0.120447176 
28    27    0.189731878 
28    28    0.132146518 
28    29    -0.023869083 
28    30    -0.231455676 
MO:29   0.209990741
29    1    0.026585083 
29    2    -0.312095254 
29    3    0.182088035 
29    4    0.00884464588 
29    5    0.0334017225 
29    6    -0.258847558 
29    7    -0.156220202 
29    8    0.0219989065 
29    9    -0.0413684211 
29    10    0.00889378382 
29    11    -0.316184595 
29    12    -0.0227870639 
29    13    -0.0818714444 
29    14    0.344738628 
29    15    -0.252950752 
29    16    0.00244786195 
29    17    -0.0225986257 
29    18    0.445303999 
29    19    0.23675751 
29    20    0.0155848077 
29    21    0.0717473834 
29    22    -0.0271504117 
29    23    0.454338781 
29    24    -0.0383940153 
29    25    -0.0097480737 
29    26    -0.0378090955 
29    27    0.0281017957 
29    28    0.0906523067 
29    29    0.0250517964 
29    30    -0.0615079947 
MO:30   0.224366534
30    1    -0.1093173 
30    2    -0.159977771 
30    3    -0.301781158 
30    4    0.00888802431 
30    5    0.138460596 
30    6    -0.125528669 
30    7    0.351694079 
30    8    -0.0163779212 
30    9    -0.162240075 
30    10    0.331015972 
30    11    0.0633909512 
30    12    0.000942319267 
30    13    0.107779306 
30    14    -0.189839352 
30    15    -0.303706296 
30    16    -0.0488395213 
30    17    -0.174232123 
30    18    -0.136646544 
30    19    0.313350278 
30    20    -0.0268759798 
30    21    0.150825645 
30    22    0.358090272 
30    23    0.0441390699 
30    24    0.000258643712 
30    25    -0.157842547 
30    26    0.161507318 
30    27    -0.118007693 
30    28    0.173068635 
30    29    -0.117207179 
30    30    0.144045827 
