# Step 0-0 0-1 0-2 0-3 0-4 0-5 0-6 0-7 0-8 0-9 1-1 1-2 1-3 1-4 1-5 1-6 1-7 1-8 1-9 2-2 2-3 2-4 2-5 2-6 2-7 2-8 2-9 3-3 3-4 3-5 3-6 3-7 3-8 3-9 4-4 4-5 4-6 4-7 4-8 4-9 5-5 5-6 5-7 5-8 5-9 6-6 6-7 6-8 6-9 7-7 7-8 7-9 8-8 8-9 9-9 Units = [meV]
0.5  0.00000000 6.70105928 0.22490275 0.18613036 0.85060509 0.14172869 0.68306337 2.30174791 -1.08626429 -2.27620112 0.00000000 -0.28218695 0.94144588 2.89051438 1.37932588 1.27375230 -2.90794087 -0.05416296 1.42339777 0.00000000 -3.44436778 5.38622085 2.93496065 -1.59462417 1.06479624 2.07503058 0.15003856 0.00000000 -16.44040348 9.39051304 6.81604095 2.35085830 1.49857243 0.27916938 0.00000000 8.97566077 -3.03039088 2.30820259 -18.33266556 -0.74952148 0.00000000 -81.85771321 -27.91164716 -19.56888983 -4.00442678 0.00000000 41.72396904 -27.09427706 -5.73997518 0.00000000 37.25953612 -3.43441866 0.00000000 -7.62735937 0.00000000
1.0  0.00000000 5.94055657 0.14657149 -3.23447455 0.37135655 0.53040120 1.11092775 2.08541905 -0.50266408 -2.76858112 0.00000000 -0.50521219 1.36527460 2.41714685 1.10852692 1.39302922 -3.42957136 0.25839153 1.55324938 0.00000000 -1.71509182 6.42575446 3.09000431 -1.38223324 1.01101879 9.09017394 -0.03187734 0.00000000 -12.67428530 11.41660546 21.95859873 10.12784489 0.90412679 0.35988201 0.00000000 9.04291093 1.86478635 3.07326907 -11.38282948 -0.92457628 0.00000000 -87.58418491 -42.44199307 -20.21515922 -11.47343522 0.00000000 40.67143473 -23.19359093 4.93279370 0.00000000 50.40860797 -0.29603306 0.00000000 -6.03342677 0.00000000
1.5  0.00000000 5.09664563 0.03996308 1.41835665 -0.05184869 0.41686842 0.87996965 1.96884169 -0.44408269 -4.24247094 0.00000000 -0.74235652 1.70721297 1.76523024 1.15444987 1.89612625 -2.75068371 0.94124545 1.55146707 0.00000000 0.04834022 7.10122731 3.14647246 -7.69394318 0.65443613 -4.52691006 -0.01705026 0.00000000 -13.81314764 14.12632283 22.62047167 3.17863541 7.30871298 0.11686246 0.00000000 8.78985918 -7.51792471 2.76937523 -11.09293399 -1.07390094 0.00000000 -90.60802703 -22.72714749 -26.73671069 -5.72337995 0.00000000 40.09802870 -16.14001336 -9.88228862 0.00000000 51.00244797 1.80325617 0.00000000 -2.79307566 0.00000000
2.0  0.00000000 4.17500587 0.08811144 0.59244237 -0.16241353 0.52607496 0.82319448 1.32052338 -0.54516472 -2.23963644 0.00000000 -1.00931922 1.88971774 0.98053070 0.94324645 1.79898139 -2.25911667 0.49402768 1.47984641 0.00000000 1.67656630 7.59708438 3.38866425 -1.48431084 0.62094490 8.55076227 -0.10895417 0.00000000 -5.59633683 16.62562218 22.67750378 -5.70993355 -0.73908788 -0.23164319 0.00000000 7.79138731 -9.65919317 9.33404437 -11.05438519 -0.98048977 0.00000000 -91.54813942 -19.68971458 -29.19998115 -5.37350609 0.00000000 34.73821972 -8.23178552 -1.17089477 0.00000000 67.82494392 1.97827419 0.00000000 -0.53145186 0.00000000
2.5  0.00000000 3.18461498 0.17161571 -1.70752821 0.32545668 0.49145181 0.99564146 1.27099192 -0.47549760 -2.26705858 0.00000000 -1.25464185 1.91898311 0.05544336 1.01842740 2.09844814 -2.08290563 0.33360744 1.39620186 0.00000000 3.44652082 7.86175642 3.68765736 -9.08519591 0.29167421 1.66319629 0.02406331 0.00000000 -1.82989830 18.46880628 22.26581385 0.58588326 -0.53702362 0.08008678 0.00000000 6.66888191 -10.92908005 2.26331833 -9.88724059 -0.97530354 0.00000000 -99.47416688 -13.22851019 -16.06742639 -5.20282392 0.00000000 25.60503303 -1.48590016 -1.01745159 0.00000000 70.07077077 1.89781595 0.00000000 0.76182369 0.00000000
3.0  0.00000000 2.17014223 -0.09105822 -1.45830157 -0.38903522 3.05262190 0.88097334 0.98916356 -0.22828613 -2.06986820 0.00000000 -1.44082556 1.85728415 -0.89125643 0.95274680 2.19517154 -8.15397298 -0.16603157 1.22150250 0.00000000 4.99961006 7.91449065 3.89769478 -3.87031312 0.28808421 1.80538157 0.06828462 0.00000000 3.42669101 18.77034067 11.43120359 0.17770051 -0.29163168 0.28875957 0.00000000 5.39706926 -10.89277804 3.21432050 -16.96550796 -1.11228833 0.00000000 -106.03647954 -17.10100528 -12.18817383 -5.65175022 0.00000000 16.66460522 3.84777651 -1.12229454 0.00000000 69.82580874 1.06291734 0.00000000 2.46247346 0.00000000
3.5  0.00000000 1.04997903 -0.23601571 -1.98980959 -0.22218302 1.04272042 0.94136461 0.46189831 -0.25730079 -0.99175233 0.00000000 -1.54068158 1.69116161 -1.85776864 7.77037591 4.11027311 -7.03572625 0.36095033 1.09460448 0.00000000 6.58698628 7.70385218 3.61286847 3.68552135 0.01381346 1.19621866 0.10738140 0.00000000 9.24360353 18.01547839 8.39772140 -0.29991776 -0.30933507 0.29928213 0.00000000 -3.66141038 -10.58824422 2.12353019 -8.25386833 -0.69800776 0.00000000 -120.51823339 -8.26676315 -7.09510693 0.95279000 0.00000000 8.53816652 6.96320622 0.35746029 0.00000000 69.12338572 -0.02292782 0.00000000 3.16335183 0.00000000
4.0  0.00000000 -0.07551201 -0.32852571 -1.28488154 -0.58071022 1.54988970 0.85441446 0.34159610 -0.42801583 -4.31832837 0.00000000 -1.58371458 1.43457951 -2.72134214 7.67859263 2.71524033 0.52235483 0.29434243 0.98849437 0.00000000 7.82853307 7.38695319 3.54676333 -2.15760390 6.38195115 7.09423859 0.33358129 0.00000000 16.82708468 15.67005421 6.91009166 6.45982077 -0.47647926 0.19306863 0.00000000 9.21818443 -8.54349149 2.38969809 -15.11684496 0.08661829 0.00000000 -137.28449312 -7.37866477 -1.80504033 -7.57260648 0.00000000 0.25893238 7.31027630 1.06649422 0.00000000 69.03558093 -0.94889572 0.00000000 3.15448549 0.00000000
4.5  0.00000000 -1.20033167 -0.47695661 -1.37691810 -0.68190142 1.13076289 0.75795993 -0.11959582 -0.51085590 -2.07026147 0.00000000 -1.51267348 1.14960892 -3.48245245 7.67281792 2.60960236 6.66659628 6.29148134 0.59416310 0.00000000 9.17081010 6.89494222 3.56271442 -1.97745211 -7.77314415 6.00188748 0.24676045 0.00000000 24.08300681 12.95135723 -0.90082696 -5.22007158 -0.53210162 0.50757691 0.00000000 9.91120524 -6.92808013 2.09274132 -14.45837077 0.71478990 0.00000000 -158.98783738 -7.07372765 2.19754818 -8.47282690 0.00000000 -3.28955004 11.78811305 2.54394827 0.00000000 68.95617725 2.88246944 0.00000000 2.93856057 0.00000000
5.0  0.00000000 -2.30269733 -0.67939537 -0.58809456 -0.07442952 1.20561616 1.07160911 -0.24921735 -0.33655487 -1.56599198 0.00000000 -1.32816628 0.89317267 -4.08923043 0.63630423 2.84797691 -3.36048258 1.83406566 0.34013848 0.00000000 10.01083545 6.30344854 -1.51223169 -1.88962698 4.72214213 6.22756862 0.21496830 0.00000000 35.87860049 10.45340801 -1.59594384 15.05761071 12.09548523 1.01629334 0.00000000 -14.23353469 -18.94839041 7.71847839 4.39620455 0.76496465 0.00000000 -179.06055503 -4.64011069 4.67603075 -11.20780603 0.00000000 -3.22410084 4.83429764 -0.33513593 0.00000000 69.69422711 -8.03802447 0.00000000 2.96051884 0.00000000
5.5  0.00000000 -3.35535687 -0.76933331 -0.72005581 -1.55205360 1.79602562 0.75730876 -0.70544892 -0.54913147 -3.78494422 0.00000000 -1.09225580 3.16335218 -4.20039457 5.43569332 2.76714578 8.84817496 -7.03649611 -0.12193720 0.00000000 6.56172561 5.10597208 1.83480651 -1.83688254 1.61375599 -3.41704508 -0.14389135 0.00000000 36.71338774 1.15492719 5.41070593 -3.06036469 -10.49066620 0.73264276 0.00000000 7.34720406 -4.71055893 -2.12237473 -4.65243494 1.98068295 0.00000000 -169.74090242 -11.17111464 6.00502786 -10.08789457 0.00000000 -9.39383748 5.86473091 1.71243359 0.00000000 65.56585437 5.59665719 0.00000000 2.26394480 0.00000000
6.0  0.00000000 -4.33879549 -0.57040600 -0.98514702 -0.75050161 1.03544137 0.58380704 -0.99174414 -0.42879632 -0.63223540 0.00000000 -0.81728810 -2.71310643 -5.76609482 -5.64035456 2.74238866 0.21921823 0.55243401 -0.19904061 0.00000000 15.72610100 5.79024054 3.27247204 -1.23594880 0.87641774 0.06306681 -0.24105326 0.00000000 71.35400766 2.24225357 -0.23901742 5.56371717 -0.38161753 0.99111313 0.00000000 -8.70238786 5.56768321 -0.34861752 -10.60452027 2.04152882 0.00000000 -150.95444581 -8.84186099 5.92915153 -12.70814809 0.00000000 6.51325502 -0.65854349 11.17717886 0.00000000 74.05854900 0.65221104 0.00000000 2.19653673 0.00000000
6.5  0.00000000 -5.22933190 -0.48485280 -1.63894522 -0.14282437 1.48190831 0.21192783 -1.39186281 -0.75606295 -2.68694044 0.00000000 -0.47245792 5.54967500 -5.88500806 7.63591999 2.96116388 -3.57095208 0.72821258 -0.32171253 0.00000000 11.01666855 4.81740754 2.50672127 -1.00158965 -0.53283253 -0.34375460 -0.46666356 0.00000000 74.76710804 1.06683097 0.23486953 -1.74853608 -2.72419328 1.36541909 0.00000000 -8.20976289 -1.46053378 -0.32025037 -9.62772416 2.21459665 0.00000000 -127.26918426 -9.51091344 4.66325795 -2.65478229 0.00000000 -0.87274835 -4.55790852 10.13085299 0.00000000 63.76494114 1.80465671 0.00000000 2.06724491 0.00000000
